"pid","location","city","state","zip"
24001,"66 ALDEN AV","New Haven","CT",""
24002,"56 ALDEN AV","New Haven","CT",""
24003,"50 ALDEN AV","New Haven","CT",""
24004,"40 ALDEN AV","New Haven","CT",""
24005,"34 ALDEN AV","New Haven","CT",""
24006,"30 ALDEN AV","New Haven","CT",""
24007,"24 ALDEN AV","New Haven","CT",""
24008,"2055 CHAPEL ST","New Haven","CT",""
24009,"2069 CHAPEL ST","New Haven","CT",""
24010,"2073 CHAPEL ST","New Haven","CT",""
24011,"2079 CHAPEL ST","New Haven","CT",""
24012,"17 MCKINLEY AV","New Haven","CT",""
24013,"25 MCKINLEY AV","New Haven","CT",""
24014,"31 MCKINLEY AV","New Haven","CT",""
24015,"39 MCKINLEY AV","New Haven","CT",""
24016,"49 MCKINLEY AV","New Haven","CT",""
24017,"59 MCKINLEY AV","New Haven","CT",""
24018,"65 MCKINLEY AV","New Haven","CT",""
24019,"73 MCKINLEY AV","New Haven","CT",""
24020,"81 MCKINLEY AV","New Haven","CT",""
24021,"93 MCKINLEY AV","New Haven","CT",""
24022,"186 WESTWOOD RD","New Haven","CT",""
24023,"180 WESTWOOD RD","New Haven","CT",""
24024,"168 WESTWOOD RD","New Haven","CT",""
24025,"162 WESTWOOD RD","New Haven","CT",""
24026,"150 WESTWOOD RD","New Haven","CT",""
24027,"144 WESTWOOD RD","New Haven","CT",""
24028,"130 WESTWOOD RD","New Haven","CT",""
24029,"126 WESTWOOD RD","New Haven","CT",""
24030,"120 WESTWOOD RD","New Haven","CT",""
24031,"114 WESTWOOD RD","New Haven","CT",""
24032,"110 WESTWOOD RD","New Haven","CT",""
24033,"1955 CHAPEL ST","New Haven","CT",""
24034,"1965 CHAPEL ST","New Haven","CT",""
24035,"1971 CHAPEL ST","New Haven","CT",""
24036,"1975 CHAPEL ST","New Haven","CT",""
24037,"1985 CHAPEL ST","New Haven","CT",""
24038,"1995 CHAPEL ST","New Haven","CT",""
24039,"2001 CHAPEL ST","New Haven","CT",""
24040,"2009 CHAPEL ST","New Haven","CT",""
24041,"2015 CHAPEL ST","New Haven","CT",""
24042,"2025 CHAPEL ST","New Haven","CT",""
24043,"2033 CHAPEL ST","New Haven","CT",""
24044,"21 ALDEN AV","New Haven","CT",""
24045,"86 ELMWOOD RD","New Haven","CT",""
24046,"76 ELMWOOD RD","New Haven","CT",""
24047,"66 ELMWOOD RD","New Haven","CT",""
24048,"62 ELMWOOD RD","New Haven","CT",""
24049,"ELMWOOD RD","New Haven","CT",""
24050,"56 ELMWOOD RD","New Haven","CT",""
24051,"40 ELMWOOD RD","New Haven","CT",""
24052,"36 ELMWOOD RD","New Haven","CT",""
24053,"32 ELMWOOD RD","New Haven","CT",""
24054,"28 ELMWOOD RD","New Haven","CT",""
24055,"24 ELMWOOD RD","New Haven","CT",""
24056,"20 ELMWOOD RD","New Haven","CT",""
24057,"12 ELMWOOD RD","New Haven","CT",""
24058,"2 ELMWOOD RD","New Haven","CT",""
24059,"10 ELMWOOD RD","New Haven","CT",""
24060,"105 WESTWOOD RD","New Haven","CT",""
24061,"115 WESTWOOD RD","New Haven","CT",""
24062,"119 WESTWOOD RD","New Haven","CT",""
24063,"125 WESTWOOD RD","New Haven","CT",""
24064,"131 WESTWOOD RD","New Haven","CT",""
24065,"135 WESTWOOD RD","New Haven","CT",""
24066,"151 WESTWOOD RD","New Haven","CT",""
24067,"159 WESTWOOD RD","New Haven","CT",""
24068,"165 WESTWOOD RD","New Haven","CT",""
24069,"173 WESTWOOD RD","New Haven","CT",""
24070,"183 WESTWOOD RD","New Haven","CT",""
24071,"189 WESTWOOD RD","New Haven","CT",""
24072,"105 ALDEN AV","New Haven","CT",""
24073,"866 EDGEWOOD AV","New Haven","CT",""
24074,"858 EDGEWOOD AV","New Haven","CT",""
24075,"854 EDGEWOOD AV","New Haven","CT",""
24076,"848 EDGEWOOD AV","New Haven","CT",""
24077,"842 EDGEWOOD AV","New Haven","CT",""
24078,"836 EDGEWOOD AV","New Haven","CT",""
24079,"826 EDGEWOOD AV","New Haven","CT",""
24080,"822 EDGEWOOD AV","New Haven","CT",""
24081,"816 EDGEWOOD AV","New Haven","CT",""
24082,"812 EDGEWOOD AV","New Haven","CT",""
24083,"804 EDGEWOOD AV","New Haven","CT",""
24084,"794 EDGEWOOD AV","New Haven","CT",""
24085,"318 CENTRAL AV","New Haven","CT",""
24086,"312 CENTRAL AV","New Haven","CT",""
24087,"304 CENTRAL AV","New Haven","CT",""
24088,"15 ELMWOOD RD","New Haven","CT",""
24089,"21 ELMWOOD RD","New Haven","CT",""
24090,"27 ELMWOOD RD","New Haven","CT",""
24091,"35 ELMWOOD RD","New Haven","CT",""
24092,"39 ELMWOOD RD","New Haven","CT",""
24093,"45 ELMWOOD RD","New Haven","CT",""
24094,"55 ELMWOOD RD","New Haven","CT",""
24095,"61 ELMWOOD RD","New Haven","CT",""
24096,"65 ELMWOOD RD","New Haven","CT",""
24097,"75 ELMWOOD RD","New Haven","CT",""
24098,"75 ALDEN AV","New Haven","CT",""
24099,"85 ALDEN AV","New Haven","CT",""
24100,"95 ALDEN AV","New Haven","CT",""
24101,"19 MARVEL RD","New Haven","CT",""
24102,"25 MARVEL RD","New Haven","CT",""
24103,"31 MARVEL RD","New Haven","CT",""
24104,"35 MARVEL RD","New Haven","CT",""
24105,"41 MARVEL RD","New Haven","CT",""
24106,"47 MARVEL RD","New Haven","CT",""
24107,"55 MARVEL RD","New Haven","CT",""
24108,"63 MARVEL RD","New Haven","CT",""
24109,"75 MARVEL RD","New Haven","CT",""
24110,"81 MARVEL RD","New Haven","CT",""
24111,"87 MARVEL RD","New Haven","CT",""
24112,"93 MARVEL RD","New Haven","CT",""
24113,"99 MARVEL RD","New Haven","CT",""
24114,"105 MARVEL RD","New Haven","CT",""
24115,"111 MARVEL RD","New Haven","CT",""
24116,"117 MARVEL RD","New Haven","CT",""
24117,"123 MARVEL RD","New Haven","CT",""
