"pid","location","city","state","zip"
1001,"18 MANSION ST","New Haven","CT",""
1002,"14 MANSION ST","New Haven","CT",""
1003,"8 MANSION ST","New Haven","CT",""
1004,"4 MANSION ST","New Haven","CT",""
1005,"28 PARKER PL","New Haven","CT",""
1006,"PARKER PL","New Haven","CT",""
1007,"24 PARKER PL","New Haven","CT",""
1008,"PARKER PL","New Haven","CT",""
1009,"18 PARKER PL","New Haven","CT",""
1010,"207 TOWNSEND AV","New Haven","CT",""
1011,"211 TOWNSEND AV","New Haven","CT",""
1012,"215 TOWNSEND AV","New Haven","CT",""
1013,"219 TOWNSEND AV","New Haven","CT",""
1014,"223 TOWNSEND AV","New Haven","CT",""
1015,"225 TOWNSEND AV","New Haven","CT",""
1016,"229 TOWNSEND AV","New Haven","CT",""
1017,"235 TOWNSEND AV","New Haven","CT",""
1018,"239 TOWNSEND AV","New Haven","CT",""
1019,"241 TOWNSEND AV","New Haven","CT",""
1020,"245 TOWNSEND AV","New Haven","CT",""
1021,"53 FLORENCE AV","New Haven","CT",""
1022,"57 FLORENCE AV","New Haven","CT",""
1023,"61 FLORENCE AV","New Haven","CT",""
1024,"65 FLORENCE AV","New Haven","CT",""
1025,"69 FLORENCE AV","New Haven","CT",""
1026,"236 CONCORD ST","New Haven","CT",""
1027,"230 CONCORD ST","New Haven","CT",""
1028,"224 CONCORD ST","New Haven","CT",""
1029,"220 CONCORD ST","New Haven","CT",""
1030,"210 CONCORD ST","New Haven","CT",""
1031,"50 PARKER PL","New Haven","CT",""
1032,"11 MANSION ST","New Haven","CT",""
1033,"15 MANSION ST","New Haven","CT",""
1034,"25 MANSION ST","New Haven","CT",""
1035,"27 MANSION ST","New Haven","CT",""
1036,"29 MANSION ST","New Haven","CT",""
1037,"33 MANSION ST","New Haven","CT",""
1038,"227 CONCORD ST","New Haven","CT",""
1039,"11 NELSON ST","New Haven","CT",""
1040,"15 NELSON ST","New Haven","CT",""
1041,"23 NELSON ST","New Haven","CT",""
1042,"41 NELSON ST","New Haven","CT",""
1043,"47 NELSON ST","New Haven","CT",""
1044,"1610 DEAN ST","New Haven","CT",""
1045,"110 PARKER PL","New Haven","CT",""
1046,"100 PARKER PL","New Haven","CT",""
1047,"94 PARKER PL","New Haven","CT",""
