"pid","location","city","state","zip"
22050,"420 WINTHROP AV","New Haven","CT",""
22051,"416 WINTHROP AV","New Haven","CT",""
22052,"414 WINTHROP AV","New Haven","CT",""
22053,"408 WINTHROP AV","New Haven","CT",""
22054,"723 ELM ST","New Haven","CT",""
22055,"727 ELM ST","New Haven","CT",""
22056,"729 ELM ST","New Haven","CT",""
22057,"731 ELM ST","New Haven","CT",""
22058,"733 ELM ST","New Haven","CT",""
22059,"203 NORTON ST","New Haven","CT",""
22060,"207 NORTON ST","New Haven","CT",""
22061,"209 NORTON ST","New Haven","CT",""
22062,"211 NORTON ST","New Haven","CT",""
22063,"215 NORTON ST","New Haven","CT",""
22064,"223 NORTON ST","New Haven","CT",""
22065,"225 NORTON ST","New Haven","CT",""
22066,"229 NORTON ST","New Haven","CT",""
22067,"888 ELM ST","New Haven","CT",""
22068,"882 ELM ST","New Haven","CT",""
22069,"880 ELM ST","New Haven","CT",""
22070,"876 ELM ST","New Haven","CT",""
22071,"872 ELM ST","New Haven","CT",""
22072,"870 ELM ST","New Haven","CT",""
22073,"868 ELM ST","New Haven","CT",""
22074,"866 ELM ST","New Haven","CT",""
22075,"1400 ELLA T GRASSO BLVD","New Haven","CT",""
22076,"1398 ELLA T GRASSO BLVD","New Haven","CT",""
22077,"179 MAPLE ST","New Haven","CT",""
22078,"181 MAPLE ST","New Haven","CT",""
22079,"193 MAPLE ST","New Haven","CT",""
22080,"199 MAPLE ST","New Haven","CT",""
22081,"203 MAPLE ST","New Haven","CT",""
22082,"207 MAPLE ST","New Haven","CT",""
22083,"211 MAPLE ST","New Haven","CT",""
22084,"53 BROWNELL ST","New Haven","CT",""
22085,"59 BROWNELL ST","New Haven","CT",""
22086,"510 WHALLEY AV","New Haven","CT",""
22087,"504 WHALLEY AV","New Haven","CT",""
22088,"500 WHALLEY AV","New Haven","CT",""
22089,"494 WHALLEY AV","New Haven","CT",""
22090,"478 WHALLEY AV","New Haven","CT",""
22091,"474 WHALLEY AV","New Haven","CT",""
22092,"1462 ELLA T GRASSO BLVD","New Haven","CT",""
22093,"1460 ELLA T GRASSO BLVD","New Haven","CT",""
22094,"1456 ELLA T GRASSO BLVD","New Haven","CT",""
22095,"1452 ELLA T GRASSO BLVD","New Haven","CT",""
22096,"1448 ELLA T GRASSO BLVD","New Haven","CT",""
22097,"1446 ELLA T GRASSO BLVD","New Haven","CT",""
22098,"1440 ELLA T GRASSO BLVD","New Haven","CT",""
22099,"1436 ELLA T GRASSO BLVD","New Haven","CT",""
22100,"1432 ELLA T GRASSO BLVD","New Haven","CT",""
22101,"1428 ELLA T GRASSO BLVD","New Haven","CT",""
22102,"1424 ELLA T GRASSO BLVD","New Haven","CT",""
22103,"865 ELM ST","New Haven","CT",""
22104,"869 ELM ST","New Haven","CT",""
22105,"875 ELM ST","New Haven","CT",""
22106,"879 ELM ST","New Haven","CT",""
22107,"883 ELM ST","New Haven","CT",""
22108,"887 ELM ST","New Haven","CT",""
22109,"93 BROWNELL ST","New Haven","CT",""
22110,"97 BROWNELL ST","New Haven","CT",""
22111,"101 BROWNELL ST","New Haven","CT",""
22112,"105 BROWNELL ST","New Haven","CT",""
22113,"109 BROWNELL ST","New Haven","CT",""
22114,"113 BROWNELL ST","New Haven","CT",""
22115,"117 BROWNELL ST","New Haven","CT",""
22116,"121 BROWNELL ST","New Haven","CT",""
22117,"1285 ELLA T GRASSO BLVD","New Haven","CT",""
22118,"84 STANLEY ST","New Haven","CT",""
22119,"80 STANLEY ST","New Haven","CT",""
22120,"78 STANLEY ST","New Haven","CT",""
22121,"70 STANLEY ST","New Haven","CT",""
22122,"64 STANLEY ST","New Haven","CT",""
22123,"60 STANLEY ST","New Haven","CT",""
22124,"58 STANLEY ST","New Haven","CT",""
22125,"96 ELLSWORTH AV","New Haven","CT",""
22126,"1615 CHAPEL ST","New Haven","CT",""
22127,"1623 CHAPEL ST","New Haven","CT",""
22128,"1631 CHAPEL ST","New Haven","CT",""
22129,"1633 CHAPEL ST","New Haven","CT",""
22130,"1637 CHAPEL ST","New Haven","CT",""
22131,"1609 CHAPEL ST","New Haven","CT",""
22132,"40 STANLEY ST","New Haven","CT",""
22133,"36 STANLEY ST","New Haven","CT",""
22134,"30 STANLEY ST","New Haven","CT",""
22135,"26 STANLEY ST","New Haven","CT",""
22136,"20 STANLEY ST","New Haven","CT",""
22137,"66 NORTON ST","New Haven","CT",""
22138,"56 NORTON ST","New Haven","CT",""
22139,"1589 CHAPEL ST","New Haven","CT",""
22140,"1593 CHAPEL ST","New Haven","CT",""
22141,"1599 CHAPEL ST","New Haven","CT",""
22142,"1605 CHAPEL ST","New Haven","CT",""
22143,"469 EDGEWOOD AV","New Haven","CT",""
22144,"1361 ELLA T GRASSO BLVD","New Haven","CT",""
22145,"1365 ELLA T GRASSO BLVD","New Haven","CT",""
22146,"1377 ELLA T GRASSO BLVD","New Haven","CT",""
22147,"158 MAPLE ST","New Haven","CT",""
22148,"156 MAPLE ST","New Haven","CT",""
22149,"178 ELLSWORTH AV","New Haven","CT",""
22150,"174 ELLSWORTH AV","New Haven","CT",""
22151,"172 ELLSWORTH AV","New Haven","CT",""
22152,"168 ELLSWORTH AV","New Haven","CT",""
22153,"433 EDGEWOOD AV","New Haven","CT",""
22154,"439 EDGEWOOD AV","New Haven","CT",""
22155,"443 EDGEWOOD AV","New Haven","CT",""
22156,"449 EDGEWOOD AV","New Haven","CT",""
22157,"453 EDGEWOOD AV","New Haven","CT",""
22158,"457 EDGEWOOD AV","New Haven","CT",""
22159,"461 EDGEWOOD AV","New Haven","CT",""
22160,"427 EDGEWOOD AV","New Haven","CT",""
22161,"167 ELLSWORTH AV","New Haven","CT",""
22162,"171 ELLSWORTH AV","New Haven","CT",""
22163,"175 ELLSWORTH AV","New Haven","CT",""
22164,"177 ELLSWORTH AV","New Haven","CT",""
22165,"122 MAPLE ST","New Haven","CT",""
22166,"118 MAPLE ST","New Haven","CT",""
22167,"112 MAPLE ST","New Haven","CT",""
22168,"154 NORTON ST","New Haven","CT",""
22169,"150 NORTON ST","New Haven","CT",""
22170,"146 NORTON ST","New Haven","CT",""
22171,"142 NORTON ST","New Haven","CT",""
22172,"389 EDGEWOOD AV","New Haven","CT",""
22173,"391 EDGEWOOD AV","New Haven","CT",""
22174,"395 EDGEWOOD AV","New Haven","CT",""
22175,"403 EDGEWOOD AV","New Haven","CT",""
22176,"409 EDGEWOOD AV","New Haven","CT",""
22177,"411 EDGEWOOD AV","New Haven","CT",""
22178,"419 EDGEWOOD AV","New Haven","CT",""
22179,"423 EDGEWOOD AV","New Haven","CT",""
22180,"1305 ELLA T GRASSO BLVD","New Haven","CT",""
22181,"1309 ELLA T GRASSO BLVD","New Haven","CT",""
22182,"1317 ELLA T GRASSO BLVD","New Haven","CT",""
22183,"1325 ELLA T GRASSO BLVD","New Haven","CT",""
22184,"1329 ELLA T GRASSO BLVD","New Haven","CT",""
22185,"468 EDGEWOOD AV","New Haven","CT",""
22186,"464 EDGEWOOD AV","New Haven","CT",""
22187,"460 EDGEWOOD AV","New Haven","CT",""
22188,"454 EDGEWOOD AV","New Haven","CT",""
22189,"450 EDGEWOOD AV","New Haven","CT",""
22190,"446 EDGEWOOD AV","New Haven","CT",""
22191,"438 EDGEWOOD AV","New Haven","CT",""
22192,"434 EDGEWOOD AV","New Haven","CT",""
22193,"120 ELLSWORTH AV","New Haven","CT",""
22194,"47 STANLEY ST","New Haven","CT",""
22195,"55 STANLEY ST","New Haven","CT",""
22196,"61 STANLEY ST","New Haven","CT",""
22197,"69 STANLEY ST","New Haven","CT",""
22198,"71 STANLEY ST","New Haven","CT",""
22199,"109 ELLSWORTH AV","New Haven","CT",""
22200,"111 ELLSWORTH AV","New Haven","CT",""
22201,"115 ELLSWORTH AV","New Haven","CT",""
22202,"119 ELLSWORTH AV","New Haven","CT",""
22203,"121 ELLSWORTH AV","New Haven","CT",""
22204,"428 EDGEWOOD AV","New Haven","CT",""
22205,"422 EDGEWOOD AV","New Haven","CT",""
22206,"416 EDGEWOOD AV","New Haven","CT",""
22207,"412 EDGEWOOD AV","New Haven","CT",""
22208,"408 EDGEWOOD AV","New Haven","CT",""
22209,"404 EDGEWOOD AV","New Haven","CT",""
22210,"398 EDGEWOOD AV","New Haven","CT",""
22211,"394 EDGEWOOD AV","New Haven","CT",""
22212,"392 EDGEWOOD AV","New Haven","CT",""
22213,"90 NORTON ST","New Haven","CT",""
22214,"84 NORTON ST","New Haven","CT",""
22215,"17 STANLEY ST","New Haven","CT",""
22216,"21 STANLEY ST","New Haven","CT",""
22217,"25 STANLEY ST","New Haven","CT",""
22218,"29 STANLEY ST","New Haven","CT",""
22219,"33 STANLEY ST","New Haven","CT",""
22220,"1565 CHAPEL ST","New Haven","CT",""
22221,"65 NORTON ST","New Haven","CT",""
22222,"71 NORTON ST","New Haven","CT",""
22223,"69 NORTON ST","New Haven","CT",""
22224,"75 NORTON ST","New Haven","CT",""
22225,"79 NORTON ST","New Haven","CT",""
22226,"83 NORTON ST","New Haven","CT",""
22227,"87 NORTON ST","New Haven","CT",""
22228,"91 NORTON ST","New Haven","CT",""
22229,"97 NORTON ST","New Haven","CT",""
22230,"NORTON ST","New Haven","CT",""
22231,"NORTON ST","New Haven","CT",""
22232,"384 EDGEWOOD AV","New Haven","CT",""
22233,"380 EDGEWOOD AV","New Haven","CT",""
22234,NA,"New Haven","CT",""
22235,"374 EDGEWOOD AV","New Haven","CT",""
22236,"370 EDGEWOOD AV","New Haven","CT",""
22237,"364 EDGEWOOD AV","New Haven","CT",""
22238,"358 EDGEWOOD AV","New Haven","CT",""
22239,"352 EDGEWOOD AV","New Haven","CT",""
22240,"332 WINTHROP AV","New Haven","CT",""
22241,"328 WINTHROP AV","New Haven","CT",""
22242,"324 WINTHROP AV","New Haven","CT",""
22243,"320 WINTHROP AV","New Haven","CT",""
22244,"316 WINTHROP AV","New Haven","CT",""
22245,"312 WINTHROP AV","New Haven","CT",""
22246,"310 WINTHROP AV","New Haven","CT",""
22247,"304 WINTHROP AV","New Haven","CT",""
22248,"1533 CHAPEL ST","New Haven","CT",""
22249,"1537 CHAPEL ST","New Haven","CT",""
22250,"1539 CHAPEL ST","New Haven","CT",""
22251,"1543 CHAPEL ST","New Haven","CT",""
22252,"1553 CHAPEL ST","New Haven","CT",""
22253,"1557 CHAPEL ST","New Haven","CT",""
22254,"1561 CHAPEL ST","New Haven","CT",""
22255,"1523 CHAPEL ST","New Haven","CT",""
22256,"WINTHROP AV","New Haven","CT",""
22257,"WINTHROP AV","New Haven","CT",""
22258,"20 HOTCHKISS ST","New Haven","CT",""
22259,"307 WINTHROP AV","New Haven","CT",""
22260,"309 WINTHROP AV","New Haven","CT",""
22261,"315 WINTHROP AV","New Haven","CT",""
22262,"323 WINTHROP AV","New Haven","CT",""
22263,"321 WINTHROP AV","New Haven","CT",""
22264,"325 WINTHROP AV","New Haven","CT",""
22265,"329 WINTHROP AV","New Haven","CT",""
22266,"333 WINTHROP AV","New Haven","CT",""
22267,"337 WINTHROP AV","New Haven","CT",""
22268,"339 WINTHROP AV","New Haven","CT",""
22269,"336 EDGEWOOD AV","New Haven","CT",""
22270,"334 EDGEWOOD AV","New Haven","CT",""
22271,"328 EDGEWOOD AV","New Haven","CT",""
22272,"322 EDGEWOOD AV","New Haven","CT",""
22273,"318 EDGEWOOD AV","New Haven","CT",""
22274,"50 HOTCHKISS ST","New Haven","CT",""
22275,"48 HOTCHKISS ST","New Haven","CT",""
22276,"46 HOTCHKISS ST","New Haven","CT",""
22277,"34 HOTCHKISS ST","New Haven","CT",""
22278,"30 HOTCHKISS ST","New Haven","CT",""
22279,"24 HOTCHKISS ST","New Haven","CT",""
22280,"18 HOTCHKISS ST","New Haven","CT",""
22281,"1497 CHAPEL ST","New Haven","CT",""
22282,"1501 CHAPEL ST","New Haven","CT",""
22283,"HOTCHKISS ST","New Haven","CT",""
22284,"1505 CHAPEL ST","New Haven","CT",""
22285,"1517 CHAPEL ST","New Haven","CT",""
22286,"385 EDGEWOOD AV","New Haven","CT",""
22287,"147 NORTON ST","New Haven","CT",""
22288,"149 NORTON ST","New Haven","CT",""
22289,"153 NORTON ST","New Haven","CT",""
22290,"74 MAPLE ST","New Haven","CT",""
22291,"70 MAPLE ST","New Haven","CT",""
22292,"366 WINTHROP AV","New Haven","CT",""
22293,"362 WINTHROP AV","New Haven","CT",""
22294,"356 WINTHROP AV","New Haven","CT",""
22295,"353 EDGEWOOD AV","New Haven","CT",""
22296,"359 EDGEWOOD AV","New Haven","CT",""
22297,"365 EDGEWOOD AV","New Haven","CT",""
22298,"367 EDGEWOOD AV","New Haven","CT",""
22299,"373 EDGEWOOD AV","New Haven","CT",""
22300,"379 EDGEWOOD AV","New Haven","CT",""
22301,"381 EDGEWOOD AV","New Haven","CT",""
22302,"145 NORTON ST","New Haven","CT",""
22303,"345 WINTHROP AV","New Haven","CT",""
22304,"351 WINTHROP AV","New Haven","CT",""
22305,"355 WINTHROP AV","New Haven","CT",""
22306,"357 WINTHROP AV","New Haven","CT",""
22307,"359 WINTHROP AV","New Haven","CT",""
22308,"365 WINTHROP AV","New Haven","CT",""
22309,"40 MAPLE ST","New Haven","CT",""
22310,"36 MAPLE ST","New Haven","CT",""
22311,"32 MAPLE ST","New Haven","CT",""
22312,"28 MAPLE ST","New Haven","CT",""
22313,"24 MAPLE ST","New Haven","CT",""
22314,"22 MAPLE ST","New Haven","CT",""
22315,"232 SHERMAN AV","New Haven","CT",""
22316,"228 SHERMAN AV","New Haven","CT",""
22317,"226 SHERMAN AV","New Haven","CT",""
22318,"222 SHERMAN AV","New Haven","CT",""
22319,"220 SHERMAN AV","New Haven","CT",""
22320,"218 SHERMAN AV","New Haven","CT",""
22321,"309 EDGEWOOD AV","New Haven","CT",""
22322,"313 EDGEWOOD AV","New Haven","CT",""
22323,"317 EDGEWOOD AV","New Haven","CT",""
22324,"323 EDGEWOOD AV","New Haven","CT",""
22325,"327 EDGEWOOD AV","New Haven","CT",""
22326,"331 EDGEWOOD AV","New Haven","CT",""
22327,"333 EDGEWOOD AV","New Haven","CT",""
22328,"1191 ELLA T GRASSO BLVD #A","New Haven","CT",""
22329,"1191 ELLA T GRASSO BLVD #B","New Haven","CT",""
22330,"1191 ELLA T GRASSO BLVD #C","New Haven","CT",""
22331,"1191 ELLA T GRASSO BLVD #D","New Haven","CT",""
22332,"1197 ELLA T GRASSO BLVD #A","New Haven","CT",""
22333,"1197 ELLA T GRASSO BLVD #B","New Haven","CT",""
22334,"1197 ELLA T GRASSO BLVD #C","New Haven","CT",""
22335,"1197 ELLA T GRASSO BLVD #D","New Haven","CT",""
22336,"1203 ELLA T GRASSO BLVD #A","New Haven","CT",""
22337,"1203 ELLA T GRASSO BLVD #B","New Haven","CT",""
22338,"1203 ELLA T GRASSO BLVD #C","New Haven","CT",""
22339,"1203 ELLA T GRASSO BLVD #D","New Haven","CT",""
22340,"1207 ELLA T GRASSO BLVD #A","New Haven","CT",""
22341,"1207 ELLA T GRASSO BLVD #B","New Haven","CT",""
22342,"1207 ELLA T GRASSO BLVD #C","New Haven","CT",""
22343,"1207 ELLA T GRASSO BLVD #D","New Haven","CT",""
22344,"1217 ELLA T GRASSO BLVD #A","New Haven","CT",""
22345,"1217 ELLA T GRASSO BLVD #B","New Haven","CT",""
22346,"1217 ELLA T GRASSO BLVD #C","New Haven","CT",""
22347,"1217 ELLA T GRASSO BLVD #D","New Haven","CT",""
22348,"1225 ELLA T GRASSO BLVD #A","New Haven","CT",""
22349,"1225 ELLA T GRASSO BLVD #B","New Haven","CT",""
22350,"1225 ELLA T GRASSO BLVD #C","New Haven","CT",""
22351,"1225 ELLA T GRASSO BLVD #D","New Haven","CT",""
22352,"1231 ELLA T GRASSO BLVD #A","New Haven","CT",""
22353,"1231 ELLA T GRASSO BLVD #B","New Haven","CT",""
22354,"1231 ELLA T GRASSO BLVD #C","New Haven","CT",""
22355,"1231 ELLA T GRASSO BLVD #D","New Haven","CT",""
22356,"1235 ELLA T GRASSO BLVD #A","New Haven","CT",""
22357,"1235 ELLA T GRASSO BLVD #B","New Haven","CT",""
22358,"1235 ELLA T GRASSO BLVD #C","New Haven","CT",""
22359,"1235 ELLA T GRASSO BLVD #D","New Haven","CT",""
22360,"1243 ELLA T GRASSO BLVD #A","New Haven","CT",""
22361,"1243 ELLA T GRASSO BLVD #B","New Haven","CT",""
22362,"1243 ELLA T GRASSO BLVD #C","New Haven","CT",""
22363,"1243 ELLA T GRASSO BLVD #D","New Haven","CT",""
22364,"74 IRVING ST","New Haven","CT",""
22365,"IRVING ST","New Haven","CT",""
22366,"66 IRVING ST","New Haven","CT",""
22367,"42 ELLSWORTH AV","New Haven","CT",""
22368,"38 ELLSWORTH AV","New Haven","CT",""
22369,"34 ELLSWORTH AV","New Haven","CT",""
22370,"30 ELLSWORTH AV","New Haven","CT",""
22371,"26 ELLSWORTH AV","New Haven","CT",""
22372,"22 ELLSWORTH AV","New Haven","CT",""
22373,"18 ELLSWORTH AV","New Haven","CT",""
22374,"14 ELLSWORTH AV","New Haven","CT",""
22375,"149 DERBY AV","New Haven","CT",""
22376,NA,"New Haven","CT",""
22377,"169 DERBY AV","New Haven","CT",""
22378,NA,"New Haven","CT",""
22379,NA,"New Haven","CT",""
22380,NA,"New Haven","CT",""
22381,"ELLSWORTH AV","New Haven","CT",""
22382,NA,"New Haven","CT",""
22383,"43 WHITTEMORE AV","New Haven","CT",""
22384,"ELLSWORTH AV","New Haven","CT",""
22385,NA,"New Haven","CT",""
22386,"185 DERBY AV","New Haven","CT",""
22387,"185 DERBY AV","New Haven","CT",""
22388,"195 DERBY AV","New Haven","CT",""
22389,"49 ELLSWORTH AV","New Haven","CT",""
22390,"30 IRVING ST","New Haven","CT",""
22391,"24 IRVING ST","New Haven","CT",""
22392,"20 IRVING ST","New Haven","CT",""
22393,"16 IRVING ST","New Haven","CT",""
22394,"16 NORTON ST","New Haven","CT",""
22395,"105 DERBY AV","New Haven","CT",""
22396,"111 DERBY AV","New Haven","CT",""
22397,"135 DERBY AV","New Haven","CT",""
22398,"1650 CHAPEL ST","New Haven","CT",""
22399,"1644 CHAPEL ST","New Haven","CT",""
22400,"1642 CHAPEL ST","New Haven","CT",""
22401,"1638 CHAPEL ST","New Haven","CT",""
22402,"1634 CHAPEL ST","New Haven","CT",""
22403,"1630 CHAPEL ST","New Haven","CT",""
22404,"1626 CHAPEL ST","New Haven","CT",""
22405,"1620 CHAPEL ST","New Haven","CT",""
22406,"1616 CHAPEL ST","New Haven","CT",""
22407,"64 ELLSWORTH AV","New Haven","CT",""
22408,"62 ELLSWORTH AV","New Haven","CT",""
22409,"58 ELLSWORTH AV","New Haven","CT",""
22410,"54 ELLSWORTH AV","New Haven","CT",""
22411,"51 IRVING ST","New Haven","CT",""
22412,"55 IRVING ST","New Haven","CT",""
22413,"59 IRVING ST","New Haven","CT",""
22414,"69 IRVING ST","New Haven","CT",""
22415,"1251 ELLA T GRASSO BLVD","New Haven","CT",""
22416,"1255 ELLA T GRASSO BLVD","New Haven","CT",""
22417,"1259 ELLA T GRASSO BLVD","New Haven","CT",""
22418,"1610 CHAPEL ST","New Haven","CT",""
22419,"1600 CHAPEL ST","New Haven","CT",""
22420,"1592 CHAPEL ST","New Haven","CT",""
22421,"1584 CHAPEL ST","New Haven","CT",""
22422,"1582 CHAPEL ST","New Haven","CT",""
22423,"1574 CHAPEL ST","New Haven","CT",""
22424,"32 NORTON ST","New Haven","CT",""
22425,"28 NORTON ST","New Haven","CT",""
22426,"24 NORTON ST","New Haven","CT",""
22427,"15 IRVING ST","New Haven","CT",""
22428,"19 IRVING ST","New Haven","CT",""
22429,"23 IRVING ST","New Haven","CT",""
22430,"27 IRVING ST","New Haven","CT",""
22431,"31 IRVING ST","New Haven","CT",""
22432,"51 ELLSWORTH AV","New Haven","CT",""
22433,"55 ELLSWORTH AV","New Haven","CT",""
22434,"59 ELLSWORTH AV","New Haven","CT",""
22435,"63 ELLSWORTH AV","New Haven","CT",""
22436,"1566 CHAPEL ST","New Haven","CT",""
22437,"1562 CHAPEL ST","New Haven","CT",""
22438,"1558 CHAPEL ST","New Haven","CT",""
22439,"1554 CHAPEL ST","New Haven","CT",""
22440,"1546 CHAPEL ST","New Haven","CT",""
22441,"280 WINTHROP AV","New Haven","CT",""
22442,"278 WINTHROP AV","New Haven","CT",""
22443,"57 DERBY AV","New Haven","CT",""
22444,"59 DERBY AV","New Haven","CT",""
22445,"61 DERBY AV","New Haven","CT",""
22446,"63 DERBY AV","New Haven","CT",""
22447,"67 DERBY AV","New Haven","CT",""
22448,"71 DERBY AV","New Haven","CT",""
22449,"85 DERBY AV","New Haven","CT",""
22450,"15 NORTON ST","New Haven","CT",""
22451,"19 NORTON ST","New Haven","CT",""
22452,"23 NORTON ST","New Haven","CT",""
22453,"25 NORTON ST","New Haven","CT",""
22454,"29 NORTON ST","New Haven","CT",""
22455,"33 NORTON ST","New Haven","CT",""
22456,"37 NORTON ST","New Haven","CT",""
22457,"140 DERBY AV","New Haven","CT",""
22458,"132 DERBY AV","New Haven","CT",""
22459,"126 DERBY AV #A-1","New Haven","CT",""
22460,"128 DERBY AV #A-9","New Haven","CT",""
22461,"126 DERBY AV #B-2","New Haven","CT",""
22462,"128 DERBY AV #B-10","New Haven","CT",""
22463,"126 DERBY AV #C-3","New Haven","CT",""
22464,"128 DERBY AV #C-11","New Haven","CT",""
22465,"126 DERBY AV #D-4","New Haven","CT",""
22466,"128 DERBY AV #D-12","New Haven","CT",""
22467,"126 DERBY AV #E-5","New Haven","CT",""
22468,"128 DERBY AV #E-13","New Haven","CT",""
22469,"126 DERBY AV #F-6","New Haven","CT",""
22470,"128 DERBY AV #F-14","New Haven","CT",""
22471,"126 DERBY AV #G-7","New Haven","CT",""
22472,"128 DERBY AV #G-15","New Haven","CT",""
22473,"126 DERBY AV #H-8","New Haven","CT",""
22474,"128 DERBY AV #H-16","New Haven","CT",""
22475,"122 DERBY AV","New Haven","CT",""
22476,"802 GEORGE ST","New Haven","CT",""
22477,"800 GEORGE ST","New Haven","CT",""
22478,"796 GEORGE ST","New Haven","CT",""
22479,"790 GEORGE ST","New Haven","CT",""
22480,"786 GEORGE ST","New Haven","CT",""
22481,"784 GEORGE ST","New Haven","CT",""
22482,"778 GEORGE ST","New Haven","CT",""
22483,"774 GEORGE ST","New Haven","CT",""
22484,"770 GEORGE ST","New Haven","CT",""
22485,"766 GEORGE ST","New Haven","CT",""
22486,"764 GEORGE ST","New Haven","CT",""
22487,"760 GEORGE ST","New Haven","CT",""
22488,"756 GEORGE ST","New Haven","CT",""
22489,"256 WINTHROP AV","New Haven","CT",""
22490,"254 WINTHROP AV","New Haven","CT",""
22491,"252 WINTHROP AV","New Haven","CT",""
22492,"240 WINTHROP AV","New Haven","CT",""
22493,"218 WINTHROP AV","New Haven","CT",""
22494,"216 WINTHROP AV","New Haven","CT",""
22495,NA,"New Haven","CT",""
22496,"212 WINTHROP AV","New Haven","CT",""
22497,"9 JUDSON AV","New Haven","CT",""
22498,"15 JUDSON AV","New Haven","CT",""
22499,"19 JUDSON AV","New Haven","CT",""
22500,"23 JUDSON AV","New Haven","CT",""
22501,"27 JUDSON AV","New Haven","CT",""
22502,"JUDSON AV","New Haven","CT",""
22503,"31 JUDSON AV","New Haven","CT",""
22504,"35 JUDSON AV","New Haven","CT",""
22505,"33 JUDSON AV","New Haven","CT",""
22506,"37 JUDSON AV","New Haven","CT",""
22507,"41 JUDSON AV","New Haven","CT",""
22508,"47 JUDSON AV","New Haven","CT",""
22509,"51 JUDSON AV","New Haven","CT",""
22510,"53 JUDSON AV","New Haven","CT",""
22511,"57 JUDSON AV","New Haven","CT",""
22512,"11 MEAD ST","New Haven","CT",""
22513,"15 MEAD ST","New Haven","CT",""
22514,"19 MEAD ST","New Haven","CT",""
22515,"23 MEAD ST","New Haven","CT",""
22516,"27 MEAD ST","New Haven","CT",""
22517,"31 MEAD ST","New Haven","CT",""
22518,"35 MEAD ST","New Haven","CT",""
22519,"39 MEAD ST","New Haven","CT",""
22520,"43 MEAD ST","New Haven","CT",""
22521,"47 MEAD ST","New Haven","CT",""
22522,"51 MEAD ST","New Haven","CT",""
22523,"63 MEAD ST","New Haven","CT",""
22524,"1 NORTON ST","New Haven","CT",""
22525,"80 DERBY AV","New Haven","CT",""
22526,"72 DERBY AV","New Haven","CT",""
22527,"70 DERBY AV","New Haven","CT",""
22528,"66 DERBY AV","New Haven","CT",""
22529,"62 DERBY AV","New Haven","CT",""
22530,"58 DERBY AV","New Haven","CT",""
22531,"52 DERBY AV","New Haven","CT",""
22532,"50 DERBY AV","New Haven","CT",""
22533,"270 WINTHROP AV","New Haven","CT",""
22534,"268 WINTHROP AV","New Haven","CT",""
22535,"262 WINTHROP AV","New Haven","CT",""
22536,"745 GEORGE ST","New Haven","CT",""
22537,"751 GEORGE ST","New Haven","CT",""
22538,"755 GEORGE ST","New Haven","CT",""
22539,"759 GEORGE ST","New Haven","CT",""
22540,"763 GEORGE ST","New Haven","CT",""
22541,"767 GEORGE ST","New Haven","CT",""
22542,"771 GEORGE ST","New Haven","CT",""
22543,"114 JUDSON AV","New Haven","CT",""
22544,"68 MILLER ST","New Haven","CT",""
22545,"66 MILLER ST","New Haven","CT",""
22546,"62 MILLER ST","New Haven","CT",""
