"pid","location","city","state","zip"
17135,"GIBBS ST","New Haven","CT",""
17136,"344 WINCHESTER AV","New Haven","CT",""
17137,"276 WINCHESTER AV","New Haven","CT",""
17138,"304 WINCHESTER AV","New Haven","CT",""
17139,"161 SHELTON AV","New Haven","CT",""
17140,"209 DIVISION ST","New Haven","CT",""
17141,"118 THOMPSON ST","New Haven","CT",""
17142,"106 THOMPSON ST","New Haven","CT",""
17143,"102 THOMPSON ST","New Haven","CT",""
17144,"98 THOMPSON ST","New Haven","CT",""
17145,"94 THOMPSON ST","New Haven","CT",""
17146,"92 THOMPSON ST","New Haven","CT",""
17147,"88 THOMPSON ST","New Haven","CT",""
17148,"84 THOMPSON ST","New Haven","CT",""
17149,"80 THOMPSON ST","New Haven","CT",""
17150,"76 THOMPSON ST","New Haven","CT",""
17151,"72 THOMPSON ST","New Haven","CT",""
17152,"68 THOMPSON ST","New Haven","CT",""
17153,"106 NEWHALL ST","New Haven","CT",""
17154,"100 NEWHALL ST","New Haven","CT",""
17155,"98 NEWHALL ST","New Haven","CT",""
17156,NA,"New Haven","CT",""
17157,"NEWHALL ST","New Haven","CT",""
17158,"193 DIVISION ST","New Haven","CT",""
17159,"207 DIVISION ST","New Haven","CT",""
17160,"231 DIVISION ST","New Haven","CT",""
17161,"155 SHELTON AV","New Haven","CT",""
17162,"183 DIVISION ST","New Haven","CT",""
17163,"199 DIVISION ST #0001","New Haven","CT",""
17164,"201 DIVISION ST #0002","New Haven","CT",""
17165,"203 DIVISION ST #0003","New Haven","CT",""
17166,"205 DIVISION ST","New Haven","CT",""
17167,"105 NEWHALL ST","New Haven","CT",""
17168,"52 THOMPSON ST","New Haven","CT",""
17169,"50 THOMPSON ST","New Haven","CT",""
17170,"28 THOMPSON ST","New Haven","CT",""
17171,"THOMPSON ST","New Haven","CT",""
17172,"30 THOMPSON ST","New Haven","CT",""
17173,"22 THOMPSON ST","New Haven","CT",""
17174,"20 THOMPSON ST","New Haven","CT",""
17175,"16 THOMPSON ST","New Haven","CT",""
17176,"12 THOMPSON ST","New Haven","CT",""
17177,"518 WINCHESTER AV","New Haven","CT",""
17178,NA,"New Haven","CT",""
17179,NA,"New Haven","CT",""
17180,"502 WINCHESTER AV","New Haven","CT",""
17181,NA,"New Haven","CT",""
17182,"89 NEWHALL ST","New Haven","CT",""
17183,"79 NEWHALL ST","New Haven","CT",""
17184,"147 DIVISION ST","New Haven","CT",""
17185,"141 DIVISION ST","New Haven","CT",""
17186,"137 DIVISION ST","New Haven","CT",""
17187,"133 DIVISION ST","New Haven","CT",""
17188,"129 DIVISION ST","New Haven","CT",""
17189,"484 WINCHESTER AV","New Haven","CT",""
17190,"506 WINCHESTER AV","New Haven","CT",""
17191,"93 NEWHALL ST","New Haven","CT",""
17192,"95 NEWHALL ST","New Haven","CT",""
17193,"99 NEWHALL ST","New Haven","CT",""
17194,"280 STARR ST","New Haven","CT",""
17195,"THOMPSON ST","New Haven","CT",""
17196,"274 STARR ST","New Haven","CT",""
17197,"266 STARR ST","New Haven","CT",""
17198,"260 STARR ST","New Haven","CT",""
17199,"258 STARR ST","New Haven","CT",""
17200,"254 STARR ST","New Haven","CT",""
17201,"250 STARR ST","New Haven","CT",""
17202,"242 STARR ST","New Haven","CT",""
17203,"240 STARR ST","New Haven","CT",""
17204,"234 STARR ST","New Haven","CT",""
17205,"228 STARR ST","New Haven","CT",""
17206,"226 STARR ST","New Haven","CT",""
17207,"222 STARR ST","New Haven","CT",""
17208,"216 STARR ST","New Haven","CT",""
17209,"212 STARR ST","New Haven","CT",""
17210,"208 STARR ST","New Haven","CT",""
17211,"204 STARR ST","New Haven","CT",""
17212,"200 STARR ST","New Haven","CT",""
17213,NA,"New Haven","CT",""
17214,"132 NEWHALL ST","New Haven","CT",""
17215,"128 NEWHALL ST","New Haven","CT",""
17216,"124 NEWHALL ST","New Haven","CT",""
17217,"55 THOMPSON ST","New Haven","CT",""
17218,"65 THOMPSON ST","New Haven","CT",""
17219,"69 THOMPSON ST","New Haven","CT",""
17220,"73 THOMPSON ST","New Haven","CT",""
17221,"77 THOMPSON ST","New Haven","CT",""
17222,"81 THOMPSON ST","New Haven","CT",""
17223,"85 THOMPSON ST","New Haven","CT",""
17224,"87 THOMPSON ST","New Haven","CT",""
17225,"91 THOMPSON ST","New Haven","CT",""
17226,"95 THOMPSON ST","New Haven","CT",""
17227,"103 THOMPSON ST","New Haven","CT",""
17228,"105 THOMPSON ST","New Haven","CT",""
17229,"109 THOMPSON ST","New Haven","CT",""
17230,"115 THOMPSON ST","New Haven","CT",""
17231,"119 THOMPSON ST","New Haven","CT",""
17232,"121 THOMPSON ST","New Haven","CT",""
17233,"123 THOMPSON ST","New Haven","CT",""
17234,"127 THOMPSON ST","New Haven","CT",""
17235,NA,"New Haven","CT",""
17236,"185 SHELTON AV","New Haven","CT",""
17237,NA,"New Haven","CT",""
17238,"135 NEWHALL ST","New Haven","CT",""
17239,"170 STARR ST","New Haven","CT",""
17240,"170 STARR ST","New Haven","CT",""
17241,"164 STARR ST","New Haven","CT",""
17242,"160 STARR ST","New Haven","CT",""
17243,"158 STARR ST","New Haven","CT",""
17244,"152 STARR ST","New Haven","CT",""
17245,"146 STARR ST","New Haven","CT",""
17246,"136 STARR ST","New Haven","CT",""
17247,"558 WINCHESTER AV","New Haven","CT",""
17248,"552 WINCHESTER AV","New Haven","CT",""
17249,"550 WINCHESTER AV","New Haven","CT",""
17250,"546 WINCHESTER AV","New Haven","CT",""
17251,"540 WINCHESTER AV","New Haven","CT",""
17252,"532 WINCHESTER AV","New Haven","CT",""
17253,"526 WINCHESTER AV","New Haven","CT",""
17254,"15 THOMPSON ST","New Haven","CT",""
17255,"19 THOMPSON ST","New Haven","CT",""
17256,"23 THOMPSON ST","New Haven","CT",""
17257,"27 THOMPSON ST","New Haven","CT",""
17258,"31 THOMPSON ST","New Haven","CT",""
17259,"35 THOMPSON ST","New Haven","CT",""
17260,"111 NEWHALL ST","New Haven","CT",""
17261,"115 NEWHALL ST","New Haven","CT",""
17262,"119 NEWHALL ST","New Haven","CT",""
17263,"123 NEWHALL ST","New Haven","CT",""
17264,"129 NEWHALL ST","New Haven","CT",""
17265,"221 SHELTON AV","New Haven","CT",""
17266,"138 HAZEL ST","New Haven","CT",""
17267,"134 HAZEL ST","New Haven","CT",""
17268,"130 HAZEL ST","New Haven","CT",""
17269,"126 HAZEL ST","New Haven","CT",""
17270,"122 HAZEL ST","New Haven","CT",""
17271,"118 HAZEL ST","New Haven","CT",""
17272,"114 HAZEL ST","New Haven","CT",""
17273,"110 HAZEL ST","New Haven","CT",""
17274,"106 HAZEL ST","New Haven","CT",""
17275,"102 HAZEL ST","New Haven","CT",""
17276,"98 HAZEL ST","New Haven","CT",""
17277,"94 HAZEL ST","New Haven","CT",""
17278,"88 HAZEL ST","New Haven","CT",""
17279,"84 HAZEL ST","New Haven","CT",""
17280,"80 HAZEL ST","New Haven","CT",""
17281,"76 HAZEL ST","New Haven","CT",""
17282,"72 HAZEL ST","New Haven","CT",""
17283,"68 HAZEL ST","New Haven","CT",""
17284,"64 HAZEL ST","New Haven","CT",""
17285,"60 HAZEL ST","New Haven","CT",""
17286,"56 HAZEL ST","New Haven","CT",""
17287,"156 NEWHALL ST","New Haven","CT",""
17288,"152 NEWHALL ST","New Haven","CT",""
17289,"146 NEWHALL ST","New Haven","CT",""
17290,"195 STARR ST","New Haven","CT",""
17291,"197 STARR ST","New Haven","CT",""
17292,"201 STARR ST","New Haven","CT",""
17293,"205 STARR ST","New Haven","CT",""
17294,"209 STARR ST","New Haven","CT",""
17295,"213 STARR ST","New Haven","CT",""
17296,"219 STARR ST","New Haven","CT",""
17297,"221 STARR ST","New Haven","CT",""
17298,"227 STARR ST","New Haven","CT",""
17299,"231 STARR ST","New Haven","CT",""
17300,"235 STARR ST","New Haven","CT",""
17301,"239 STARR ST","New Haven","CT",""
17302,"243 STARR ST","New Haven","CT",""
17303,"247 STARR ST","New Haven","CT",""
17304,"251 STARR ST","New Haven","CT",""
17305,"255 STARR ST","New Haven","CT",""
17306,"261 STARR ST","New Haven","CT",""
17307,"265 STARR ST","New Haven","CT",""
17308,"271 STARR ST","New Haven","CT",""
17309,"209 SHELTON AV","New Haven","CT",""
17310,"151 NEWHALL ST","New Haven","CT",""
17311,"30 HAZEL ST","New Haven","CT",""
17312,"28 HAZEL ST","New Haven","CT",""
17313,"24 HAZEL ST","New Haven","CT",""
17314,"14 HAZEL ST","New Haven","CT",""
17315,"582 WINCHESTER AV","New Haven","CT",""
17316,"578 WINCHESTER AV","New Haven","CT",""
17317,"568 WINCHESTER AV","New Haven","CT",""
17318,NA,"New Haven","CT",""
17319,"139 STARR ST","New Haven","CT",""
17320,"145 STARR ST","New Haven","CT",""
17321,"149 STARR ST","New Haven","CT",""
17322,"153 STARR ST","New Haven","CT",""
17323,"157 STARR ST","New Haven","CT",""
17324,"161 STARR ST","New Haven","CT",""
17325,"165 STARR ST","New Haven","CT",""
17326,"169 STARR ST","New Haven","CT",""
17327,"141 NEWHALL ST","New Haven","CT",""
17328,"145 NEWHALL ST","New Haven","CT",""
17329,"257 SHELTON AV","New Haven","CT",""
17330,"138 IVY ST","New Haven","CT",""
17331,"132 IVY ST","New Haven","CT",""
17332,"128 IVY ST","New Haven","CT",""
17333,"124 IVY ST","New Haven","CT",""
17334,"120 IVY ST","New Haven","CT",""
17335,"114 IVY ST","New Haven","CT",""
17336,"110 IVY ST","New Haven","CT",""
17337,"106 IVY ST","New Haven","CT",""
17338,"104 IVY ST","New Haven","CT",""
17339,"94 IVY ST","New Haven","CT",""
17340,"90 IVY ST","New Haven","CT",""
17341,"86 IVY ST","New Haven","CT",""
17342,"80 IVY ST","New Haven","CT",""
17343,"76 IVY ST","New Haven","CT",""
17344,"74 IVY ST","New Haven","CT",""
17345,"70 IVY ST","New Haven","CT",""
17346,"62 IVY ST","New Haven","CT",""
17347,"192 NEWHALL ST","New Haven","CT",""
17348,"188 NEWHALL ST","New Haven","CT",""
17349,"184 NEWHALL ST","New Haven","CT",""
17350,"180 NEWHALL ST","New Haven","CT",""
17351,"176 NEWHALL ST","New Haven","CT",""
17352,"172 NEWHALL ST","New Haven","CT",""
17353,"168 NEWHALL ST","New Haven","CT",""
17354,"164 NEWHALL ST","New Haven","CT",""
17355,"57 HAZEL ST","New Haven","CT",""
17356,"67 HAZEL ST","New Haven","CT",""
17357,"73 HAZEL ST","New Haven","CT",""
17358,"77 HAZEL ST","New Haven","CT",""
17359,"85 HAZEL ST","New Haven","CT",""
17360,"89 HAZEL ST","New Haven","CT",""
17361,"93 HAZEL ST","New Haven","CT",""
17362,"99 HAZEL ST #A-1","New Haven","CT",""
17363,"99 HAZEL ST #A-2","New Haven","CT",""
17364,"107 HAZEL ST #A-3","New Haven","CT",""
17365,"101 HAZEL ST #B-4","New Haven","CT",""
17366,"101 HAZEL ST #B-5","New Haven","CT",""
17367,"101 HAZEL ST #B-6","New Haven","CT",""
17368,"101 HAZEL ST #B-7","New Haven","CT",""
17369,"101 HAZEL ST #B-8","New Haven","CT",""
17370,"101 HAZEL ST #B-9","New Haven","CT",""
17371,"111 HAZEL ST","New Haven","CT",""
17372,"113 HAZEL ST","New Haven","CT",""
17373,"117 HAZEL ST #C-10","New Haven","CT",""
17374,"119 HAZEL ST #C-11","New Haven","CT",""
17375,"123 HAZEL ST","New Haven","CT",""
17376,"129 HAZEL ST","New Haven","CT",""
17377,"133 HAZEL ST","New Haven","CT",""
17378,"227 SHELTON AV","New Haven","CT",""
17379,"231 SHELTON AV","New Haven","CT",""
17380,"233 SHELTON AV","New Haven","CT",""
17381,"237 SHELTON AV","New Haven","CT",""
17382,"241 SHELTON AV","New Haven","CT",""
17383,"245 SHELTON AV","New Haven","CT",""
17384,"255 SHELTON AV","New Haven","CT",""
17385,"163 NEWHALL ST","New Haven","CT",""
17386,"167 NEWHALL ST","New Haven","CT",""
17387,"171 NEWHALL ST","New Haven","CT",""
17388,"175 NEWHALL ST","New Haven","CT",""
17389,"179 NEWHALL ST","New Haven","CT",""
17390,"183 NEWHALL ST","New Haven","CT",""
17391,"187 NEWHALL ST","New Haven","CT",""
17392,"191 NEWHALL ST","New Haven","CT",""
17393,"44 IVY ST","New Haven","CT",""
17394,"36 IVY ST","New Haven","CT",""
17395,"34 IVY ST","New Haven","CT",""
17396,"26 IVY ST","New Haven","CT",""
17397,"20 IVY ST","New Haven","CT",""
17398,"14 IVY ST","New Haven","CT",""
17399,"10 IVY ST","New Haven","CT",""
17400,"632 WINCHESTER AV","New Haven","CT",""
17401,"628 WINCHESTER AV","New Haven","CT",""
17402,"622 WINCHESTER AV","New Haven","CT",""
17403,"616 WINCHESTER AV","New Haven","CT",""
17404,"614 WINCHESTER AV","New Haven","CT",""
17405,"606 WINCHESTER AV","New Haven","CT",""
17406,"598 WINCHESTER AV","New Haven","CT",""
17407,"594 WINCHESTER AV","New Haven","CT",""
17408,"5 HAZEL ST","New Haven","CT",""
17409,"7 HAZEL ST","New Haven","CT",""
17410,"23 HAZEL ST","New Haven","CT",""
17411,"27 HAZEL ST","New Haven","CT",""
17412,"33 HAZEL ST","New Haven","CT",""
17413,"37 HAZEL ST","New Haven","CT",""
17414,"130 BASSETT ST","New Haven","CT",""
17415,"118 LILAC ST","New Haven","CT",""
17416,"116 LILAC ST","New Haven","CT",""
17417,"114 LILAC ST","New Haven","CT",""
17418,"112 LILAC ST","New Haven","CT",""
17419,"110 LILAC ST","New Haven","CT",""
17420,"106 LILAC ST","New Haven","CT",""
17421,"104 LILAC ST","New Haven","CT",""
17422,"100 LILAC ST","New Haven","CT",""
17423,"98 LILAC ST","New Haven","CT",""
17424,"94 LILAC ST","New Haven","CT",""
17425,"92 LILAC ST","New Haven","CT",""
17426,"88 LILAC ST","New Haven","CT",""
17427,"84 LILAC ST","New Haven","CT",""
17428,"80 LILAC ST","New Haven","CT",""
17429,"76 LILAC ST","New Haven","CT",""
17430,"72 LILAC ST","New Haven","CT",""
17431,"68 LILAC ST","New Haven","CT",""
17432,"64 LILAC ST","New Haven","CT",""
17433,"228 NEWHALL ST","New Haven","CT",""
17434,"224 NEWHALL ST","New Haven","CT",""
17435,"220 NEWHALL ST","New Haven","CT",""
17436,"216 NEWHALL ST","New Haven","CT",""
17437,"212 NEWHALL ST","New Haven","CT",""
17438,"208 NEWHALL ST","New Haven","CT",""
17439,"204 NEWHALL ST","New Haven","CT",""
17440,"204 NEWHALL ST","New Haven","CT",""
17441,"200 NEWHALL ST","New Haven","CT",""
17442,"196 NEWHALL ST","New Haven","CT",""
17443,"196 NEWHALL ST","New Haven","CT",""
17444,"61 IVY ST","New Haven","CT",""
17445,"67 IVY ST","New Haven","CT",""
17446,"73 IVY ST","New Haven","CT",""
17447,"77 IVY ST","New Haven","CT",""
17448,"81 IVY ST","New Haven","CT",""
17449,"91 IVY ST","New Haven","CT",""
17450,"97 IVY ST","New Haven","CT",""
17451,"101 IVY ST","New Haven","CT",""
17452,"105 IVY ST","New Haven","CT",""
17453,"IVY ST","New Haven","CT",""
17454,"109 IVY ST","New Haven","CT",""
17455,"113 IVY ST","New Haven","CT",""
17456,"11 BUTLER ST","New Haven","CT",""
17457,"52 LILAC ST","New Haven","CT",""
17458,"48 LILAC ST","New Haven","CT",""
17459,"44 LILAC ST","New Haven","CT",""
17460,"40 LILAC ST","New Haven","CT",""
17461,"36 LILAC ST","New Haven","CT",""
17462,"32 LILAC ST","New Haven","CT",""
17463,"28 LILAC ST","New Haven","CT",""
17464,"24 LILAC ST","New Haven","CT",""
17465,"20 LILAC ST","New Haven","CT",""
17466,"16 LILAC ST","New Haven","CT",""
17467,"12 LILAC ST","New Haven","CT",""
17468,"678 WINCHESTER AV","New Haven","CT",""
17469,"672 WINCHESTER AV","New Haven","CT",""
17470,"664 WINCHESTER AV","New Haven","CT",""
17471,"662 WINCHESTER AV","New Haven","CT",""
17472,"660 WINCHESTER AV","New Haven","CT",""
17473,NA,"New Haven","CT",""
17474,"195 NEWHALL ST","New Haven","CT",""
17475,"203 NEWHALL ST","New Haven","CT",""
17476,"213 NEWHALL ST","New Haven","CT",""
17477,"217 NEWHALL ST","New Haven","CT",""
17478,"118 BASSETT ST","New Haven","CT",""
17479,"106 BASSETT ST","New Haven","CT",""
17480,"102 BASSETT ST","New Haven","CT",""
17481,"98 BASSETT ST","New Haven","CT",""
17482,"94 BASSETT ST","New Haven","CT",""
17483,"90 BASSETT ST","New Haven","CT",""
17484,"84 BASSETT ST","New Haven","CT",""
17485,"72 BASSETT ST","New Haven","CT",""
17486,"68 BASSETT ST","New Haven","CT",""
17487,"66 BASSETT ST","New Haven","CT",""
17488,"64 BASSETT ST","New Haven","CT",""
17489,"60 BASSETT ST","New Haven","CT",""
17490,"264 NEWHALL ST","New Haven","CT",""
17491,"258 NEWHALL ST","New Haven","CT",""
17492,"254 NEWHALL ST","New Haven","CT",""
17493,"250 NEWHALL ST","New Haven","CT",""
17494,"246 NEWHALL ST","New Haven","CT",""
17495,"242 NEWHALL ST","New Haven","CT",""
17496,"238 NEWHALL ST","New Haven","CT",""
17497,"236 NEWHALL ST","New Haven","CT",""
17498,"232 NEWHALL ST","New Haven","CT",""
17499,"65 LILAC ST","New Haven","CT",""
17500,"67 LILAC ST","New Haven","CT",""
17501,"69 LILAC ST","New Haven","CT",""
17502,"71 LILAC ST","New Haven","CT",""
17503,"73 LILAC ST","New Haven","CT",""
17504,"77 LILAC ST","New Haven","CT",""
17505,"81 LILAC ST","New Haven","CT",""
17506,"85 LILAC ST","New Haven","CT",""
17507,"89 LILAC ST","New Haven","CT",""
17508,"93 LILAC ST","New Haven","CT",""
17509,"97 LILAC ST","New Haven","CT",""
17510,"101 LILAC ST","New Haven","CT",""
17511,"105 LILAC ST","New Haven","CT",""
17512,"109 LILAC ST","New Haven","CT",""
17513,"37 BUTLER ST","New Haven","CT",""
17514,"41 BUTLER ST","New Haven","CT",""
17515,"43 BUTLER ST","New Haven","CT",""
17516,"47 BUTLER ST","New Haven","CT",""
17517,"51 BUTLER ST","New Haven","CT",""
17518,"261 NEWHALL ST","New Haven","CT",""
17519,"42 BASSETT ST","New Haven","CT",""
17520,"38 BASSETT ST","New Haven","CT",""
17521,"34 BASSETT ST","New Haven","CT",""
17522,"30 BASSETT ST","New Haven","CT",""
17523,"26 BASSETT ST","New Haven","CT",""
17524,"22 BASSETT ST","New Haven","CT",""
17525,"18 BASSETT ST","New Haven","CT",""
17526,"14 BASSETT ST","New Haven","CT",""
17527,"10 BASSETT ST","New Haven","CT",""
17528,NA,"New Haven","CT",""
17529,"722 WINCHESTER AV","New Haven","CT",""
17530,"718 WINCHESTER AV","New Haven","CT",""
17531,"714 WINCHESTER AV","New Haven","CT",""
17532,"710 WINCHESTER AV","New Haven","CT",""
17533,"704 WINCHESTER AV","New Haven","CT",""
17534,"700 WINCHESTER AV","New Haven","CT",""
17535,"694 WINCHESTER AV","New Haven","CT",""
17536,"688 WINCHESTER AV","New Haven","CT",""
17537,"7 LILAC ST","New Haven","CT",""
17538,"11 LILAC ST","New Haven","CT",""
17539,"15 LILAC ST","New Haven","CT",""
17540,"19 LILAC ST","New Haven","CT",""
17541,"23 LILAC ST","New Haven","CT",""
17542,"27 LILAC ST","New Haven","CT",""
17543,"31 LILAC ST","New Haven","CT",""
17544,"35 LILAC ST","New Haven","CT",""
17545,"39 LILAC ST","New Haven","CT",""
17546,"53 LILAC ST","New Haven","CT",""
17547,"57 LILAC ST","New Haven","CT",""
17548,"51 LILAC ST","New Haven","CT",""
17549,"231 NEWHALL ST","New Haven","CT",""
17550,"237 NEWHALL ST","New Haven","CT",""
17551,"239 NEWHALL ST","New Haven","CT",""
17552,"243 NEWHALL ST","New Haven","CT",""
17553,"247 NEWHALL ST","New Haven","CT",""
17554,"251 NEWHALL ST","New Haven","CT",""
17555,"255 NEWHALL ST","New Haven","CT",""
17556,"257 NEWHALL ST","New Haven","CT",""
17557,"169 BASSETT ST","New Haven","CT",""
17558,"15 GOODYEAR ST","New Haven","CT",""
17559,"23 GOODYEAR ST","New Haven","CT",""
17560,"29 GOODYEAR ST","New Haven","CT",""
17561,"31 GOODYEAR ST","New Haven","CT",""
17562,"35 GOODYEAR ST","New Haven","CT",""
17563,"43 GOODYEAR ST","New Haven","CT",""
17564,"85 GOODYEAR ST","New Haven","CT",""
17565,"164 READ ST","New Haven","CT",""
17566,"160 READ ST","New Haven","CT",""
17567,"156 READ ST","New Haven","CT",""
17568,"152 READ ST","New Haven","CT",""
17569,"380 SHELTON AV","New Haven","CT",""
17570,"374 SHELTON AV","New Haven","CT",""
17571,"370 SHELTON AV","New Haven","CT",""
17572,"368 SHELTON AV","New Haven","CT",""
17573,"366 SHELTON AV","New Haven","CT",""
17574,"364 SHELTON AV","New Haven","CT",""
17575,"360 SHELTON AV","New Haven","CT",""
17576,"354 SHELTON AV","New Haven","CT",""
17577,"348 SHELTON AV","New Haven","CT",""
17578,"324 SHELTON AV","New Haven","CT",""
17579,"153 BASSETT ST","New Haven","CT",""
17580,"157 BASSETT ST","New Haven","CT",""
17581,"161 BASSETT ST","New Haven","CT",""
17582,"323 SHELTON AV","New Haven","CT",""
17583,"325 SHELTON AV","New Haven","CT",""
17584,"327 SHELTON AV","New Haven","CT",""
17585,"331 SHELTON AV","New Haven","CT",""
17586,"335 SHELTON AV","New Haven","CT",""
17587,"339 SHELTON AV","New Haven","CT",""
