"pid","location","city","state","zip"
10456,"93 NASH ST","New Haven","CT",""
10457,"99 NASH ST","New Haven","CT",""
10458,"101 NASH ST","New Haven","CT",""
10459,"105 NASH ST","New Haven","CT",""
10460,"107 NASH ST","New Haven","CT",""
10461,"111 NASH ST","New Haven","CT",""
10462,"98 EAGLE ST","New Haven","CT",""
10463,"90 MECHANIC ST","New Haven","CT",""
10464,"86 MECHANIC ST","New Haven","CT",""
10465,"82 MECHANIC ST","New Haven","CT",""
10466,"78 MECHANIC ST","New Haven","CT",""
10467,"74 MECHANIC ST","New Haven","CT",""
10468,"72 MECHANIC ST","New Haven","CT",""
10469,"70 MECHANIC ST","New Haven","CT",""
10470,"68 MECHANIC ST","New Haven","CT",""
10471,"66 MECHANIC ST","New Haven","CT",""
10472,"62 MECHANIC ST","New Haven","CT",""
10473,"60 MECHANIC ST","New Haven","CT",""
10474,"58 MECHANIC ST","New Haven","CT",""
10475,"54 MECHANIC ST","New Haven","CT",""
10476,"44 MECHANIC ST","New Haven","CT",""
10477,"40 MECHANIC ST","New Haven","CT",""
10478,"36 MECHANIC ST","New Haven","CT",""
10479,"32 MECHANIC ST","New Haven","CT",""
10480,"24 MECHANIC ST","New Haven","CT",""
10481,"11 LAWRENCE ST","New Haven","CT",""
10482,"1040 STATE ST","New Haven","CT",""
10483,NA,"New Haven","CT",""
10484,NA,"New Haven","CT",""
10485,"59 MECHANIC ST","New Haven","CT",""
10486,"63 MECHANIC ST","New Haven","CT",""
10487,"67 MECHANIC ST","New Haven","CT",""
10488,"71 MECHANIC ST","New Haven","CT",""
10489,"75 MECHANIC ST","New Haven","CT",""
10490,"79 MECHANIC ST","New Haven","CT",""
10491,"83 MECHANIC ST","New Haven","CT",""
10492,"87 MECHANIC ST","New Haven","CT",""
10493,"91 MECHANIC ST","New Haven","CT",""
10494,"95 MECHANIC ST","New Haven","CT",""
10495,"99 MECHANIC ST","New Haven","CT",""
10496,NA,"New Haven","CT",""
10497,NA,"New Haven","CT",""
10498,"957 STATE ST","New Haven","CT",""
10499,"965 STATE ST","New Haven","CT",""
10500,"73 BEECH ST","New Haven","CT",""
10501,"969 STATE ST","New Haven","CT",""
10502,"973 STATE ST","New Haven","CT",""
10503,"977 STATE ST","New Haven","CT",""
10504,"981 STATE ST","New Haven","CT",""
10505,NA,"New Haven","CT",""
10506,"987 STATE ST","New Haven","CT",""
10507,NA,"New Haven","CT",""
10508,"588 EAST ST","New Haven","CT",""
10509,"582 EAST ST","New Haven","CT",""
10510,"67 BEECH ST","New Haven","CT",""
10511,"BEECH ST","New Haven","CT",""
10512,"951 STATE ST","New Haven","CT",""
10513,"597 EAST ST","New Haven","CT",""
10514,"599 EAST ST","New Haven","CT",""
10515,"601 EAST ST","New Haven","CT",""
10516,"603 EAST ST","New Haven","CT",""
10517,"605 EAST ST","New Haven","CT",""
10518,"607 EAST ST","New Haven","CT",""
10519,"1013 STATE ST","New Haven","CT",""
10520,"1023 STATE ST","New Haven","CT",""
10521,"1025 STATE ST","New Haven","CT",""
10522,"1031 STATE ST","New Haven","CT",""
10523,"130 MILL RIVER ST","New Haven","CT",""
10524,"128 MILL RIVER ST","New Haven","CT",""
10525,"126 MILL RIVER ST","New Haven","CT",""
10526,"124 MILL RIVER ST","New Haven","CT",""
10527,NA,"New Haven","CT",""
10528,"238 WALLACE ST","New Haven","CT",""
10529,"50 WALNUT ST","New Haven","CT",""
10530,"48 WALNUT ST","New Haven","CT",""
10531,"46 WALNUT ST","New Haven","CT",""
10532,"44 WALNUT ST","New Haven","CT",""
10533,"42 WALNUT ST","New Haven","CT",""
10534,"40 WALNUT ST","New Haven","CT",""
10535,"38 WALNUT ST","New Haven","CT",""
10536,"36 WALNUT ST","New Haven","CT",""
10537,"34 WALNUT ST","New Haven","CT",""
10538,"32 WALNUT ST","New Haven","CT",""
10539,"241 WALLACE ST","New Haven","CT",""
10540,"243 WALLACE ST","New Haven","CT",""
10541,"241 WALLACE ST","New Haven","CT",""
10542,"247 WALLACE ST","New Haven","CT",""
10543,"249 WALLACE ST","New Haven","CT",""
10544,"EAST ST","New Haven","CT",""
10545,NA,"New Haven","CT",""
10546,"55 WALNUT ST #S1","New Haven","CT",""
10547,"55 WALNUT ST #S2","New Haven","CT",""
10548,"55 WALNUT ST #S3","New Haven","CT",""
10549,"55 WALNUT ST #S4","New Haven","CT",""
10550,"55 WALNUT ST #S5","New Haven","CT",""
10551,"55 WALNUT ST #S6","New Haven","CT",""
10552,"55 WALNUT ST #S7","New Haven","CT",""
10553,"55 WALNUT ST #S8","New Haven","CT",""
10554,"55 WALNUT ST #S9","New Haven","CT",""
10555,"530 EAST ST","New Haven","CT",""
10556,"175 HUMPHREY ST","New Haven","CT",""
10557,NA,"New Haven","CT",""
10558,"185 HUMPHREY ST","New Haven","CT",""
10559,"GRAND AV","New Haven","CT",""
10560,"165 FRANKLIN ST","New Haven","CT",""
10561,"GRAND AV","New Haven","CT",""
10562,"GRAND AV","New Haven","CT",""
10563,"GRAND AV","New Haven","CT",""
10564,"657 GRAND AV","New Haven","CT",""
10565,"HAMILTON ST","New Haven","CT",""
10566,"190 WALLACE ST","New Haven","CT",""
10567,"178 WALLACE ST","New Haven","CT",""
10568,"645 GRAND AV","New Haven","CT",""
10569,"GRAND AV","New Haven","CT",""
10570,"374 EAST ST","New Haven","CT",""
10571,"206 WALLACE ST","New Haven","CT",""
10572,"200 WALLACE ST","New Haven","CT",""
10573,"236 WALLACE ST","New Haven","CT",""
10574,"221 WALLACE ST","New Haven","CT",""
10575,"438 EAST ST","New Haven","CT",""
10576,"426 EAST ST","New Haven","CT",""
10577,"410 EAST ST","New Haven","CT",""
10578,"400 EAST ST","New Haven","CT",""
10579,"EAST ST","New Haven","CT",""
10580,"203 WALLACE ST","New Haven","CT",""
10581,"110 HAMILTON ST","New Haven","CT",""
10582,"102 HAMILTON ST","New Haven","CT",""
10583,"105 HAMILTON ST","New Haven","CT",""
10584,"EAST ST","New Haven","CT",""
10585,"260 EAST ST","New Haven","CT",""
10586,"662 GRAND AV","New Haven","CT",""
10587,"708 GRAND AV","New Haven","CT",""
