"pid","location","city","state","zip"
2061,"145 FORT HALE RD","New Haven","CT",""
2062,"149 FORT HALE RD","New Haven","CT",""
2063,"153 FORT HALE RD","New Haven","CT",""
2064,"564 TOWNSEND AV","New Haven","CT",""
2065,"552 TOWNSEND AV","New Haven","CT",""
2066,"548 TOWNSEND AV","New Haven","CT",""
2067,"96 MORSE PL","New Haven","CT",""
2068,"88 MORSE PL","New Haven","CT",""
2069,"70 MORSE PL","New Haven","CT",""
2070,"MORSE PL","New Haven","CT",""
2071,"60 MORSE PL","New Haven","CT",""
2072,"52 MORSE PL","New Haven","CT",""
2073,"46 MORSE PL","New Haven","CT",""
2074,"40 MORSE PL","New Haven","CT",""
2075,"34 MORSE PL","New Haven","CT",""
2076,"30 MORSE PL","New Haven","CT",""
2077,"24 MORSE PL","New Haven","CT",""
2078,"16 MORSE PL","New Haven","CT",""
2079,"99 WOODWARD AV","New Haven","CT",""
2080,"105 WOODWARD AV","New Haven","CT",""
2081,"109 WOODWARD AV","New Haven","CT",""
2082,"115 WOODWARD AV","New Haven","CT",""
2083,"5 MORSE PL","New Haven","CT",""
2084,"11 MORSE PL","New Haven","CT",""
2085,"17 MORSE PL","New Haven","CT",""
2086,"MORSE PL","New Haven","CT",""
2087,"27 MORSE PL","New Haven","CT",""
2088,"35 MORSE PL","New Haven","CT",""
2089,"41 MORSE PL","New Haven","CT",""
2090,"49 MORSE PL","New Haven","CT",""
2091,"57 MORSE PL","New Haven","CT",""
2092,"61 MORSE PL","New Haven","CT",""
2093,"65 MORSE PL","New Haven","CT",""
2094,"75 MORSE PL","New Haven","CT",""
2095,"536 TOWNSEND AV","New Haven","CT",""
2096,"534 TOWNSEND AV","New Haven","CT",""
2097,"530 TOWNSEND AV","New Haven","CT",""
2098,"518 TOWNSEND AV","New Haven","CT",""
2099,"512 TOWNSEND AV","New Haven","CT",""
2100,"506 TOWNSEND AV","New Haven","CT",""
2101,"500 TOWNSEND AV","New Haven","CT",""
2102,"84 POPE ST","New Haven","CT",""
2103,"78 POPE ST","New Haven","CT",""
2104,"72 POPE ST","New Haven","CT",""
2105,"66 POPE ST","New Haven","CT",""
2106,"62 POPE ST","New Haven","CT",""
2107,"58 POPE ST","New Haven","CT",""
2108,"54 POPE ST","New Haven","CT",""
2109,"48 POPE ST","New Haven","CT",""
2110,"44 POPE ST","New Haven","CT",""
2111,"38 POPE ST","New Haven","CT",""
2112,"34 POPE ST","New Haven","CT",""
2113,"28 POPE ST","New Haven","CT",""
2114,"24 POPE ST","New Haven","CT",""
2115,"20 POPE ST","New Haven","CT",""
2116,"14 POPE ST","New Haven","CT",""
2117,"10 POPE ST","New Haven","CT",""
2118,"69 WOODWARD AV","New Haven","CT",""
2119,"75 WOODWARD AV","New Haven","CT",""
2120,"81 WOODWARD AV","New Haven","CT",""
2121,"85 WOODWARD AV","New Haven","CT",""
2122,"408 TOWNSEND AV","New Haven","CT",""
2123,"390 TOWNSEND AV","New Haven","CT",""
2124,"382 TOWNSEND AV","New Haven","CT",""
2125,"378 TOWNSEND AV","New Haven","CT",""
2126,"372 TOWNSEND AV","New Haven","CT",""
2127,"366 TOWNSEND AV","New Haven","CT",""
2128,"362 TOWNSEND AV","New Haven","CT",""
2129,"356 TOWNSEND AV","New Haven","CT",""
2130,"352 TOWNSEND AV","New Haven","CT",""
2131,"348 TOWNSEND AV","New Haven","CT",""
2132,"340 TOWNSEND AV","New Haven","CT",""
2133,"328 TOWNSEND AV","New Haven","CT",""
2134,"324 TOWNSEND AV","New Haven","CT",""
2135,"TOWNSEND AV","New Haven","CT",""
2136,"30 WOODWARD AV","New Haven","CT",""
2137,"WOODWARD AV","New Haven","CT",""
2138,"WOODWARD AV","New Haven","CT",""
2139,"112 WOODWARD AV","New Haven","CT",""
2140,"104 WOODWARD AV","New Haven","CT",""
2141,"100 WOODWARD AV","New Haven","CT",""
2142,"94 WOODWARD AV","New Haven","CT",""
2143,"90 WOODWARD AV","New Haven","CT",""
2144,"86 WOODWARD AV","New Haven","CT",""
2145,"80 WOODWARD AV","New Haven","CT",""
2146,"76 WOODWARD AV","New Haven","CT",""
2147,"70 WOODWARD AV","New Haven","CT",""
2148,"66 WOODWARD AV","New Haven","CT",""
2149,"60 WOODWARD AV","New Haven","CT",""
2150,"56 WOODWARD AV","New Haven","CT",""
2151,"50 WOODWARD AV","New Haven","CT",""
2152,"46 WOODWARD AV","New Haven","CT",""
2153,"WOODWARD AV","New Haven","CT",""
2154,"300 WOODWARD AV","New Haven","CT",""
2155,"1 WATERFRONT ST","New Haven","CT",""
2156,"WATERFRONT ST","New Haven","CT",""
2157,"600 CONNECTICUT AV","New Haven","CT",""
2158,"345 EAST SHORE PKWY","New Haven","CT",""
2159,"EAST SHORE PKWY","New Haven","CT",""
2160,"EAST SHORE PKWY","New Haven","CT",""
2161,"EAST SHORE PKWY","New Haven","CT",""
2162,"444 WOODWARD AV","New Haven","CT",""
2163,"448 WOODWARD AV","New Haven","CT",""
2164,"456 WOODWARD AV","New Haven","CT",""
2165,"460 WOODWARD AV","New Haven","CT",""
2166,"462 WOODWARD AV","New Haven","CT",""
2167,"466 WOODWARD AV","New Haven","CT",""
2168,"470 WOODWARD AV","New Haven","CT",""
2169,"480 WOODWARD AV","New Haven","CT",""
2170,"490 WOODWARD AV","New Haven","CT",""
2171,"512 WOODWARD AV #1","New Haven","CT",""
2172,"504 WOODWARD AV #2","New Haven","CT",""
2173,"496 WOODWARD AV #3","New Haven","CT",""
2174,"496 WOODWARD AV #4","New Haven","CT",""
2175,"498 WOODWARD AV #5","New Haven","CT",""
2176,"498 WOODWARD AV #6","New Haven","CT",""
2177,"498 WOODWARD AV #7","New Haven","CT",""
2178,"500 WOODWARD AV #8","New Haven","CT",""
2179,"500 WOODWARD AV #9","New Haven","CT",""
2180,"502 WOODWARD AV #10","New Haven","CT",""
2181,"502 WOODWARD AV #11","New Haven","CT",""
2182,"506 WOODWARD AV #12","New Haven","CT",""
2183,"506 WOODWARD AV #13","New Haven","CT",""
2184,"508 WOODWARD AV #14","New Haven","CT",""
2185,"508 WOODWARD AV #15","New Haven","CT",""
2186,"514 WOODWARD AV #16","New Haven","CT",""
2187,"514 WOODWARD AV #17","New Haven","CT",""
2188,"516 WOODWARD AV #18","New Haven","CT",""
2189,"516 WOODWARD AV #19","New Haven","CT",""
2190,"518 WOODWARD AV #20","New Haven","CT",""
2191,"518 WOODWARD AV #21","New Haven","CT",""
2192,"510 WOODWARD AV #22","New Haven","CT",""
2193,"510 WOODWARD AV #23","New Haven","CT",""
2194,"510 WOODWARD AV #24","New Haven","CT",""
2195,"522 WOODWARD AV","New Haven","CT",""
2196,"524 WOODWARD AV","New Haven","CT",""
2197,"528 WOODWARD AV","New Haven","CT",""
2198,"534 WOODWARD AV #1","New Haven","CT",""
2199,"536 WOODWARD AV #2","New Haven","CT",""
2200,"538 WOODWARD AV #3","New Haven","CT",""
2201,"540 WOODWARD AV #4","New Haven","CT",""
2202,"542 WOODWARD AV #5","New Haven","CT",""
2203,"544 WOODWARD AV #6","New Haven","CT",""
2204,"548 WOODWARD AV","New Haven","CT",""
2205,"560 WOODWARD AV","New Haven","CT",""
2206,"WOODWARD AV","New Haven","CT",""
2207,"576 WOODWARD AV","New Haven","CT",""
2208,"582 WOODWARD AV","New Haven","CT",""
2209,"590 WOODWARD AV","New Haven","CT",""
2210,"594 WOODWARD AV","New Haven","CT",""
2211,"546 WOODWARD AV","New Haven","CT",""
2212,"6 UPSON TER","New Haven","CT",""
2213,"457 WOODWARD AV","New Haven","CT",""
2214,"461 WOODWARD AV","New Haven","CT",""
2215,"465 WOODWARD AV","New Haven","CT",""
2216,"477 WOODWARD AV","New Haven","CT",""
2217,"481 WOODWARD AV","New Haven","CT",""
2218,"489 WOODWARD AV","New Haven","CT",""
2219,"493 WOODWARD AV","New Haven","CT",""
2220,"503 WOODWARD AV","New Haven","CT",""
2221,"507 WOODWARD AV","New Haven","CT",""
2222,"509 WOODWARD AV #A","New Haven","CT",""
2223,"509 WOODWARD AV #B","New Haven","CT",""
2224,"509 WOODWARD AV #C","New Haven","CT",""
2225,"509 WOODWARD AV #D","New Haven","CT",""
2226,"509 WOODWARD AV #E","New Haven","CT",""
2227,"511 WOODWARD AV #A","New Haven","CT",""
2228,"511 WOODWARD AV #B","New Haven","CT",""
2229,"511 WOODWARD AV #C","New Haven","CT",""
2230,"511 WOODWARD AV #D","New Haven","CT",""
2231,"511 WOODWARD AV #E","New Haven","CT",""
2232,"511 WOODWARD AV #F","New Haven","CT",""
2233,"511 WOODWARD AV #G","New Haven","CT",""
2234,"511 WOODWARD AV #H","New Haven","CT",""
2235,"511 WOODWARD AV #I","New Haven","CT",""
2236,"513 WOODWARD AV #A","New Haven","CT",""
2237,"513 WOODWARD AV #B","New Haven","CT",""
2238,"513 WOODWARD AV #C","New Haven","CT",""
2239,"513 WOODWARD AV #D","New Haven","CT",""
2240,"513 WOODWARD AV #E","New Haven","CT",""
2241,"515 WOODWARD AV #A","New Haven","CT",""
2242,"515 WOODWARD AV #B","New Haven","CT",""
2243,"515 WOODWARD AV #C","New Haven","CT",""
2244,"515 WOODWARD AV #D","New Haven","CT",""
2245,"519 WOODWARD AV #A","New Haven","CT",""
2246,"519 WOODWARD AV #B","New Haven","CT",""
2247,"521 WOODWARD AV #A","New Haven","CT",""
2248,"521 WOODWARD AV #B","New Haven","CT",""
2249,"525 WOODWARD AV #A","New Haven","CT",""
2250,"525 WOODWARD AV #B","New Haven","CT",""
2251,"525 WOODWARD AV #C","New Haven","CT",""
2252,"525 WOODWARD AV #D","New Haven","CT",""
2253,"529 WOODWARD AV #A","New Haven","CT",""
2254,"529 WOODWARD AV #B","New Haven","CT",""
2255,"529 WOODWARD AV #C","New Haven","CT",""
2256,"529 WOODWARD AV #D","New Haven","CT",""
2257,"531 WOODWARD AV #A","New Haven","CT",""
2258,"531 WOODWARD AV #B","New Haven","CT",""
2259,"531 WOODWARD AV #C","New Haven","CT",""
2260,"531 WOODWARD AV #D","New Haven","CT",""
2261,"535 WOODWARD AV #A","New Haven","CT",""
2262,"535 WOODWARD AV #B","New Haven","CT",""
2263,"535 WOODWARD AV #C","New Haven","CT",""
2264,"535 WOODWARD AV #D","New Haven","CT",""
2265,"543 WOODWARD AV","New Haven","CT",""
2266,"545 WOODWARD AV","New Haven","CT",""
2267,"547 WOODWARD AV","New Haven","CT",""
2268,"551 WOODWARD AV","New Haven","CT",""
2269,"555 WOODWARD AV","New Haven","CT",""
2270,"557 WOODWARD AV","New Haven","CT",""
2271,"WOODWARD AV","New Haven","CT",""
2272,"579 WOODWARD AV","New Haven","CT",""
2273,"589 WOODWARD AV","New Haven","CT",""
2274,"591 WOODWARD AV","New Haven","CT",""
2275,"7 PARK LA","New Haven","CT",""
2276,"190 ELAINE TER","New Haven","CT",""
2277,"184 ELAINE TER","New Haven","CT",""
2278,"178 ELAINE TER","New Haven","CT",""
2279,"172 ELAINE TER","New Haven","CT",""
2280,"166 ELAINE TER","New Haven","CT",""
2281,"162 ELAINE TER","New Haven","CT",""
2282,"158 ELAINE TER","New Haven","CT",""
2283,"ELAINE TER","New Haven","CT",""
2284,"163 ELAINE TER","New Haven","CT",""
2285,"TOWNSEND AV","New Haven","CT",""
2286,"169 ELAINE TER","New Haven","CT",""
2287,"175 ELAINE TER","New Haven","CT",""
2288,"181 ELAINE TER","New Haven","CT",""
2289,"185 ELAINE TER","New Haven","CT",""
2290,"193 ELAINE TER","New Haven","CT",""
2291,"1028 TOWNSEND AV","New Haven","CT",""
2292,"1020 TOWNSEND AV","New Haven","CT",""
2293,"1014 TOWNSEND AV","New Haven","CT",""
2294,"1010 TOWNSEND AV","New Haven","CT",""
2295,"1004 TOWNSEND AV","New Haven","CT",""
2296,"996 TOWNSEND AV","New Haven","CT",""
2297,"988 TOWNSEND AV","New Haven","CT",""
2298,"980 TOWNSEND AV","New Haven","CT",""
2299,"976 TOWNSEND AV","New Haven","CT",""
2300,"970 TOWNSEND AV","New Haven","CT",""
2301,"968 TOWNSEND AV","New Haven","CT",""
2302,"962 TOWNSEND AV","New Haven","CT",""
2303,"956 TOWNSEND AV","New Haven","CT",""
2304,"950 TOWNSEND AV","New Haven","CT",""
2305,"944 TOWNSEND AV","New Haven","CT",""
2306,"936 TOWNSEND AV","New Haven","CT",""
2307,"932 TOWNSEND AV","New Haven","CT",""
2308,"928 TOWNSEND AV","New Haven","CT",""
2309,"922 TOWNSEND AV","New Haven","CT",""
2310,"918 TOWNSEND AV","New Haven","CT",""
2311,"916 TOWNSEND AV","New Haven","CT",""
2312,"908 TOWNSEND AV","New Haven","CT",""
2313,"902 TOWNSEND AV","New Haven","CT",""
2314,"892 TOWNSEND AV","New Haven","CT",""
2315,"884 TOWNSEND AV","New Haven","CT",""
2316,"880 TOWNSEND AV","New Haven","CT",""
2317,"46 UPSON TER","New Haven","CT",""
2318,"44 UPSON TER","New Haven","CT",""
2319,"323 KNEELAND RD","New Haven","CT",""
2320,"329 KNEELAND RD","New Haven","CT",""
2321,"335 KNEELAND RD","New Haven","CT",""
2322,"341 KNEELAND RD","New Haven","CT",""
2323,"347 KNEELAND RD","New Haven","CT",""
2324,"353 KNEELAND RD","New Haven","CT",""
2325,"359 KNEELAND RD","New Haven","CT",""
2326,"KNEELAND RD","New Haven","CT",""
2327,"KNEELAND RD","New Haven","CT",""
2328,"360 KNEELAND RD","New Haven","CT",""
2329,"354 KNEELAND RD","New Haven","CT",""
2330,"346 KNEELAND RD","New Haven","CT",""
2331,"340 KNEELAND RD","New Haven","CT",""
2332,"332 KNEELAND RD","New Haven","CT",""
2333,"320 KNEELAND RD","New Haven","CT",""
2334,"30 UPSON TER","New Haven","CT",""
2335,"24 UPSON TER","New Haven","CT",""
2336,NA,"New Haven","CT",""
2337,"14 UPSON TER","New Haven","CT",""
2338,"10 UPSON TER","New Haven","CT",""
2339,"TOWNSEND AV","New Haven","CT",""
2340,"HILLSIDE AV","New Haven","CT",""
2341,"6 HUNTINGTON RD","New Haven","CT",""
2342,"HUNTINGTON RD","New Haven","CT",""
2343,"16 HUNTINGTON RD","New Haven","CT",""
2344,"24 HUNTINGTON RD","New Haven","CT",""
2345,"30 HUNTINGTON RD","New Haven","CT",""
2346,"36 HUNTINGTON RD","New Haven","CT",""
2347,"44 HUNTINGTON RD","New Haven","CT",""
2348,"50 HUNTINGTON RD","New Haven","CT",""
2349,"56 HUNTINGTON RD #1","New Haven","CT",""
2350,"56 HUNTINGTON RD #2","New Haven","CT",""
2351,"56 HUNTINGTON RD #3","New Haven","CT",""
2352,"56 HUNTINGTON RD #4","New Haven","CT",""
2353,"62 HUNTINGTON RD #5","New Haven","CT",""
2354,"62 HUNTINGTON RD #6","New Haven","CT",""
2355,"62 HUNTINGTON RD #7","New Haven","CT",""
2356,"62 HUNTINGTON RD #8","New Haven","CT",""
2357,"70 HUNTINGTON RD #9","New Haven","CT",""
2358,"70 HUNTINGTON RD #10","New Haven","CT",""
2359,"70 HUNTINGTON RD #11","New Haven","CT",""
2360,"70 HUNTINGTON RD #12","New Haven","CT",""
2361,"340 UPSON TER","New Haven","CT",""
2362,"320 UPSON TER","New Haven","CT",""
2363,"310 UPSON TER","New Haven","CT",""
2364,"300 UPSON TER","New Haven","CT",""
2365,"280 UPSON TER","New Haven","CT",""
2366,"270 UPSON TER","New Haven","CT",""
2367,"260 UPSON TER","New Haven","CT",""
2368,"240 UPSON TER","New Haven","CT",""
2369,"230 UPSON TER","New Haven","CT",""
2370,"216 UPSON TER","New Haven","CT",""
2371,"206 UPSON TER","New Haven","CT",""
2372,"196 UPSON TER","New Haven","CT",""
2373,"188 UPSON TER","New Haven","CT",""
2374,"176 UPSON TER","New Haven","CT",""
2375,"168 UPSON TER","New Haven","CT",""
2376,NA,"New Haven","CT",""
2377,"146 UPSON TER","New Haven","CT",""
2378,"134 UPSON TER","New Haven","CT",""
2379,"124 UPSON TER","New Haven","CT",""
2380,"875 TOWNSEND AV","New Haven","CT",""
2381,"911 TOWNSEND AV","New Haven","CT",""
2382,"BOSTON AV","New Haven","CT",""
2383,"80 BOSTON AV","New Haven","CT",""
2384,"72 BOSTON AV","New Haven","CT",""
2385,"66 BOSTON AV","New Haven","CT",""
2386,"60 BOSTON AV","New Haven","CT",""
2387,"54 BOSTON AV","New Haven","CT",""
2388,"50 BOSTON AV","New Haven","CT",""
2389,"44 BOSTON AV","New Haven","CT",""
2390,"36 BOSTON AV","New Haven","CT",""
2391,"30 BOSTON AV","New Haven","CT",""
2392,"20 BOSTON AV","New Haven","CT",""
2393,"14 BOSTON AV","New Haven","CT",""
2394,"116 CLARENDON ST","New Haven","CT",""
2395,"110 CLARENDON ST","New Haven","CT",""
2396,"100 CLARENDON ST","New Haven","CT",""
2397,"15 HARRINGTON AV","New Haven","CT",""
2398,"21 HARRINGTON AV","New Haven","CT",""
2399,"37 HARRINGTON AV","New Haven","CT",""
2400,"43 HARRINGTON AV","New Haven","CT",""
2401,"59 HARRINGTON AV","New Haven","CT",""
2402,"69 HARRINGTON AV","New Haven","CT",""
2403,"75 HARRINGTON AV","New Haven","CT",""
2404,"85 HARRINGTON AV","New Haven","CT",""
2405,"91 HARRINGTON AV","New Haven","CT",""
2406,"99 HARRINGTON AV","New Haven","CT",""
2407,"111 HARRINGTON AV","New Haven","CT",""
2408,"117 HARRINGTON AV","New Haven","CT",""
2409,"129 HARRINGTON AV","New Haven","CT",""
2410,"MASSACHUSETTS AV","New Haven","CT",""
2411,"30 MASSACHUSETTS AV","New Haven","CT",""
2412,"28 MASSACHUSETTS AV","New Haven","CT",""
2413,"22 MASSACHUSETTS AV","New Haven","CT",""
2414,"14 MASSACHUSETTS AV","New Haven","CT",""
2415,"8 MASSACHUSETTS AV","New Haven","CT",""
2416,"140 CLARENDON ST","New Haven","CT",""
2417,"3 BOSTON AV","New Haven","CT",""
2418,"9 BOSTON AV","New Haven","CT",""
2419,"21 BOSTON AV","New Haven","CT",""
2420,"27 BOSTON AV","New Haven","CT",""
2421,"31 BOSTON AV","New Haven","CT",""
2422,"41 BOSTON AV","New Haven","CT",""
2423,"47 BOSTON AV","New Haven","CT",""
2424,"53 BOSTON AV","New Haven","CT",""
2425,"90 CLARENDON ST","New Haven","CT",""
2426,"86 CLARENDON ST","New Haven","CT",""
2427,"7 HUNTINGTON AV","New Haven","CT",""
2428,"9 HUNTINGTON AV","New Haven","CT",""
2429,"11 HUNTINGTON AV","New Haven","CT",""
2430,"15 HUNTINGTON AV","New Haven","CT",""
2431,"HUNTINGTON AV","New Haven","CT",""
2432,"25 HUNTINGTON AV","New Haven","CT",""
2433,"29 HUNTINGTON AV","New Haven","CT",""
2434,"35 HUNTINGTON AV","New Haven","CT",""
2435,"45 HUNTINGTON AV","New Haven","CT",""
2436,"49 HUNTINGTON AV","New Haven","CT",""
2437,"55 HUNTINGTON AV","New Haven","CT",""
2438,"65 HUNTINGTON AV","New Haven","CT",""
2439,"69 HUNTINGTON AV","New Haven","CT",""
2440,"77 HUNTINGTON AV","New Haven","CT",""
2441,"85 HUNTINGTON AV","New Haven","CT",""
2442,"91 HUNTINGTON AV","New Haven","CT",""
2443,"HUNTINGTON AV","New Haven","CT",""
2444,"95 HUNTINGTON AV","New Haven","CT",""
2445,"113 HUNTINGTON AV","New Haven","CT",""
2446,"111 HUNTINGTON AV","New Haven","CT",""
2447,"117 HUNTINGTON AV","New Haven","CT",""
2448,"123 HUNTINGTON AV","New Haven","CT",""
2449,"125 HUNTINGTON AV","New Haven","CT",""
2450,"131 HUNTINGTON AV","New Haven","CT",""
2451,"135 HUNTINGTON AV","New Haven","CT",""
2452,"141 HUNTINGTON AV","New Haven","CT",""
2453,"145 HUNTINGTON AV","New Haven","CT",""
2454,"151 HUNTINGTON AV","New Haven","CT",""
2455,"155 HUNTINGTON AV","New Haven","CT",""
2456,"161 HUNTINGTON AV","New Haven","CT",""
2457,"167 HUNTINGTON AV","New Haven","CT",""
2458,"143 MAIN ST ANNEX","New Haven","CT",""
2459,"MAIN ST ANNEX","New Haven","CT",""
2460,"70 TERRACE ST","New Haven","CT",""
2461,"165 MAIN ST ANNEX","New Haven","CT",""
2462,"108 TERRACE ST","New Haven","CT",""
2463,"104 TERRACE ST","New Haven","CT",""
2464,"98 TERRACE ST","New Haven","CT",""
2465,"90 TERRACE ST","New Haven","CT",""
2466,"86 TERRACE ST","New Haven","CT",""
2467,"68 TERRACE ST","New Haven","CT",""
2468,"60 TERRACE ST","New Haven","CT",""
2469,"52 TERRACE ST","New Haven","CT",""
2470,"48 TERRACE ST","New Haven","CT",""
2471,"TERRACE ST","New Haven","CT",""
2472,"56 TERRACE ST #1","New Haven","CT",""
2473,"56 TERRACE ST #2","New Haven","CT",""
2474,"56 TERRACE ST #3","New Haven","CT",""
2475,"56 TERRACE ST #4","New Haven","CT",""
2476,"56 TERRACE ST #5","New Haven","CT",""
2477,"56 TERRACE ST #6","New Haven","CT",""
2478,"56 TERRACE ST #7","New Haven","CT",""
2479,"34 TERRACE ST","New Haven","CT",""
2480,"28 TERRACE ST","New Haven","CT",""
2481,"20 TERRACE ST","New Haven","CT",""
2482,"8 TERRACE ST","New Haven","CT",""
2483,NA,"New Haven","CT",""
2484,"2 TERRACE ST","New Haven","CT",""
2485,"58 HARRINGTON AV","New Haven","CT",""
2486,"46 HARRINGTON AV","New Haven","CT",""
2487,"38 HARRINGTON AV","New Haven","CT",""
2488,"26 HARRINGTON AV","New Haven","CT",""
2489,"18 HARRINGTON AV","New Haven","CT",""
2490,"17 TERRACE ST","New Haven","CT",""
2491,"29 TERRACE ST","New Haven","CT",""
2492,"41 TERRACE ST","New Haven","CT",""
2493,"57 TERRACE ST","New Haven","CT",""
2494,"63 TERRACE ST","New Haven","CT",""
2495,"69 TERRACE ST","New Haven","CT",""
2496,"75 TERRACE ST","New Haven","CT",""
2497,"83 TERRACE ST","New Haven","CT",""
2498,"89 TERRACE ST","New Haven","CT",""
2499,"95 TERRACE ST","New Haven","CT",""
2500,"105 TERRACE ST","New Haven","CT",""
2501,"MAIN ST ANNEX","New Haven","CT",""
2502,"HARRINGTON AV","New Haven","CT",""
2503,"150 HARRINGTON AV","New Haven","CT",""
2504,"140 HARRINGTON AV","New Haven","CT",""
2505,"134 HARRINGTON AV","New Haven","CT",""
2506,"120 HARRINGTON AV","New Haven","CT",""
2507,"112 HARRINGTON AV","New Haven","CT",""
2508,"100 HARRINGTON AV","New Haven","CT",""
2509,"94 HARRINGTON AV","New Haven","CT",""
2510,"86 HARRINGTON AV","New Haven","CT",""
2511,"70 HARRINGTON AV","New Haven","CT",""
2512,"963 TOWNSEND AV","New Haven","CT",""
2513,"973 TOWNSEND AV","New Haven","CT",""
2514,"977 TOWNSEND AV","New Haven","CT",""
2515,"981 TOWNSEND AV","New Haven","CT",""
2516,"985 TOWNSEND AV","New Haven","CT",""
2517,"991 TOWNSEND AV","New Haven","CT",""
2518,"995 TOWNSEND AV","New Haven","CT",""
2519,"999 TOWNSEND AV","New Haven","CT",""
2520,"1007 TOWNSEND AV","New Haven","CT",""
2521,"1015 TOWNSEND AV","New Haven","CT",""
2522,"1017 TOWNSEND AV","New Haven","CT",""
2523,"1021 TOWNSEND AV","New Haven","CT",""
2524,"1025 TOWNSEND AV","New Haven","CT",""
2525,"1029 TOWNSEND AV","New Haven","CT",""
2526,"1035 TOWNSEND AV","New Haven","CT",""
2527,"1037 TOWNSEND AV","New Haven","CT",""
2528,"1041 TOWNSEND AV","New Haven","CT",""
2529,"1047 TOWNSEND AV","New Haven","CT",""
2530,"1053 TOWNSEND AV","New Haven","CT",""
2531,"1059 TOWNSEND AV","New Haven","CT",""
2532,"1065 TOWNSEND AV","New Haven","CT",""
2533,"1073 TOWNSEND AV","New Haven","CT",""
2534,"19 FROST ST","New Haven","CT",""
2535,"BEACON AV","New Haven","CT",""
2536,"1 BEACON AV","New Haven","CT",""
2537,"15 BEACON AV","New Haven","CT",""
2538,"21 BEACON AV","New Haven","CT",""
2539,"27 BEACON AV","New Haven","CT",""
2540,"31 BEACON AV","New Haven","CT",""
2541,"37 BEACON AV","New Haven","CT",""
2542,"43 BEACON AV","New Haven","CT",""
2543,"47 BEACON AV","New Haven","CT",""
2544,"55 BEACON AV","New Haven","CT",""
2545,"63 BEACON AV","New Haven","CT",""
2546,"67 BEACON AV","New Haven","CT",""
2547,"75 BEACON AV","New Haven","CT",""
2548,"81 BEACON AV","New Haven","CT",""
2549,"85 BEACON AV","New Haven","CT",""
2550,"89 BEACON AV","New Haven","CT",""
2551,"95 BEACON AV","New Haven","CT",""
2552,"BEACON AV","New Haven","CT",""
2553,"105 BEACON AV","New Haven","CT",""
2554,"111 BEACON AV","New Haven","CT",""
