"pid","location","city","state","zip"
7350,"240 CLINTON AV","New Haven","CT",""
7351,"238 CLINTON AV","New Haven","CT",""
7352,"226 CLINTON AV","New Haven","CT",""
7353,"175 LOMBARD ST","New Haven","CT",""
7354,"181 LOMBARD ST","New Haven","CT",""
7355,"189 LOMBARD ST","New Haven","CT",""
7356,"193 LOMBARD ST","New Haven","CT",""
7357,"201 LOMBARD ST","New Haven","CT",""
7358,"205 LOMBARD ST","New Haven","CT",""
7359,"209 LOMBARD ST","New Haven","CT",""
7360,"217 LOMBARD ST","New Haven","CT",""
7361,"223 LOMBARD ST","New Haven","CT",""
7362,"227 LOMBARD ST","New Haven","CT",""
7363,"189 ATWATER ST","New Haven","CT",""
7364,"191 ATWATER ST","New Haven","CT",""
7365,"193 ATWATER ST","New Haven","CT",""
7366,"239 CLINTON AV","New Haven","CT",""
7367,"110 PECK ST","New Haven","CT",""
7368,"106 PECK ST","New Haven","CT",""
7369,"102 PECK ST","New Haven","CT",""
7370,"110 MALTBY ST","New Haven","CT",""
7371,"129 LOMBARD ST","New Haven","CT",""
7372,"139 LOMBARD ST","New Haven","CT",""
7373,"147 LOMBARD ST","New Haven","CT",""
7374,"153 LOMBARD ST","New Haven","CT",""
7375,"159 LOMBARD ST","New Haven","CT",""
7376,"163 LOMBARD ST","New Haven","CT",""
7377,"167 LOMBARD ST","New Haven","CT",""
7378,"223 CLINTON AV","New Haven","CT",""
7379,"227 CLINTON AV","New Haven","CT",""
7380,"231 CLINTON AV","New Haven","CT",""
7381,"235 CLINTON AV","New Haven","CT",""
7382,"82 PECK ST","New Haven","CT",""
7383,"80 PECK ST #80.5","New Haven","CT",""
7384,"80 PECK ST","New Haven","CT",""
7385,"76 PECK ST","New Haven","CT",""
7386,"74 PECK ST","New Haven","CT",""
7387,"70 PECK ST","New Haven","CT",""
7388,"60 PECK ST","New Haven","CT",""
7389,"83 LOMBARD ST","New Haven","CT",""
7390,"89 LOMBARD ST","New Haven","CT",""
7391,"95 LOMBARD ST","New Haven","CT",""
7392,"103 LOMBARD ST","New Haven","CT",""
7393,"109 LOMBARD ST","New Haven","CT",""
7394,"117 LOMBARD ST","New Haven","CT",""
7395,"103 MALTBY ST","New Haven","CT",""
7396,"333 FRONT ST","New Haven","CT",""
7397,"331 FRONT ST","New Haven","CT",""
7398,"329 FRONT ST","New Haven","CT",""
7399,"315 FRONT ST","New Haven","CT",""
7400,"313 FRONT ST","New Haven","CT",""
7401,"307 FRONT ST","New Haven","CT",""
7402,"289 FRONT ST","New Haven","CT",""
7403,"149 CLINTON AV","New Haven","CT",""
7404,"68 GRAFTON ST","New Haven","CT",""
7405,"44 GRAFTON ST","New Haven","CT",""
7406,"40 GRAFTON ST","New Haven","CT",""
7407,"36 GRAFTON ST","New Haven","CT",""
7408,"32 GRAFTON ST","New Haven","CT",""
7409,"16 MALTBY ST","New Haven","CT",""
7410,"49 PINE ST","New Haven","CT",""
7411,"55 PINE ST","New Haven","CT",""
7412,"57 PINE ST","New Haven","CT",""
7413,"59 PINE ST","New Haven","CT",""
7414,"61 PINE ST","New Haven","CT",""
7415,"127 CLINTON AV","New Haven","CT",""
7416,"135 CLINTON AV","New Haven","CT",""
7417,"139 CLINTON AV","New Haven","CT",""
7418,"141 CLINTON AV","New Haven","CT",""
7419,"27 MALTBY ST","New Haven","CT",""
7420,"26 DOWNING ST","New Haven","CT",""
7421,"22 DOWNING ST","New Haven","CT",""
7422,"18 DOWNING ST","New Haven","CT",""
7423,"12 DOWNING ST","New Haven","CT",""
7424,"17 PINE ST","New Haven","CT",""
7425,"25 PINE ST","New Haven","CT",""
7426,"27 PINE ST","New Haven","CT",""
7427,"33 PINE ST","New Haven","CT",""
