"pid","location","city","state","zip"
9066,"9 WARREN PL","New Haven","CT",""
9067,"15 WARREN PL","New Haven","CT",""
9068,"19 WARREN PL","New Haven","CT",""
9069,"25 WARREN PL","New Haven","CT",""
9070,"27 WARREN PL","New Haven","CT",""
9071,"145 CEDAR HILL AV","New Haven","CT",""
9072,"155 CEDAR HILL AV","New Haven","CT",""
9073,"157 CEDAR HILL AV","New Haven","CT",""
9074,"161 CEDAR HILL AV","New Haven","CT",""
9075,"165 CEDAR HILL AV","New Haven","CT",""
9076,"171 CEDAR HILL AV","New Haven","CT",""
9077,"175 CEDAR HILL AV","New Haven","CT",""
9078,"179 CEDAR HILL AV","New Haven","CT",""
9079,"32 GRACE ST","New Haven","CT",""
9080,"30 GRACE ST","New Haven","CT",""
9081,NA,"New Haven","CT",""
9082,"26 GRACE ST","New Haven","CT",""
9083,"14 GRACE ST","New Haven","CT",""
9084,"6 GRACE ST","New Haven","CT",""
9085,"1346 STATE ST","New Haven","CT",""
9086,"1344 STATE ST","New Haven","CT",""
9087,"1332 STATE ST","New Haven","CT",""
9088,"1330 STATE ST","New Haven","CT",""
9089,"1326 STATE ST","New Haven","CT",""
9090,"1324 STATE ST","New Haven","CT",""
9091,"1322 STATE ST","New Haven","CT",""
9092,"1 MAY ST","New Haven","CT",""
9093,"5 MAY ST","New Haven","CT",""
9094,"9 MAY ST","New Haven","CT",""
9095,"13 MAY ST","New Haven","CT",""
9096,"51 GRACE ST","New Haven","CT",""
9097,"45 GRACE ST","New Haven","CT",""
9098,"39 GRACE ST","New Haven","CT",""
9099,"33 GRACE ST","New Haven","CT",""
9100,"31 GRACE ST","New Haven","CT",""
9101,"16 ROCK ST","New Haven","CT",""
9102,"18 ROCK ST","New Haven","CT",""
9103,"24 ROCK ST","New Haven","CT",""
9104,"26 ROCK ST","New Haven","CT",""
9105,"1384 STATE ST","New Haven","CT",""
9106,"1380 STATE ST","New Haven","CT",""
9107,"1376 STATE ST","New Haven","CT",""
9108,"STATE ST","New Haven","CT",""
9109,"1372 STATE ST","New Haven","CT",""
9110,"1368 STATE ST","New Haven","CT",""
9111,"1362 STATE ST","New Haven","CT",""
9112,"9 GRACE ST","New Haven","CT",""
9113,"15 GRACE ST","New Haven","CT",""
9114,"17 GRACE ST","New Haven","CT",""
9115,"1400 STATE ST","New Haven","CT",""
9116,"31 ROCK ST","New Haven","CT",""
9117,"1309 STATE ST","New Haven","CT",""
9118,"1329 STATE ST","New Haven","CT",""
9119,"375 JAMES ST","New Haven","CT",""
9120,"JAMES ST","New Haven","CT",""
9121,"407 JAMES ST","New Haven","CT",""
9122,"JAMES ST","New Haven","CT",""
9123,"140 MONROE ST","New Haven","CT",""
9124,"148 MONROE ST","New Haven","CT",""
9125,"156 MONROE ST","New Haven","CT",""
9126,"542 LOMBARD ST","New Haven","CT",""
9127,"550 LOMBARD ST","New Haven","CT",""
9128,"558 LOMBARD ST","New Haven","CT",""
9129,"568 LOMBARD ST","New Haven","CT",""
9130,"138 MONROE ST #A","New Haven","CT",""
9131,"138 MONROE ST #B","New Haven","CT",""
9132,"138 MONROE ST #C","New Haven","CT",""
9133,"138 MONROE ST #D","New Haven","CT",""
9134,"138 MONROE ST #E","New Haven","CT",""
9135,"138 MONROE ST #F","New Haven","CT",""
9136,"138 MONROE ST #G","New Haven","CT",""
9137,"136 MONROE ST","New Haven","CT",""
9138,"134 MONROE ST","New Haven","CT",""
9139,"128 MONROE ST","New Haven","CT",""
9140,"124 MONROE ST","New Haven","CT",""
9141,"120 MONROE ST","New Haven","CT",""
9142,"118 MONROE ST","New Haven","CT",""
9143,"13 ALTON ST","New Haven","CT",""
9144,"15 ALTON ST","New Haven","CT",""
9145,"17 ALTON ST","New Haven","CT",""
9146,"19 ALTON ST","New Haven","CT",""
9147,"21 ALTON ST","New Haven","CT",""
9148,"57 MAIN ST","New Haven","CT",""
9149,"59 MAIN ST","New Haven","CT",""
9150,"61 MAIN ST","New Haven","CT",""
9151,"63 MAIN ST","New Haven","CT",""
9152,"65 MAIN ST","New Haven","CT",""
9153,"67 MAIN ST","New Haven","CT",""
9154,"69 MAIN ST","New Haven","CT",""
9155,"71 MAIN ST","New Haven","CT",""
9156,"73 MAIN ST","New Haven","CT",""
9157,"75 MAIN ST","New Haven","CT",""
9158,"89 MAIN ST","New Haven","CT",""
9159,"1219 STATE ST","New Haven","CT",""
9160,"492 BLATCHLEY AV","New Haven","CT",""
9161,"341 PECK ST","New Haven","CT",""
9162,"345 PECK ST","New Haven","CT",""
9163,"349 PECK ST","New Haven","CT",""
9164,"355 PECK ST","New Haven","CT",""
9165,"361 PECK ST","New Haven","CT",""
9166,"365 PECK ST","New Haven","CT",""
9167,"369 PECK ST","New Haven","CT",""
9168,"377 PECK ST","New Haven","CT",""
9169,"385 PECK ST","New Haven","CT",""
9170,"391 PECK ST","New Haven","CT",""
9171,"397 PECK ST","New Haven","CT",""
9172,"585 LOMBARD ST","New Haven","CT",""
9173,"599 LOMBARD ST","New Haven","CT",""
9174,"1175 STATE ST","New Haven","CT",""
9175,NA,"New Haven","CT",""
9176,"372 PECK ST","New Haven","CT",""
9177,"176 MONROE ST","New Haven","CT",""
9178,"180 MONROE ST","New Haven","CT",""
9179,"186 MONROE ST","New Haven","CT",""
9180,"529 LOMBARD ST","New Haven","CT",""
9181,"MONROE ST","New Haven","CT",""
9182,"533 LOMBARD ST","New Haven","CT",""
9183,"539 LOMBARD ST","New Haven","CT",""
9184,"545 LOMBARD ST","New Haven","CT",""
9185,"549 LOMBARD ST","New Haven","CT",""
9186,"555 LOMBARD ST","New Haven","CT",""
9187,"559 LOMBARD ST","New Haven","CT",""
9188,"115 MAIN ST","New Haven","CT",""
9189,"BLATCHLEY AV","New Haven","CT",""
9190,"464 BLATCHLEY AV","New Haven","CT",""
9191,"460 BLATCHLEY AV","New Haven","CT",""
9192,"458 BLATCHLEY AV","New Haven","CT",""
9193,"505 LOMBARD ST","New Haven","CT",""
9194,"515 LOMBARD ST","New Haven","CT",""
9195,"360 PECK ST","New Haven","CT",""
9196,"56 MALTBY PL","New Haven","CT",""
9197,"52 MALTBY PL","New Haven","CT",""
9198,"48 MALTBY PL","New Haven","CT",""
9199,"44 MALTBY PL","New Haven","CT",""
9200,"40 MALTBY PL","New Haven","CT",""
9201,"36 MALTBY PL","New Haven","CT",""
9202,"32 MALTBY PL","New Haven","CT",""
9203,"28 MALTBY PL","New Haven","CT",""
9204,"24 MALTBY PL","New Haven","CT",""
9205,"20 MALTBY PL","New Haven","CT",""
9206,"16 MALTBY PL","New Haven","CT",""
9207,"14 MALTBY PL","New Haven","CT",""
9208,"379 GRAND AV","New Haven","CT",""
9209,"381 GRAND AV","New Haven","CT",""
9210,"383 GRAND AV #383A","New Haven","CT",""
9211,"383 GRAND AV #383B","New Haven","CT",""
9212,"385 GRAND AV #385A","New Haven","CT",""
9213,"385 GRAND AV #385B","New Haven","CT",""
9214,"387 GRAND AV #387A","New Haven","CT",""
9215,"387 GRAND AV #387B","New Haven","CT",""
9216,"389 GRAND AV #389A","New Haven","CT",""
9217,"389 GRAND AV #389B","New Haven","CT",""
9218,"391 GRAND AV #391A","New Haven","CT",""
9219,"391 GRAND AV #391B","New Haven","CT",""
9220,"393 GRAND AV #393A","New Haven","CT",""
9221,"393 GRAND AV #393B","New Haven","CT",""
9222,"395 GRAND AV #395A","New Haven","CT",""
9223,"395 GRAND AV #395B","New Haven","CT",""
9224,"397 GRAND AV #397","New Haven","CT",""
9225,"JAMES ST","New Haven","CT",""
9226,"235 JAMES ST","New Haven","CT",""
9227,"239 JAMES ST","New Haven","CT",""
9228,"245 JAMES ST","New Haven","CT",""
9229,"249 JAMES ST","New Haven","CT",""
9230,"253 JAMES ST","New Haven","CT",""
9231,"257 JAMES ST","New Haven","CT",""
9232,"263 JAMES ST","New Haven","CT",""
9233,"265 JAMES ST","New Haven","CT",""
9234,"267 JAMES ST","New Haven","CT",""
9235,"174 CLAY ST","New Haven","CT",""
9236,"276 LLOYD ST","New Haven","CT",""
9237,"274 LLOYD ST","New Haven","CT",""
9238,"272 LLOYD ST","New Haven","CT",""
9239,"270 LLOYD ST","New Haven","CT",""
9240,"268 LLOYD ST","New Haven","CT",""
9241,"266 LLOYD ST","New Haven","CT",""
9242,"264 LLOYD ST","New Haven","CT",""
9243,"262 LLOYD ST","New Haven","CT",""
9244,"260 LLOYD ST","New Haven","CT",""
9245,"258 LLOYD ST","New Haven","CT",""
9246,"256 LLOYD ST","New Haven","CT",""
9247,"254 LLOYD ST","New Haven","CT",""
9248,"341 GRAND AV","New Haven","CT",""
9249,"347 GRAND AV","New Haven","CT",""
9250,"353 GRAND AV","New Haven","CT",""
9251,"359 GRAND AV","New Haven","CT",""
9252,"369 GRAND AV","New Haven","CT",""
9253,"375 GRAND AV","New Haven","CT",""
9254,"9 MALTBY PL","New Haven","CT",""
9255,"15 MALTBY PL","New Haven","CT",""
9256,"19 MALTBY PL","New Haven","CT",""
9257,"23 MALTBY PL","New Haven","CT",""
9258,"27 MALTBY PL","New Haven","CT",""
9259,"31 MALTBY PL","New Haven","CT",""
9260,"35 MALTBY PL","New Haven","CT",""
9261,"39 MALTBY PL","New Haven","CT",""
9262,"43 MALTBY PL","New Haven","CT",""
9263,"47 MALTBY PL","New Haven","CT",""
9264,"51 MALTBY PL","New Haven","CT",""
9265,"55 MALTBY PL","New Haven","CT",""
9266,"42 SHELTER ST","New Haven","CT",""
9267,"40 SHELTER ST","New Haven","CT",""
9268,"36 SHELTER ST","New Haven","CT",""
9269,"32 SHELTER ST","New Haven","CT",""
9270,"30 SHELTER ST","New Haven","CT",""
9271,"26 SHELTER ST","New Haven","CT",""
9272,"24 SHELTER ST","New Haven","CT",""
9273,"22 SHELTER ST","New Haven","CT",""
9274,"18 SHELTER ST","New Haven","CT",""
9275,"16 SHELTER ST","New Haven","CT",""
9276,"14 SHELTER ST","New Haven","CT",""
9277,"12 SHELTER ST","New Haven","CT",""
9278,"8 SHELTER ST","New Haven","CT",""
9279,"329 GRAND AV","New Haven","CT",""
9280,"331 GRAND AV","New Haven","CT",""
9281,"333 GRAND AV","New Haven","CT",""
9282,"337 GRAND AV","New Haven","CT",""
9283,"255 LLOYD ST","New Haven","CT",""
9284,"257 LLOYD ST","New Haven","CT",""
9285,"259 LLOYD ST","New Haven","CT",""
9286,"267 LLOYD ST","New Haven","CT",""
9287,"271 LLOYD ST","New Haven","CT",""
9288,"273 LLOYD ST","New Haven","CT",""
9289,"275 LLOYD ST","New Haven","CT",""
9290,"281 LLOYD ST","New Haven","CT",""
9291,"287 LLOYD ST","New Haven","CT",""
9292,"291 LLOYD ST","New Haven","CT",""
9293,"295 LLOYD ST","New Haven","CT",""
9294,"290 BLATCHLEY AV","New Haven","CT",""
9295,"296 BLATCHLEY AV","New Haven","CT",""
9296,"282 BLATCHLEY AV","New Haven","CT",""
9297,"280 BLATCHLEY AV","New Haven","CT",""
9298,"276 BLATCHLEY AV","New Haven","CT",""
9299,"274 BLATCHLEY AV","New Haven","CT",""
9300,NA,"New Haven","CT",""
9301,"266 BLATCHLEY AV","New Haven","CT",""
9302,"264 BLATCHLEY AV","New Haven","CT",""
9303,"258 BLATCHLEY AV","New Haven","CT",""
9304,"256 BLATCHLEY AV","New Haven","CT",""
9305,"305 GRAND AV","New Haven","CT",""
9306,"309 GRAND AV","New Haven","CT",""
9307,"313 GRAND AV","New Haven","CT",""
9308,"317 GRAND AV","New Haven","CT",""
9309,"321 GRAND AV","New Haven","CT",""
9310,"9 SHELTER ST","New Haven","CT",""
9311,"11 SHELTER ST","New Haven","CT",""
9312,"15 SHELTER ST","New Haven","CT",""
9313,"21 SHELTER ST","New Haven","CT",""
9314,"23 SHELTER ST","New Haven","CT",""
9315,"25 SHELTER ST","New Haven","CT",""
9316,"29 SHELTER ST","New Haven","CT",""
9317,"33 SHELTER ST","New Haven","CT",""
9318,"37 SHELTER ST","New Haven","CT",""
9319,"41 SHELTER ST","New Haven","CT",""
9320,NA,"New Haven","CT",""
9321,"51 SHELTER ST","New Haven","CT",""
9322,"53 SHELTER ST","New Haven","CT",""
9323,"36 MONROE ST","New Haven","CT",""
9324,"32 MONROE ST","New Haven","CT",""
9325,"30 MONROE ST","New Haven","CT",""
9326,"26 MONROE ST","New Haven","CT",""
9327,"99 CLAY ST","New Haven","CT",""
9328,"105 CLAY ST","New Haven","CT",""
9329,"107 CLAY ST","New Haven","CT",""
9330,"111 CLAY ST","New Haven","CT",""
9331,"115 CLAY ST","New Haven","CT",""
9332,"117 CLAY ST","New Haven","CT",""
9333,"123 CLAY ST","New Haven","CT",""
9334,"125 CLAY ST","New Haven","CT",""
9335,"127 CLAY ST","New Haven","CT",""
9336,"129 CLAY ST","New Haven","CT",""
9337,"131 CLAY ST","New Haven","CT",""
9338,"133 CLAY ST","New Haven","CT",""
9339,"CLAY ST","New Haven","CT",""
9340,"147 CLAY ST","New Haven","CT",""
9341,"149 CLAY ST","New Haven","CT",""
9342,"151 CLAY ST","New Haven","CT",""
9343,"153 CLAY ST","New Haven","CT",""
9344,"157 CLAY ST","New Haven","CT",""
9345,"161 CLAY ST","New Haven","CT",""
9346,"165 CLAY ST","New Haven","CT",""
9347,"167 CLAY ST","New Haven","CT",""
9348,"169 CLAY ST","New Haven","CT",""
9349,"171 CLAY ST","New Haven","CT",""
9350,"175 CLAY ST","New Haven","CT",""
9351,"271 JAMES ST","New Haven","CT",""
9352,NA,"New Haven","CT",""
9353,"275 JAMES ST","New Haven","CT",""
9354,"279 JAMES ST","New Haven","CT",""
9355,"281 JAMES ST","New Haven","CT",""
9356,"283 JAMES ST","New Haven","CT",""
9357,"285 JAMES ST","New Haven","CT",""
9358,"287 JAMES ST","New Haven","CT",""
9359,"64 MARKET ST","New Haven","CT",""
9360,"60 MARKET ST","New Haven","CT",""
9361,"56 MARKET ST","New Haven","CT",""
9362,"52 MARKET ST","New Haven","CT",""
9363,"48 MARKET ST","New Haven","CT",""
9364,"40 MARKET ST","New Haven","CT",""
9365,"36 MARKET ST","New Haven","CT",""
9366,"34 MARKET ST","New Haven","CT",""
9367,"32 MARKET ST","New Haven","CT",""
9368,"24 MARKET ST","New Haven","CT",""
9369,"22 MARKET ST","New Haven","CT",""
9370,"18 MARKET ST","New Haven","CT",""
9371,"16 MARKET ST","New Haven","CT",""
9372,"14 MARKET ST","New Haven","CT",""
9373,NA,"New Haven","CT",""
9374,"52 MONROE ST","New Haven","CT",""
9375,"20 MAIN ST","New Haven","CT",""
9376,"16 MAIN ST","New Haven","CT",""
9377,"12 MAIN ST","New Haven","CT",""
9378,"61 MARKET ST","New Haven","CT",""
9379,"63 MARKET ST","New Haven","CT",""
9380,"67 MARKET ST","New Haven","CT",""
9381,"307 JAMES ST","New Haven","CT",""
9382,"311 JAMES ST","New Haven","CT",""
9383,"315 JAMES ST","New Haven","CT",""
9384,"317 JAMES ST","New Haven","CT",""
9385,"325 JAMES ST","New Haven","CT",""
9386,"327 JAMES ST","New Haven","CT",""
9387,"329 JAMES ST","New Haven","CT",""
9388,"333 JAMES ST","New Haven","CT",""
9389,"76 MONROE ST","New Haven","CT",""
9390,"70 MONROE ST","New Haven","CT",""
9391,"66 MONROE ST","New Haven","CT",""
9392,"62 MONROE ST","New Haven","CT",""
9393,"58 MONROE ST","New Haven","CT",""
9394,"54 MONROE ST","New Haven","CT",""
9395,"17 MARKET ST","New Haven","CT",""
9396,"23 MARKET ST","New Haven","CT",""
9397,"25 MARKET ST","New Haven","CT",""
9398,"31 MARKET ST","New Haven","CT",""
9399,"37 MARKET ST","New Haven","CT",""
9400,"41 MARKET ST","New Haven","CT",""
9401,"59 MARKET ST","New Haven","CT",""
9402,"5 MAIN ST","New Haven","CT",""
9403,"9 MAIN ST","New Haven","CT",""
9404,"17 MAIN ST","New Haven","CT",""
9405,"21 MAIN ST","New Haven","CT",""
9406,"30 CASTLE ST","New Haven","CT",""
9407,"26 CASTLE ST","New Haven","CT",""
9408,"20 CASTLE ST","New Haven","CT",""
9409,"18 CASTLE ST","New Haven","CT",""
9410,"16 CASTLE ST","New Haven","CT",""
9411,"355 JAMES ST","New Haven","CT",""
9412,"JAMES ST","New Haven","CT",""
9413,"98 MONROE ST","New Haven","CT",""
9414,"3 CASTLE ST","New Haven","CT",""
9415,"13 CASTLE ST","New Haven","CT",""
9416,"19 CASTLE ST","New Haven","CT",""
9417,"27 CASTLE ST","New Haven","CT",""
9418,"27 MAIN ST","New Haven","CT",""
9419,"39 MAIN ST","New Haven","CT",""
9420,"45 MAIN ST","New Haven","CT",""
9421,"49 MAIN ST","New Haven","CT",""
9422,NA,"New Haven","CT",""
9423,"18 ALTON ST","New Haven","CT",""
9424,"14 ALTON ST","New Haven","CT",""
9425,"12 ALTON ST","New Haven","CT",""
9426,"122 LLOYD ST","New Haven","CT",""
9427,"118 LLOYD ST","New Haven","CT",""
9428,"114 LLOYD ST","New Haven","CT",""
9429,"108 LLOYD ST","New Haven","CT",""
9430,"106 LLOYD ST","New Haven","CT",""
9431,"205 CHAPEL ST","New Haven","CT",""
9432,"209 CHAPEL ST","New Haven","CT",""
9433,"211 CHAPEL ST","New Haven","CT",""
9434,"219 CHAPEL ST","New Haven","CT",""
9435,"225 CHAPEL ST","New Haven","CT",""
9436,"227 CHAPEL ST","New Haven","CT",""
9437,"231 CHAPEL ST","New Haven","CT",""
9438,"237 CHAPEL ST","New Haven","CT",""
9439,"243 CHAPEL ST","New Haven","CT",""
9440,"247 CHAPEL ST","New Haven","CT",""
9441,"255 CHAPEL ST","New Haven","CT",""
9442,"61 JAMES ST","New Haven","CT",""
9443,"63 JAMES ST","New Haven","CT",""
9444,"212 SALTONSTALL AV","New Haven","CT",""
9445,"206 SALTONSTALL AV","New Haven","CT",""
9446,"200 SALTONSTALL AV","New Haven","CT",""
9447,"194 SALTONSTALL AV","New Haven","CT",""
9448,"190 SALTONSTALL AV","New Haven","CT",""
9449,"186 SALTONSTALL AV","New Haven","CT",""
9450,"182 SALTONSTALL AV","New Haven","CT",""
9451,"178 SALTONSTALL AV","New Haven","CT",""
9452,"174 SALTONSTALL AV","New Haven","CT",""
9453,"170 SALTONSTALL AV","New Haven","CT",""
9454,"166 SALTONSTALL AV","New Haven","CT",""
9455,"120 BLATCHLEY AV","New Haven","CT",""
9456,"116 BLATCHLEY AV","New Haven","CT",""
9457,"114 BLATCHLEY AV","New Haven","CT",""
9458,"110 BLATCHLEY AV","New Haven","CT",""
9459,"106 BLATCHLEY AV","New Haven","CT",""
9460,"167 CHAPEL ST","New Haven","CT",""
9461,"171A CHAPEL ST","New Haven","CT",""
9462,"177 CHAPEL ST","New Haven","CT",""
9463,"179 CHAPEL ST","New Haven","CT",""
9464,"181 CHAPEL ST","New Haven","CT",""
9465,"183 CHAPEL ST","New Haven","CT",""
9466,"185 CHAPEL ST","New Haven","CT",""
9467,"109 LLOYD ST","New Haven","CT",""
9468,"111 LLOYD ST","New Haven","CT",""
9469,"113 LLOYD ST","New Haven","CT",""
9470,"115 LLOYD ST","New Haven","CT",""
9471,"117 LLOYD ST","New Haven","CT",""
9472,"119 LLOYD ST","New Haven","CT",""
9473,"140 SALTONSTALL AV","New Haven","CT",""
9474,"136 SALTONSTALL AV","New Haven","CT",""
9475,"132 SALTONSTALL AV","New Haven","CT",""
9476,"128 SALTONSTALL AV","New Haven","CT",""
9477,"156 WOLCOTT ST","New Haven","CT",""
9478,"154 LLOYD ST","New Haven","CT",""
9479,"152 LLOYD ST","New Haven","CT",""
9480,"148 LLOYD ST","New Haven","CT",""
9481,"144 LLOYD ST","New Haven","CT",""
9482,"142 LLOYD ST","New Haven","CT",""
9483,"140 LLOYD ST","New Haven","CT",""
9484,NA,"New Haven","CT",""
9485,"163 SALTONSTALL AV","New Haven","CT",""
9486,"167 SALTONSTALL AV","New Haven","CT",""
9487,"171 SALTONSTALL AV","New Haven","CT",""
9488,"175 SALTONSTALL AV","New Haven","CT",""
9489,"179 SALTONSTALL AV","New Haven","CT",""
9490,NA,"New Haven","CT",""
9491,"187 SALTONSTALL AV","New Haven","CT",""
9492,"191 SALTONSTALL AV","New Haven","CT",""
9493,"195 SALTONSTALL AV","New Haven","CT",""
9494,"199 SALTONSTALL AV","New Haven","CT",""
9495,"203 SALTONSTALL AV","New Haven","CT",""
9496,NA,"New Haven","CT",""
9497,NA,"New Haven","CT",""
9498,NA,"New Haven","CT",""
9499,NA,"New Haven","CT",""
9500,NA,"New Haven","CT",""
9501,"207 SALTONSTALL AV","New Haven","CT",""
9502,"211 SALTONSTALL AV","New Haven","CT",""
9503,"213 SALTONSTALL AV","New Haven","CT",""
9504,NA,"New Haven","CT",""
9505,"83 JAMES ST","New Haven","CT",""
9506,"89 JAMES ST","New Haven","CT",""
9507,"95 JAMES ST","New Haven","CT",""
9508,"99 JAMES ST","New Haven","CT",""
9509,"101 JAMES ST","New Haven","CT",""
9510,"103 JAMES ST","New Haven","CT",""
9511,"109 JAMES ST","New Haven","CT",""
9512,NA,"New Haven","CT",""
9513,"210 WOLCOTT ST","New Haven","CT",""
9514,"202 WOLCOTT ST","New Haven","CT",""
9515,"198 WOLCOTT ST","New Haven","CT",""
9516,"194 WOLCOTT ST","New Haven","CT",""
9517,NA,"New Haven","CT",""
9518,NA,"New Haven","CT",""
9519,NA,"New Haven","CT",""
9520,NA,"New Haven","CT",""
9521,NA,"New Haven","CT",""
9522,NA,"New Haven","CT",""
9523,"178 WOLCOTT ST","New Haven","CT",""
9524,"176 WOLCOTT ST","New Haven","CT",""
9525,"172 WOLCOTT ST","New Haven","CT",""
9526,"168 WOLCOTT ST","New Haven","CT",""
9527,"164 WOLCOTT ST","New Haven","CT",""
9528,"160 WOLCOTT ST","New Haven","CT",""
9529,"160 BLATCHLEY AV","New Haven","CT",""
9530,"158 BLATCHLEY AV","New Haven","CT",""
9531,"154 BLATCHLEY AV","New Haven","CT",""
9532,"150 BLATCHLEY AV","New Haven","CT",""
9533,"146 BLATCHLEY AV","New Haven","CT",""
9534,"138 BLATCHLEY AV","New Haven","CT",""
9535,"128 BLATCHLEY AV","New Haven","CT",""
9536,"126 BLATCHLEY AV","New Haven","CT",""
9537,"127 SALTONSTALL AV","New Haven","CT",""
9538,"131 SALTONSTALL AV","New Haven","CT",""
9539,"135 SALTONSTALL AV","New Haven","CT",""
9540,"139 SALTONSTALL AV","New Haven","CT",""
9541,"143 SALTONSTALL AV","New Haven","CT",""
9542,"147 SALTONSTALL AV","New Haven","CT",""
9543,"151 SALTONSTALL AV","New Haven","CT",""
9544,"131 LLOYD ST","New Haven","CT",""
9545,"135 LLOYD ST","New Haven","CT",""
9546,"137 LLOYD ST","New Haven","CT",""
9547,"LLOYD ST","New Haven","CT",""
9548,"143 LLOYD ST","New Haven","CT",""
9549,"139 LLOYD ST","New Haven","CT",""
9550,"LLOYD ST","New Haven","CT",""
9551,"147 LLOYD ST","New Haven","CT",""
9552,"153 LLOYD ST","New Haven","CT",""
9553,"155 LLOYD ST","New Haven","CT",""
9554,"159 LLOYD ST","New Haven","CT",""
9555,"163 LLOYD ST","New Haven","CT",""
9556,"140 WOLCOTT ST","New Haven","CT",""
9557,"136 WOLCOTT ST","New Haven","CT",""
9558,"132 WOLCOTT ST","New Haven","CT",""
9559,"128 WOLCOTT ST","New Haven","CT",""
9560,"302 EXCHANGE ST","New Haven","CT",""
9561,"182 LLOYD ST","New Haven","CT",""
9562,"176 LLOYD ST","New Haven","CT",""
9563,NA,"New Haven","CT",""
9564,"170 LLOYD ST","New Haven","CT",""
9565,"168 LLOYD ST","New Haven","CT",""
9566,"163 WOLCOTT ST","New Haven","CT",""
9567,"167 WOLCOTT ST","New Haven","CT",""
9568,"171 WOLCOTT ST","New Haven","CT",""
9569,"175 WOLCOTT ST","New Haven","CT",""
9570,"183 WOLCOTT ST","New Haven","CT",""
9571,"187 WOLCOTT ST","New Haven","CT",""
9572,"191 WOLCOTT ST","New Haven","CT",""
9573,"193 WOLCOTT ST","New Haven","CT",""
9574,"197 WOLCOTT ST","New Haven","CT",""
9575,"127 JAMES ST","New Haven","CT",""
9576,"133 JAMES ST","New Haven","CT",""
9577,"135 JAMES ST","New Haven","CT",""
9578,"137 JAMES ST","New Haven","CT",""
9579,"141 JAMES ST","New Haven","CT",""
9580,"143 JAMES ST","New Haven","CT",""
9581,"153 JAMES ST","New Haven","CT",""
9582,"342 EXCHANGE ST","New Haven","CT",""
9583,"340 EXCHANGE ST","New Haven","CT",""
