"pid","location","city","state","zip"
19088,NA,"New Haven","CT",""
19089,"698 CONGRESS AV","New Haven","CT",""
19090,"702 CONGRESS AV","New Haven","CT",""
19091,"706 CONGRESS AV","New Haven","CT",""
19092,"710 CONGRESS AV","New Haven","CT",""
19093,"712 CONGRESS AV","New Haven","CT",""
19094,"718 CONGRESS AV","New Haven","CT",""
19095,"724 CONGRESS AV","New Haven","CT",""
19096,"730 CONGRESS AV","New Haven","CT",""
19097,"70 WHITE ST","New Haven","CT",""
19098,NA,"New Haven","CT",""
19099,NA,"New Haven","CT",""
19100,"58 WHITE ST","New Haven","CT",""
19101,"56 WHITE ST","New Haven","CT",""
19102,"52 WHITE ST","New Haven","CT",""
19103,"50 WHITE ST","New Haven","CT",""
19104,"48 WHITE ST","New Haven","CT",""
19105,"WHITE ST","New Haven","CT",""
19106,"34 WHITE ST","New Haven","CT",""
19107,"30 WHITE ST","New Haven","CT",""
19108,"20 WHITE ST","New Haven","CT",""
19109,"395 COLUMBUS AV","New Haven","CT",""
19110,"5 REDFIELD ST","New Haven","CT",""
19111,"REDFIELD ST","New Haven","CT",""
19112,"11 REDFIELD ST","New Haven","CT",""
19113,"13 REDFIELD ST","New Haven","CT",""
19114,"15 REDFIELD ST","New Haven","CT",""
19115,"17 REDFIELD ST","New Haven","CT",""
19116,"19 REDFIELD ST","New Haven","CT",""
19117,"23 REDFIELD ST","New Haven","CT",""
19118,"27 REDFIELD ST","New Haven","CT",""
19119,"33 REDFIELD ST","New Haven","CT",""
19120,"37 REDFIELD ST","New Haven","CT",""
19121,"41 REDFIELD ST","New Haven","CT",""
19122,"43 REDFIELD ST","New Haven","CT",""
19123,"REDFIELD ST","New Haven","CT",""
19124,"47 REDFIELD ST","New Haven","CT",""
19125,"51 REDFIELD ST","New Haven","CT",""
19126,"55 REDFIELD ST","New Haven","CT",""
19127,"REDFIELD ST","New Haven","CT",""
19128,"59 REDFIELD ST","New Haven","CT",""
19129,"658 CONGRESS AV","New Haven","CT",""
19130,"84 ARCH ST","New Haven","CT",""
19131,"92 ARCH ST","New Haven","CT",""
19132,"80 ARCH ST","New Haven","CT",""
19133,"82 ARCH ST","New Haven","CT",""
19134,"76 ARCH ST","New Haven","CT",""
19135,"ARCH ST","New Haven","CT",""
19136,"68 ARCH ST","New Haven","CT",""
19137,"70 ARCH ST","New Haven","CT",""
19138,"72 ARCH ST","New Haven","CT",""
19139,"66 ARCH ST","New Haven","CT",""
19140,"62 ARCH ST","New Haven","CT",""
19141,"50 ARCH ST","New Haven","CT",""
19142,"52 ARCH ST","New Haven","CT",""
19143,"54 ARCH ST","New Haven","CT",""
19144,"56 ARCH ST","New Haven","CT",""
19145,"46 ARCH ST","New Haven","CT",""
19146,"44 ARCH ST","New Haven","CT",""
19147,"40 ARCH ST","New Haven","CT",""
19148,"38 ARCH ST","New Haven","CT",""
19149,"34 ARCH ST","New Haven","CT",""
19150,"28 ARCH ST","New Haven","CT",""
19151,"24 ARCH ST","New Haven","CT",""
19152,"20 ARCH ST","New Haven","CT",""
19153,"12 ARCH ST","New Haven","CT",""
19154,"10 ARCH ST","New Haven","CT",""
19155,"8 ARCH ST","New Haven","CT",""
19156,"6 ARCH ST","New Haven","CT",""
19157,"2 ARCH ST","New Haven","CT",""
19158,"373 COLUMBUS AV","New Haven","CT",""
19159,"379 COLUMBUS AV","New Haven","CT",""
19160,"393 COLUMBUS AV","New Haven","CT",""
19161,"9 WHITE ST","New Haven","CT",""
19162,"11 WHITE ST","New Haven","CT",""
19163,"WHITE ST","New Haven","CT",""
19164,"13 WHITE ST","New Haven","CT",""
19165,"17 WHITE ST","New Haven","CT",""
19166,"21 WHITE ST","New Haven","CT",""
19167,"25 WHITE ST","New Haven","CT",""
19168,"27 WHITE ST","New Haven","CT",""
19169,"29 WHITE ST","New Haven","CT",""
19170,"37 WHITE ST","New Haven","CT",""
19171,"43 WHITE ST","New Haven","CT",""
19172,"45 WHITE ST","New Haven","CT",""
19173,"47 WHITE ST","New Haven","CT",""
19174,"49 WHITE ST","New Haven","CT",""
19175,"53 WHITE ST","New Haven","CT",""
19176,"57 WHITE ST","New Haven","CT",""
19177,"67 WHITE ST","New Haven","CT",""
19178,"69 WHITE ST","New Haven","CT",""
19179,"WHITE ST","New Haven","CT",""
19180,"71 WHITE ST","New Haven","CT",""
19181,"73 WHITE ST","New Haven","CT",""
19182,"75 WHITE ST","New Haven","CT",""
19183,"672 CONGRESS AV","New Haven","CT",""
19184,"596 CONGRESS AV","New Haven","CT",""
19185,"88 HALLOCK ST","New Haven","CT",""
19186,"86 HALLOCK ST","New Haven","CT",""
19187,"84 HALLOCK ST","New Haven","CT",""
19188,"82 HALLOCK ST","New Haven","CT",""
19189,"80 HALLOCK ST","New Haven","CT",""
19190,"78 HALLOCK ST","New Haven","CT",""
19191,"72 HALLOCK ST","New Haven","CT",""
19192,"70 HALLOCK ST","New Haven","CT",""
19193,"68 HALLOCK ST","New Haven","CT",""
19194,"64 HALLOCK ST","New Haven","CT",""
19195,"58 HALLOCK ST","New Haven","CT",""
19196,"56 HALLOCK ST","New Haven","CT",""
19197,"52 HALLOCK ST","New Haven","CT",""
19198,"40 HALLOCK ST","New Haven","CT",""
19199,"46 HALLOCK ST","New Haven","CT",""
19200,"38 HALLOCK ST","New Haven","CT",""
19201,"36 HALLOCK ST","New Haven","CT",""
19202,"34 HALLOCK ST","New Haven","CT",""
19203,"32 HALLOCK ST","New Haven","CT",""
19204,"22 HALLOCK ST","New Haven","CT",""
19205,"14 HALLOCK ST","New Haven","CT",""
19206,NA,"New Haven","CT",""
19207,NA,"New Haven","CT",""
19208,NA,"New Haven","CT",""
19209,NA,"New Haven","CT",""
19210,NA,"New Haven","CT",""
19211,NA,"New Haven","CT",""
19212,NA,"New Haven","CT",""
19213,NA,"New Haven","CT",""
19214,NA,"New Haven","CT",""
19215,"10 HALLOCK ST","New Haven","CT",""
19216,"HALLOCK ST","New Haven","CT",""
19217,"3 ARCH ST","New Haven","CT",""
19218,"5 ARCH ST","New Haven","CT",""
19219,"7 ARCH ST","New Haven","CT",""
19220,"11 ARCH ST","New Haven","CT",""
19221,"19 ARCH ST","New Haven","CT",""
19222,"19 ARCH ST","New Haven","CT",""
19223,"21 ARCH ST","New Haven","CT",""
19224,"23 ARCH ST","New Haven","CT",""
19225,"25 ARCH ST","New Haven","CT",""
19226,"ARCH ST","New Haven","CT",""
19227,"27 ARCH ST","New Haven","CT",""
19228,"33 ARCH ST","New Haven","CT",""
19229,"35 ARCH ST","New Haven","CT",""
19230,"39 ARCH ST","New Haven","CT",""
19231,"43 ARCH ST","New Haven","CT",""
19232,"45 ARCH ST","New Haven","CT",""
19233,"49 ARCH ST","New Haven","CT",""
19234,"61 ARCH ST","New Haven","CT",""
19235,"63 ARCH ST","New Haven","CT",""
19236,"63 ARCH ST","New Haven","CT",""
19237,"65 ARCH ST","New Haven","CT",""
19238,"67 ARCH ST","New Haven","CT",""
19239,"ARCH ST","New Haven","CT",""
19240,"69 ARCH ST","New Haven","CT",""
19241,"71 ARCH ST","New Haven","CT",""
19242,"71 ARCH ST","New Haven","CT",""
19243,"77 ARCH ST","New Haven","CT",""
19244,"79 ARCH ST","New Haven","CT",""
19245,"83 ARCH ST","New Haven","CT",""
19246,"85 ARCH ST","New Haven","CT",""
19247,"630 CONGRESS AV","New Haven","CT",""
19248,"620 CONGRESS AV","New Haven","CT",""
19249,"600 CONGRESS AV","New Haven","CT",""
19250,"546 CONGRESS AV","New Haven","CT",""
19251,"88 DAGGETT ST","New Haven","CT",""
19252,"84 DAGGETT ST","New Haven","CT",""
19253,"80 DAGGETT ST","New Haven","CT",""
19254,"78 DAGGETT ST","New Haven","CT",""
19255,"74 DAGGETT ST","New Haven","CT",""
19256,"72 DAGGETT ST","New Haven","CT",""
19257,"68 DAGGETT ST","New Haven","CT",""
19258,"66 DAGGETT ST","New Haven","CT",""
19259,NA,"New Haven","CT",""
19260,"64 DAGGETT ST","New Haven","CT",""
19261,"58 DAGGETT ST","New Haven","CT",""
19262,NA,"New Haven","CT",""
19263,"52 DAGGETT ST","New Haven","CT",""
19264,"50 DAGGETT ST","New Haven","CT",""
19265,"48 DAGGETT ST","New Haven","CT",""
19266,"44 DAGGETT ST","New Haven","CT",""
19267,"42 DAGGETT ST","New Haven","CT",""
19268,"38 DAGGETT ST","New Haven","CT",""
19269,"34 DAGGETT ST","New Haven","CT",""
19270,"32 DAGGETT ST","New Haven","CT",""
19271,"28 DAGGETT ST","New Haven","CT",""
19272,"26 DAGGETT ST","New Haven","CT",""
19273,"22 DAGGETT ST","New Haven","CT",""
19274,"20 DAGGETT ST","New Haven","CT",""
19275,"16 DAGGETT ST","New Haven","CT",""
19276,"12 DAGGETT ST","New Haven","CT",""
19277,"10 DAGGETT ST","New Haven","CT",""
19278,"DAGGETT ST","New Haven","CT",""
19279,"369 WASHINGTON AV","New Haven","CT",""
19280,"13 HALLOCK ST","New Haven","CT",""
19281,"15 HALLOCK ST","New Haven","CT",""
19282,"21 HALLOCK ST","New Haven","CT",""
19283,"23 HALLOCK ST","New Haven","CT",""
19284,"25 HALLOCK ST","New Haven","CT",""
19285,"29 HALLOCK ST","New Haven","CT",""
19286,"33 HALLOCK ST","New Haven","CT",""
19287,"35 HALLOCK ST","New Haven","CT",""
19288,"37 HALLOCK ST","New Haven","CT",""
19289,"39 HALLOCK ST","New Haven","CT",""
19290,"43 HALLOCK ST","New Haven","CT",""
19291,"49 HALLOCK ST","New Haven","CT",""
19292,"55 HALLOCK ST","New Haven","CT",""
19293,"57 HALLOCK ST","New Haven","CT",""
19294,"61 HALLOCK ST","New Haven","CT",""
19295,"63 HALLOCK ST #A","New Haven","CT",""
19296,"63 HALLOCK ST #B","New Haven","CT",""
19297,"71 HALLOCK ST","New Haven","CT",""
19298,NA,"New Haven","CT",""
19299,"75 HALLOCK ST","New Haven","CT",""
19300,"79 HALLOCK ST","New Haven","CT",""
19301,"81 HALLOCK ST","New Haven","CT",""
19302,"83 HALLOCK ST","New Haven","CT",""
19303,"584 CONGRESS AV","New Haven","CT",""
19304,"592 CONGRESS AV","New Haven","CT",""
19305,"574 CONGRESS AV","New Haven","CT",""
19306,"570 CONGRESS AV","New Haven","CT",""
19307,"560 CONGRESS AV","New Haven","CT",""
19308,"554 CONGRESS AV","New Haven","CT",""
19309,"20 KING PL","New Haven","CT",""
19310,"16 KING PL","New Haven","CT",""
19311,"12 KING PL","New Haven","CT",""
19312,"633 WASHINGTON AV","New Haven","CT",""
19313,"637 WASHINGTON AV","New Haven","CT",""
19314,"639 WASHINGTON AV","New Haven","CT",""
19315,"643 WASHINGTON AV","New Haven","CT",""
19316,"645 WASHINGTON AV","New Haven","CT",""
19317,"649 WASHINGTON AV","New Haven","CT",""
19318,"653 WASHINGTON AV","New Haven","CT",""
19319,"655 WASHINGTON AV","New Haven","CT",""
19320,"659 WASHINGTON AV","New Haven","CT",""
19321,"11 CLOVER PL","New Haven","CT",""
19322,"64 TRUMAN ST","New Haven","CT",""
19323,"60 TRUMAN ST","New Haven","CT",""
19324,"58 TRUMAN ST","New Haven","CT",""
19325,"52 TRUMAN ST","New Haven","CT",""
19326,"48 TRUMAN ST","New Haven","CT",""
19327,"606 WASHINGTON AV","New Haven","CT",""
19328,"114 HURLBURT ST","New Haven","CT",""
19329,"110 HURLBURT ST","New Haven","CT",""
19330,"203 SPRING ST","New Haven","CT",""
19331,"205 SPRING ST","New Haven","CT",""
19332,"207 SPRING ST","New Haven","CT",""
19333,"209 SPRING ST","New Haven","CT",""
19334,"211 SPRING ST","New Haven","CT",""
19335,"215 SPRING ST","New Haven","CT",""
19336,"219 SPRING ST","New Haven","CT",""
19337,"225 SPRING ST","New Haven","CT",""
19338,"656 WASHINGTON AV","New Haven","CT",""
19339,NA,"New Haven","CT",""
19340,"640 WASHINGTON AV","New Haven","CT",""
19341,"634 WASHINGTON AV","New Haven","CT",""
19342,"630 WASHINGTON AV","New Haven","CT",""
19343,"626 WASHINGTON AV","New Haven","CT",""
19344,"624 WASHINGTON AV","New Haven","CT",""
19345,"620 WASHINGTON AV","New Haven","CT",""
19346,"614 WASHINGTON AV","New Haven","CT",""
19347,"266 PUTNAM ST","New Haven","CT",""
19348,"120 BUTTON ST","New Haven","CT",""
19349,"116 BUTTON ST","New Haven","CT",""
19350,"114 BUTTON ST","New Haven","CT",""
19351,"191 SPRING ST","New Haven","CT",""
19352,"193 SPRING ST","New Haven","CT",""
19353,"195 SPRING ST","New Haven","CT",""
19354,"197 SPRING ST","New Haven","CT",""
19355,"201 SPRING ST","New Haven","CT",""
19356,"109 HURLBURT ST","New Haven","CT",""
19357,"113 HURLBURT ST","New Haven","CT",""
19358,"119 HURLBURT ST","New Haven","CT",""
19359,"127 HURLBURT ST","New Haven","CT",""
19360,"284 PUTNAM ST","New Haven","CT",""
19361,"520 WASHINGTON AV","New Haven","CT",""
19362,"139 BUTTON ST","New Haven","CT",""
19363,"24 WEST ST","New Haven","CT",""
19364,NA,"New Haven","CT",""
19365,"12 WEST ST","New Haven","CT",""
19366,"10 WEST ST","New Haven","CT",""
19367,NA,"New Haven","CT",""
19368,"607 WASHINGTON AV","New Haven","CT",""
19369,"613 WASHINGTON AV","New Haven","CT",""
19370,"615 WASHINGTON AV","New Haven","CT",""
19371,"623 WASHINGTON AV","New Haven","CT",""
19372,"627 WASHINGTON AV","New Haven","CT",""
19373,"3 KING PL","New Haven","CT",""
19374,"32 TRUMAN ST","New Haven","CT",""
19375,"28 TRUMAN ST","New Haven","CT",""
19376,"24 TRUMAN ST","New Haven","CT",""
19377,"18 TRUMAN ST","New Haven","CT",""
19378,"16 TRUMAN ST","New Haven","CT",""
19379,"1 FRANK ST","New Haven","CT",""
19380,"5 FRANK ST","New Haven","CT",""
19381,"9 FRANK ST","New Haven","CT",""
19382,"15 FRANK ST","New Haven","CT",""
19383,"FRANK ST","New Haven","CT",""
19384,"19 FRANK ST","New Haven","CT",""
19385,"FRANK ST","New Haven","CT",""
19386,"25 FRANK ST","New Haven","CT",""
19387,"FRANK ST","New Haven","CT",""
19388,"27 FRANK ST","New Haven","CT",""
19389,"FRANK ST","New Haven","CT",""
19390,"29 FRANK ST","New Haven","CT",""
19391,"31 FRANK ST","New Haven","CT",""
19392,"35 FRANK ST","New Haven","CT",""
19393,"39 FRANK ST","New Haven","CT",""
19394,"43 FRANK ST","New Haven","CT",""
19395,"45 FRANK ST","New Haven","CT",""
19396,"47 FRANK ST","New Haven","CT",""
19397,"49 FRANK ST","New Haven","CT",""
19398,"51 FRANK ST","New Haven","CT",""
19399,"53 FRANK ST","New Haven","CT",""
19400,"55 FRANK ST","New Haven","CT",""
19401,"77 WEST ST","New Haven","CT",""
19402,"83 WEST ST","New Haven","CT",""
19403,"95 WEST ST","New Haven","CT",""
19404,"97 WEST ST","New Haven","CT",""
19405,"99 WEST ST","New Haven","CT",""
19406,"101 WEST ST","New Haven","CT",""
19407,"103 WEST ST","New Haven","CT",""
19408,"400 COLUMBUS AV","New Haven","CT",""
19409,"44 FRANK ST","New Haven","CT",""
19410,"36 LINES ST","New Haven","CT",""
19411,"34 LINES ST","New Haven","CT",""
19412,"32 LINES ST","New Haven","CT",""
19413,"30 LINES ST","New Haven","CT",""
19414,"22 LINES ST","New Haven","CT",""
19415,"20 LINES ST","New Haven","CT",""
19416,"18 LINES ST","New Haven","CT",""
19417,"12 LINES ST","New Haven","CT",""
19418,"8 LINES ST","New Haven","CT",""
19419,"6 LINES ST","New Haven","CT",""
19420,"569 WASHINGTON AV","New Haven","CT",""
19421,"589 WASHINGTON AV","New Haven","CT",""
19422,"599 WASHINGTON AV","New Haven","CT",""
19423,"21 WEST ST","New Haven","CT",""
19424,"23 WEST ST","New Haven","CT",""
19425,"25 WEST ST","New Haven","CT",""
19426,"35 WEST ST","New Haven","CT",""
19427,"37 WEST ST","New Haven","CT",""
19428,"43 WEST ST","New Haven","CT",""
19429,"47 WEST ST","New Haven","CT",""
19430,"60 FRANK ST","New Haven","CT",""
19431,"56 FRANK ST","New Haven","CT",""
19432,"54 FRANK ST","New Haven","CT",""
19433,"52 FRANK ST","New Haven","CT",""
19434,"48 FRANK ST","New Haven","CT",""
19435,"46 FRANK ST","New Haven","CT",""
19436,"10 FRANK ST","New Haven","CT",""
19437,"441 WASHINGTON AV","New Haven","CT",""
19438,"517 WASHINGTON AV","New Haven","CT",""
19439,"527 WASHINGTON AV","New Haven","CT",""
19440,"13 LINES ST","New Haven","CT",""
19441,"19 LINES ST","New Haven","CT",""
19442,"27 LINES ST","New Haven","CT",""
19443,"31 LINES ST","New Haven","CT",""
19444,"35 LINES ST","New Haven","CT",""
19445,"37 LINES ST","New Haven","CT",""
19446,"39 LINES ST","New Haven","CT",""
19447,"41 LINES ST","New Haven","CT",""
19448,"43 LINES ST","New Haven","CT",""
19449,"45 LINES ST","New Haven","CT",""
19450,"51 LINES ST","New Haven","CT",""
19451,"30 FRANK ST","New Haven","CT",""
19452,"28 FRANK ST","New Haven","CT",""
19453,"24 FRANK ST","New Haven","CT",""
19454,"22 FRANK ST","New Haven","CT",""
19455,"54 WEST ST","New Haven","CT",""
19456,"50 WEST ST","New Haven","CT",""
19457,"44 WEST ST","New Haven","CT",""
19458,"40 WEST ST","New Haven","CT",""
19459,"38 WEST ST","New Haven","CT",""
19460,"34 WEST ST","New Haven","CT",""
19461,"11 TRUMAN ST","New Haven","CT",""
19462,"15 TRUMAN ST","New Haven","CT",""
19463,"19 TRUMAN ST","New Haven","CT",""
19464,"25 TRUMAN ST","New Haven","CT",""
19465,NA,"New Haven","CT",""
19466,"29 TRUMAN ST","New Haven","CT",""
19467,"33 TRUMAN ST","New Haven","CT",""
19468,"37 TRUMAN ST","New Haven","CT",""
19469,"41 TRUMAN ST","New Haven","CT",""
19470,"45 TRUMAN ST","New Haven","CT",""
19471,"47 TRUMAN ST","New Haven","CT",""
19472,NA,"New Haven","CT",""
19473,NA,"New Haven","CT",""
19474,"57 TRUMAN ST","New Haven","CT",""
19475,"61 TRUMAN ST","New Haven","CT",""
19476,"65 TRUMAN ST","New Haven","CT",""
19477,"138 FRANK ST","New Haven","CT",""
19478,"136 FRANK ST","New Haven","CT",""
19479,"130 FRANK ST","New Haven","CT",""
19480,"124 FRANK ST","New Haven","CT",""
19481,"122 FRANK ST","New Haven","CT",""
19482,"116 FRANK ST","New Haven","CT",""
19483,"112 FRANK ST","New Haven","CT",""
19484,"106 FRANK ST","New Haven","CT",""
19485,"FRANK ST","New Haven","CT",""
19486,"96 FRANK ST","New Haven","CT",""
19487,"94 FRANK ST","New Haven","CT",""
19488,"86 FRANK ST","New Haven","CT",""
19489,"84 FRANK ST","New Haven","CT",""
19490,"80 WEST ST","New Haven","CT",""
19491,NA,"New Haven","CT",""
19492,"70 WEST ST","New Haven","CT",""
19493,"68 WEST ST","New Haven","CT",""
19494,"66 WEST ST","New Haven","CT",""
19495,"69 FRANK ST","New Haven","CT",""
19496,"73 FRANK ST","New Haven","CT",""
19497,"77 FRANK ST","New Haven","CT",""
19498,"79 FRANK ST","New Haven","CT",""
19499,"83 FRANK ST","New Haven","CT",""
19500,"85 FRANK ST","New Haven","CT",""
19501,"87 FRANK ST","New Haven","CT",""
19502,"89 FRANK ST","New Haven","CT",""
19503,"93 FRANK ST","New Haven","CT",""
19504,"95 FRANK ST","New Haven","CT",""
19505,"109 FRANK ST","New Haven","CT",""
19506,"54 ADELINE ST","New Haven","CT",""
19507,"52 ADELINE ST","New Haven","CT",""
19508,"42 ADELINE ST","New Haven","CT",""
19509,"40 ADELINE ST","New Haven","CT",""
19510,"36 ADELINE ST","New Haven","CT",""
19511,"32 ADELINE ST","New Haven","CT",""
19512,"28 ADELINE ST","New Haven","CT",""
19513,"24 ADELINE ST","New Haven","CT",""
19514,"22 ADELINE ST","New Haven","CT",""
19515,"20 ADELINE ST","New Haven","CT",""
19516,"16 ADELINE ST","New Haven","CT",""
19517,"14 ADELINE ST","New Haven","CT",""
19518,"2 THORN ST","New Haven","CT",""
19519,"86 WEST ST","New Haven","CT",""
19520,"9 ADELINE ST","New Haven","CT",""
19521,"17 ADELINE ST","New Haven","CT",""
19522,"19 ADELINE ST","New Haven","CT",""
19523,"27 ADELINE ST","New Haven","CT",""
19524,"31 ADELINE ST","New Haven","CT",""
19525,"33 ADELINE ST","New Haven","CT",""
19526,NA,"New Haven","CT",""
19527,"41 ADELINE ST","New Haven","CT",""
19528,"43 ADELINE ST","New Haven","CT",""
19529,"45 ADELINE ST","New Haven","CT",""
19530,"45 EDDY ST","New Haven","CT",""
19531,"49 EDDY ST","New Haven","CT",""
19532,"EDDY ST","New Haven","CT",""
19533,"58 THORN ST","New Haven","CT",""
19534,"54 THORN ST","New Haven","CT",""
19535,"50 THORN ST","New Haven","CT",""
19536,"48 THORN ST","New Haven","CT",""
19537,"44 THORN ST","New Haven","CT",""
19538,"467 COLUMBUS AV","New Haven","CT",""
19539,"136 WEST ST","New Haven","CT",""
19540,"469 COLUMBUS AV","New Haven","CT",""
19541,NA,"New Haven","CT",""
19542,"473 COLUMBUS AV","New Haven","CT",""
19543,"475 COLUMBUS AV","New Haven","CT",""
19544,"53 THORN ST","New Haven","CT",""
19545,"55 THORN ST","New Haven","CT",""
19546,"57 THORN ST","New Haven","CT",""
19547,"59 THORN ST","New Haven","CT",""
19548,"476 COLUMBUS AV","New Haven","CT",""
19549,"31 THORN ST","New Haven","CT",""
19550,"744 CONGRESS AV","New Haven","CT",""
19551,"64 REDFIELD ST","New Haven","CT",""
19552,"60 REDFIELD ST","New Haven","CT",""
19553,"56 REDFIELD ST","New Haven","CT",""
19554,"54 REDFIELD ST","New Haven","CT",""
19555,"48 REDFIELD ST","New Haven","CT",""
19556,"44 REDFIELD ST","New Haven","CT",""
19557,"40 REDFIELD ST","New Haven","CT",""
19558,"36 REDFIELD ST","New Haven","CT",""
19559,"28 REDFIELD ST","New Haven","CT",""
19560,"32 REDFIELD ST","New Haven","CT",""
19561,"24 REDFIELD ST","New Haven","CT",""
19562,"20 REDFIELD ST","New Haven","CT",""
19563,"16 REDFIELD ST","New Haven","CT",""
19564,"425 COLUMBUS AV","New Haven","CT",""
19565,"431 COLUMBUS AV","New Haven","CT",""
19566,"437 COLUMBUS AV","New Haven","CT",""
19567,"449 COLUMBUS AV","New Haven","CT",""
19568,"131 WEST ST","New Haven","CT",""
19569,NA,"New Haven","CT",""
19570,"137 WEST ST","New Haven","CT",""
19571,"143 WEST ST","New Haven","CT",""
19572,"145 WEST ST","New Haven","CT",""
19573,"149 WEST ST","New Haven","CT",""
19574,"151 WEST ST","New Haven","CT",""
19575,"155 WEST ST","New Haven","CT",""
19576,"157 WEST ST","New Haven","CT",""
19577,"159 WEST ST","New Haven","CT",""
19578,"163 WEST ST","New Haven","CT",""
19579,"167 WEST ST","New Haven","CT",""
19580,"169 WEST ST","New Haven","CT",""
19581,"790 CONGRESS AV","New Haven","CT",""
19582,"784 CONGRESS AV","New Haven","CT",""
19583,"778 CONGRESS AV","New Haven","CT",""
19584,"766 CONGRESS AV","New Haven","CT",""
19585,"762 CONGRESS AV","New Haven","CT",""
19586,"756 CONGRESS AV","New Haven","CT",""
19587,"150 TRUMAN ST","New Haven","CT",""
19588,"729 WASHINGTON AV","New Haven","CT",""
19589,"733 WASHINGTON AV","New Haven","CT",""
19590,"737 WASHINGTON AV","New Haven","CT",""
19591,"741 WASHINGTON AV","New Haven","CT",""
19592,"743 WASHINGTON AV","New Haven","CT",""
19593,"745 WASHINGTON AV","New Haven","CT",""
19594,"747 WASHINGTON AV","New Haven","CT",""
19595,"339 ELLA T GRASSO BLVD","New Haven","CT",""
19596,"ELLA T GRASSO BLVD","New Haven","CT",""
19597,"114 TRUMAN ST","New Haven","CT",""
19598,"MORRIS ST","New Haven","CT",""
19599,"156 MORRIS ST","New Haven","CT",""
19600,"695 WASHINGTON AV","New Haven","CT",""
19601,"697 WASHINGTON AV","New Haven","CT",""
19602,"703 WASHINGTON AV","New Haven","CT",""
