"pid","location","city","state","zip"
5133,"926 QUINNIPIAC AV #55","New Haven","CT",""
5134,"926 QUINNIPIAC AV #56","New Haven","CT",""
5135,"926 QUINNIPIAC AV #57","New Haven","CT",""
5136,"926 QUINNIPIAC AV #58","New Haven","CT",""
5137,"926 QUINNIPIAC AV #59","New Haven","CT",""
5138,"926 QUINNIPIAC AV #60","New Haven","CT",""
5139,"922 QUINNIPIAC AV #40","New Haven","CT",""
5140,"922 QUINNIPIAC AV #41","New Haven","CT",""
5141,"922 QUINNIPIAC AV #43","New Haven","CT",""
5142,"922 QUINNIPIAC AV #44","New Haven","CT",""
5143,"922 QUINNIPIAC AV #45","New Haven","CT",""
5144,"922 QUINNIPIAC AV #42","New Haven","CT",""
5145,"904 QUINNIPIAC AV","New Haven","CT",""
5146,"896 QUINNIPIAC AV #1","New Haven","CT",""
5147,"896 QUINNIPIAC AV #2","New Haven","CT",""
5148,"896 QUINNIPIAC AV #3","New Haven","CT",""
5149,"896 QUINNIPIAC AV #4","New Haven","CT",""
5150,"896 QUINNIPIAC AV #5","New Haven","CT",""
5151,"896 QUINNIPIAC AV #6","New Haven","CT",""
5152,"896 QUINNIPIAC AV #7","New Haven","CT",""
5153,"896 QUINNIPIAC AV #8","New Haven","CT",""
5154,"896 QUINNIPIAC AV #9","New Haven","CT",""
5155,"896 QUINNIPIAC AV #10","New Haven","CT",""
5156,"896 QUINNIPIAC AV #11","New Haven","CT",""
5157,"890 QUINNIPIAC AV","New Haven","CT",""
5158,"882 QUINNIPIAC AV","New Haven","CT",""
5159,"884 QUINNIPIAC AV","New Haven","CT",""
5160,"874 QUINNIPIAC AV","New Haven","CT",""
5161,"864 QUINNIPIAC AV","New Haven","CT",""
5162,"858 QUINNIPIAC AV #1","New Haven","CT",""
5163,NA,"New Haven","CT",""
5164,"858 QUINNIPIAC AV #3","New Haven","CT",""
5165,"856 QUINNIPIAC AV   4","New Haven","CT",""
5166,"856 QUINNIPIAC AV  5","New Haven","CT",""
5167,"856 QUINNIPIAC AV  6","New Haven","CT",""
5168,"850 QUINNIPIAC AV  12","New Haven","CT",""
5169,"850 QUINNIPIAC AV  13","New Haven","CT",""
5170,"850 QUINNIPIAC AV #14","New Haven","CT",""
5171,"844 QUINNIPIAC AV","New Haven","CT",""
5172,"QUINNIPIAC AV","New Haven","CT",""
5173,"QUINNIPIAC AV","New Haven","CT",""
5174,"160 FIRST AV","New Haven","CT",""
5175,"24 HEMINGWAY ST","New Haven","CT",""
5176,"144 FIRST AV","New Haven","CT",""
5177,"138 FIRST AV","New Haven","CT",""
5178,"943 QUINNIPIAC AV","New Haven","CT",""
5179,"132 FIRST AV","New Haven","CT",""
5180,"124 FIRST AV","New Haven","CT",""
5181,"933 QUINNIPIAC AV","New Haven","CT",""
5182,"QUINNIPIAC AV","New Haven","CT",""
5183,"106 FIRST AV","New Haven","CT",""
5184,"102 FIRST AV","New Haven","CT",""
5185,"96 FIRST AV","New Haven","CT",""
5186,"92 FIRST AV","New Haven","CT",""
5187,"FIRST AV","New Haven","CT",""
5188,"FIRST AV","New Haven","CT",""
5189,"78 FIRST AV","New Haven","CT",""
5190,"889 QUINNIPIAC AV","New Haven","CT",""
5191,"QUINNIPIAC AV","New Haven","CT",""
5192,"883 QUINNIPIAC AV","New Haven","CT",""
5193,"875 QUINNIPIAC AV","New Haven","CT",""
5194,"869 QUINNIPIAC AV","New Haven","CT",""
5195,"1002 QUINNIPIAC AV #1002","New Haven","CT",""
5196,"1004 QUINNIPIAC AV #1004","New Haven","CT",""
5197,"1006 QUINNIPIAC AV #1006","New Haven","CT",""
5198,"1008 QUINNIPIAC AV #1008","New Haven","CT",""
5199,"1010 QUINNIPIAC AV #1010","New Haven","CT",""
5200,"1012 QUINNIPIAC AV #1012","New Haven","CT",""
5201,"1014 QUINNIPIAC AV #1014","New Haven","CT",""
5202,"1016 QUINNIPIAC AV #1016","New Haven","CT",""
5203,"1018 QUINNIPIAC AV #1018","New Haven","CT",""
5204,"1020 QUINNIPIAC AV #1020","New Haven","CT",""
5205,"1022 QUINNIPIAC AV #1022","New Haven","CT",""
5206,"1024 QUINNIPIAC AV #1024","New Haven","CT",""
5207,"1000 QUINNIPIAC AV","New Haven","CT",""
5208,"QUINNIPIAC AV","New Haven","CT",""
5209,"QUINNIPIAC AV","New Haven","CT",""
5210,"QUINNIPIAC AV","New Haven","CT",""
5211,"QUINNIPIAC AV","New Haven","CT",""
5212,"965 QUINNIPIAC AV","New Haven","CT",""
5213,"40 HEMINGWAY ST","New Haven","CT",""
5214,"979 QUINNIPIAC AV","New Haven","CT",""
5215,"985 QUINNIPIAC AV","New Haven","CT",""
5216,"991 QUINNIPIAC AV","New Haven","CT",""
5217,"1001 QUINNIPIAC AV","New Haven","CT",""
5218,"1003 QUINNIPIAC AV","New Haven","CT",""
5219,"1005 QUINNIPIAC AV","New Haven","CT",""
5220,"1007 QUINNIPIAC AV","New Haven","CT",""
5221,"QUINNIPIAC AV","New Haven","CT",""
5222,"300 EASTERN ST #1A","New Haven","CT",""
5223,"300 EASTERN ST #1B","New Haven","CT",""
5224,"300 EASTERN ST #1C","New Haven","CT",""
5225,"300 EASTERN ST #1D","New Haven","CT",""
5226,"300 EASTERN ST #1E","New Haven","CT",""
5227,"300 EASTERN ST #1F","New Haven","CT",""
5228,"300 EASTERN ST #2A","New Haven","CT",""
5229,"300 EASTERN ST #2B","New Haven","CT",""
5230,"300 EASTERN ST #2C","New Haven","CT",""
5231,"300 EASTERN ST #2D","New Haven","CT",""
5232,"300 EASTERN ST #2E","New Haven","CT",""
5233,"300 EASTERN ST #2F","New Haven","CT",""
5234,"300 EASTERN ST #3A","New Haven","CT",""
5235,"300 EASTERN ST #3B","New Haven","CT",""
5236,"300 EASTERN ST #3C","New Haven","CT",""
5237,"300 EASTERN ST #3D","New Haven","CT",""
5238,"300 EASTERN ST #3E","New Haven","CT",""
5239,"300 EASTERN ST #3F","New Haven","CT",""
5240,"300 EASTERN ST #4A","New Haven","CT",""
5241,"300 EASTERN ST #4B","New Haven","CT",""
5242,"300 EASTERN ST #4C","New Haven","CT",""
5243,"300 EASTERN ST #4D","New Haven","CT",""
5244,"300 EASTERN ST #4E","New Haven","CT",""
5245,"300 EASTERN ST #4F","New Haven","CT",""
5246,"280 EASTERN ST","New Haven","CT",""
5247,"282 EASTERN ST","New Haven","CT",""
5248,"284 EASTERN ST","New Haven","CT",""
5249,"286 EASTERN ST","New Haven","CT",""
5250,"288 EASTERN ST","New Haven","CT",""
5251,"290 EASTERN ST","New Haven","CT",""
5252,"292 EASTERN ST","New Haven","CT",""
5253,"294 EASTERN ST","New Haven","CT",""
5254,"296 EASTERN ST","New Haven","CT",""
5255,"298 EASTERN ST","New Haven","CT",""
5256,"314 EASTERN ST","New Haven","CT",""
5257,"316 EASTERN ST","New Haven","CT",""
5258,"318 EASTERN ST","New Haven","CT",""
5259,"320 EASTERN ST","New Haven","CT",""
5260,"322 EASTERN ST","New Haven","CT",""
5261,"324 EASTERN ST","New Haven","CT",""
5262,"302 EASTERN ST","New Haven","CT",""
5263,"136 HEMINGWAY ST","New Haven","CT",""
5264,NA,"New Haven","CT",""
5265,"120 HEMINGWAY ST #A-1","New Haven","CT",""
5266,"120 HEMINGWAY ST #A-2","New Haven","CT",""
5267,"120 HEMINGWAY ST #B-3","New Haven","CT",""
5268,"120 HEMINGWAY ST #B-4","New Haven","CT",""
5269,"120 HEMINGWAY ST #C-5","New Haven","CT",""
5270,"120 HEMINGWAY ST #C-6","New Haven","CT",""
5271,"120 HEMINGWAY ST #D-7","New Haven","CT",""
5272,"120 HEMINGWAY ST #D-8","New Haven","CT",""
5273,"120 HEMINGWAY ST #D-9","New Haven","CT",""
5274,"120 HEMINGWAY ST #D-10","New Haven","CT",""
5275,"120 HEMINGWAY ST #E-11","New Haven","CT",""
5276,"120 HEMINGWAY ST #E-12","New Haven","CT",""
5277,"120 HEMINGWAY ST #E-13","New Haven","CT",""
5278,"120 HEMINGWAY ST #E-14","New Haven","CT",""
5279,"120 HEMINGWAY ST #E-15","New Haven","CT",""
5280,"120 HEMINGWAY ST #E-16","New Haven","CT",""
5281,"100 HEMINGWAY ST","New Haven","CT",""
5282,"82 HEMINGWAY ST","New Haven","CT",""
5283,"50 HEMINGWAY ST","New Haven","CT",""
5284,"76 HEMINGWAY ST","New Haven","CT",""
5285,"QUINNIPIAC AV","New Haven","CT",""
5286,"191 OLD FOXON RD","New Haven","CT",""
5287,"185 OLD FOXON RD","New Haven","CT",""
5288,"167 OLD FOXON RD #A-19","New Haven","CT",""
5289,"167 OLD FOXON RD #B-20","New Haven","CT",""
5290,"167 OLD FOXON RD #B-21","New Haven","CT",""
5291,"167 OLD FOXON RD #B-22","New Haven","CT",""
5292,"167 OLD FOXON RD #A-23","New Haven","CT",""
5293,"167 OLD FOXON RD #A-24","New Haven","CT",""
5294,"167 OLD FOXON RD #25","New Haven","CT",""
5295,"167 OLD FOXON RD #B-26","New Haven","CT",""
5296,"167 OLD FOXON RD #B-27","New Haven","CT",""
5297,"167 OLD FOXON RD #B-28","New Haven","CT",""
5298,"167 OLD FOXON RD #A-29","New Haven","CT",""
5299,"167 OLD FOXON RD #B-30","New Haven","CT",""
5300,"167 OLD FOXON RD #B-31","New Haven","CT",""
5301,"167 OLD FOXON RD #A-32","New Haven","CT",""
5302,"167 OLD FOXON RD #A-33","New Haven","CT",""
5303,"167 OLD FOXON RD #B-34","New Haven","CT",""
5304,"167 OLD FOXON RD #B-35","New Haven","CT",""
5305,"167 OLD FOXON RD #A-36","New Haven","CT",""
5306,"167 OLD FOXON RD #A-37","New Haven","CT",""
5307,"167 OLD FOXON RD #B-38","New Haven","CT",""
5308,"167 OLD FOXON RD #B-39","New Haven","CT",""
5309,"167 OLD FOXON RD #A-40","New Haven","CT",""
5310,"167 OLD FOXON RD #A-41","New Haven","CT",""
5311,"167 OLD FOXON RD #B-42","New Haven","CT",""
5312,"167 OLD FOXON RD #B-43","New Haven","CT",""
5313,"167 OLD FOXON RD #A-44","New Haven","CT",""
5314,"167 OLD FOXON RD #A-45","New Haven","CT",""
5315,"167 OLD FOXON RD #B-46","New Haven","CT",""
5316,"167 OLD FOXON RD #B-47","New Haven","CT",""
5317,"167 OLD FOXON RD #A-48","New Haven","CT",""
5318,"167 OLD FOXON RD #A-49","New Haven","CT",""
5319,"167 OLD FOXON RD #A-50","New Haven","CT",""
5320,"167 OLD FOXON RD #B-51","New Haven","CT",""
5321,"167 OLD FOXON RD #A-52","New Haven","CT",""
5322,"FOXON BLVD","New Haven","CT",""
5323,"471 FOXON BLVD","New Haven","CT",""
5324,"451 FOXON BLVD","New Haven","CT",""
5325,NA,"New Haven","CT",""
5326,NA,"New Haven","CT",""
5327,"87 FOXON ST","New Haven","CT",""
5328,"447 EASTERN ST","New Haven","CT",""
5329,"437 EASTERN ST","New Haven","CT",""
5330,"EASTERN ST","New Haven","CT",""
5331,"425 EASTERN ST","New Haven","CT",""
5332,"401 EASTERN ST","New Haven","CT",""
5333,"EASTERN ST","New Haven","CT",""
5334,"EASTERN ST","New Haven","CT",""
5335,"407 EASTERN ST","New Haven","CT",""
5336,"403 EASTERN ST","New Haven","CT",""
5337,"399 EASTERN ST","New Haven","CT",""
5338,NA,"New Haven","CT",""
5339,"339 EASTERN ST","New Haven","CT",""
5340,"321 EASTERN ST","New Haven","CT",""
5341,"301 EASTERN ST","New Haven","CT",""
5342,"11 ESSEX ST","New Haven","CT",""
5343,"17 ESSEX ST","New Haven","CT",""
5344,"21 ESSEX ST","New Haven","CT",""
5345,"27 ESSEX ST","New Haven","CT",""
5346,"31 ESSEX ST","New Haven","CT",""
5347,"ESSEX ST","New Haven","CT",""
5348,"ESSEX ST","New Haven","CT",""
5349,"97 ESSEX ST","New Haven","CT",""
5350,"ESSEX ST","New Haven","CT",""
5351,"101 ESSEX ST","New Haven","CT",""
5352,"109 ESSEX ST","New Haven","CT",""
5353,"1081 QUINNIPIAC AV","New Haven","CT",""
5354,"420 EASTERN ST","New Haven","CT",""
5355,"394 EASTERN ST","New Haven","CT",""
5356,"400 EASTERN ST","New Haven","CT",""
5357,"390 EASTERN ST","New Haven","CT",""
5358,"385 EASTERN ST","New Haven","CT",""
5359,"1111 QUINNIPIAC AV","New Haven","CT",""
5360,"1121 QUINNIPIAC AV","New Haven","CT",""
5361,"1129 QUINNIPIAC AV","New Haven","CT",""
5362,"1139 QUINNIPIAC AV","New Haven","CT",""
5363,"1143 QUINNIPIAC AV","New Haven","CT",""
5364,"1149 QUINNIPIAC AV","New Haven","CT",""
5365,"1159 QUINNIPIAC AV","New Haven","CT",""
5366,"1163 QUINNIPIAC AV","New Haven","CT",""
5367,"1173 QUINNIPIAC AV","New Haven","CT",""
5368,"1175 QUINNIPIAC AV","New Haven","CT",""
5369,"1183 QUINNIPIAC AV","New Haven","CT",""
5370,"1187 QUINNIPIAC AV","New Haven","CT",""
5371,"15 FOXON ST","New Haven","CT",""
5372,"21 FOXON ST","New Haven","CT",""
5373,"29 FOXON ST","New Haven","CT",""
5374,"31 FOXON ST","New Haven","CT",""
5375,"35 FOXON ST","New Haven","CT",""
5376,"41 FOXON ST","New Haven","CT",""
5377,"45 FOXON ST","New Haven","CT",""
5378,"47 FOXON ST","New Haven","CT",""
5379,"114 ESSEX ST","New Haven","CT",""
5380,"106 ESSEX ST","New Haven","CT",""
5381,"102 ESSEX ST","New Haven","CT",""
5382,"96 ESSEX ST","New Haven","CT",""
5383,"90 ESSEX ST","New Haven","CT",""
5384,"84 ESSEX ST","New Haven","CT",""
5385,"80 ESSEX ST","New Haven","CT",""
5386,"70 ESSEX ST","New Haven","CT",""
5387,"1211 QUINNIPIAC AV","New Haven","CT",""
5388,"1215 QUINNIPIAC AV","New Haven","CT",""
5389,"355 FOXON BLVD","New Haven","CT",""
5390,"375 FOXON BLVD","New Haven","CT",""
5391,"399 FOXON BLVD","New Haven","CT",""
5392,"405 FOXON BLVD","New Haven","CT",""
5393,"70 FOXON ST","New Haven","CT",""
5394,"60 FOXON ST","New Haven","CT",""
5395,"FOXON ST","New Haven","CT",""
5396,"54 FOXON ST","New Haven","CT",""
5397,"46 FOXON ST","New Haven","CT",""
5398,"42 FOXON ST","New Haven","CT",""
5399,"38 FOXON ST","New Haven","CT",""
5400,"36 FOXON ST","New Haven","CT",""
5401,"28 FOXON ST","New Haven","CT",""
5402,"1040 QUINNIPIAC AV","New Haven","CT",""
5403,"QUINNIPIAC AV","New Haven","CT",""
5404,"1172 QUINNIPIAC AV","New Haven","CT",""
5405,"QUINNIPIAC AV","New Haven","CT",""
5406,"1162 QUINNIPIAC AV","New Haven","CT",""
5407,"1154 QUINNIPIAC AV","New Haven","CT",""
5408,"1154 QUINNIPIAC AV","New Haven","CT",""
5409,"1146 QUINNIPIAC AV","New Haven","CT",""
5410,"1134 QUINNIPIAC AV","New Haven","CT",""
5411,"QUINNIPIAC AV","New Haven","CT",""
5412,"1120 QUINNIPIAC AV","New Haven","CT",""
5413,"1118 QUINNIPIAC AV","New Haven","CT",""
5414,"1116 QUINNIPIAC AV","New Haven","CT",""
5415,"QUINNIPIAC AV","New Haven","CT",""
5416,"1096 QUINNIPIAC AV","New Haven","CT",""
5417,"1100 QUINNIPIAC AV","New Haven","CT",""
5418,"MIDDLETOWN AV","New Haven","CT",""
5419,"QUINNIPIAC AV","New Haven","CT",""
5420,"QUINNIPIAC AV","New Haven","CT",""
5421,"QUINNIPIAC AV","New Haven","CT",""
5422,"QUINNIPIAC AV","New Haven","CT",""
5423,"QUINNIPIAC AV","New Haven","CT",""
5424,"QUINNIPIAC AV","New Haven","CT",""
5425,"QUINNIPIAC AV","New Haven","CT",""
5426,"QUINNIPIAC AV","New Haven","CT",""
5427,"QUINNIPIAC AV","New Haven","CT",""
5428,"115 FOXON BLVD","New Haven","CT",""
5429,"125 FOXON BLVD","New Haven","CT",""
5430,"225 FOXON BLVD","New Haven","CT",""
5431,"315 FOXON BLVD","New Haven","CT",""
5432,"1228 QUINNIPIAC AV","New Haven","CT",""
5433,"1212 QUINNIPIAC AV","New Haven","CT",""
5434,"1200 QUINNIPIAC AV","New Haven","CT",""
5435,"1190 QUINNIPIAC AV","New Haven","CT",""
5436,"294 FOXON BLVD","New Haven","CT",""
5437,"270 FOXON BLVD","New Haven","CT",""
5438,"201 BARNES AV","New Haven","CT",""
5439,"203 BARNES AV","New Haven","CT",""
5440,"205 BARNES AV","New Haven","CT",""
5441,"211 BARNES AV","New Haven","CT",""
5442,"211 BARNES AV #1","New Haven","CT",""
5443,"213 BARNES AV #2","New Haven","CT",""
5444,"215 BARNES AV #3","New Haven","CT",""
5445,"217 BARNES AV #4","New Haven","CT",""
5446,"219 BARNES AV #5","New Haven","CT",""
5447,"221 BARNES AV #6","New Haven","CT",""
5448,"223 BARNES AV #7","New Haven","CT",""
5449,"225 BARNES AV #8","New Haven","CT",""
5450,"227 BARNES AV #9","New Haven","CT",""
5451,"229 BARNES AV #10","New Haven","CT",""
5452,"231 BARNES AV #11","New Haven","CT",""
5453,"233 BARNES AV #12","New Haven","CT",""
5454,"235 BARNES AV #13","New Haven","CT",""
5455,"237 BARNES AV #14","New Haven","CT",""
5456,"239 BARNES AV #15","New Haven","CT",""
5457,"241 BARNES AV #16","New Haven","CT",""
5458,"243 BARNES AV #17","New Haven","CT",""
5459,"245 BARNES AV #18","New Haven","CT",""
5460,"247 BARNES AV #19","New Haven","CT",""
5461,"249 BARNES AV #20","New Haven","CT",""
5462,"251 BARNES AV #21","New Haven","CT",""
5463,"253 BARNES AV #22","New Haven","CT",""
5464,"255 BARNES AV #23","New Haven","CT",""
5465,"257 BARNES AV #24","New Haven","CT",""
5466,"1268 QUINNIPIAC AV","New Haven","CT",""
5467,"1262 QUINNIPIAC AV","New Haven","CT",""
5468,"1260 QUINNIPIAC AV","New Haven","CT",""
5469,"320 FOXON BLVD","New Haven","CT",""
5470,"350 FOXON BLVD","New Haven","CT",""
5471,NA,"New Haven","CT",""
5472,"1267 QUINNIPIAC AV","New Haven","CT",""
5473,"1275 QUINNIPIAC AV","New Haven","CT",""
5474,"1299 QUINNIPIAC AV","New Haven","CT",""
5475,"1305 QUINNIPIAC AV","New Haven","CT",""
5476,"1311 QUINNIPIAC AV","New Haven","CT",""
5477,"1317 QUINNIPIAC AV","New Haven","CT",""
5478,"1323 QUINNIPIAC AV","New Haven","CT",""
5479,"1333 QUINNIPIAC AV","New Haven","CT",""
5480,"1343 QUINNIPIAC AV","New Haven","CT",""
5481,"584 EASTERN ST","New Haven","CT",""
5482,"580 EASTERN ST","New Haven","CT",""
5483,"574 EASTERN ST","New Haven","CT",""
5484,"570 EASTERN ST","New Haven","CT",""
5485,"566 EASTERN ST","New Haven","CT",""
5486,"530 EASTERN ST","New Haven","CT",""
5487,"528 EASTERN ST","New Haven","CT",""
5488,"522 EASTERN ST","New Haven","CT",""
5489,"400 FOXON BLVD","New Haven","CT",""
5490,"390 FOXON BLVD","New Haven","CT",""
5491,"1385 QUINNIPIAC AV","New Haven","CT",""
5492,"1389 QUINNIPIAC AV","New Haven","CT",""
5493,"1415 QUINNIPIAC AV #A","New Haven","CT",""
5494,"1415 QUINNIPIAC AV #B","New Haven","CT",""
5495,"1415 QUINNIPIAC AV #C","New Haven","CT",""
5496,"1417 QUINNIPIAC AV #A","New Haven","CT",""
5497,"1417 QUINNIPIAC AV #B","New Haven","CT",""
5498,"1417 QUINNIPIAC AV #C","New Haven","CT",""
5499,"1417 QUINNIPIAC AV #D","New Haven","CT",""
5500,"1417 QUINNIPIAC AV #E","New Haven","CT",""
5501,"1417 QUINNIPIAC AV #F","New Haven","CT",""
5502,"1417 QUINNIPIAC AV #G","New Haven","CT",""
5503,"1421 QUINNIPIAC AV #A","New Haven","CT",""
5504,"1421 QUINNIPIAC AV #B","New Haven","CT",""
5505,"1421 QUINNIPIAC AV #C","New Haven","CT",""
5506,"1421 QUINNIPIAC AV #D","New Haven","CT",""
5507,"1421 QUINNIPIAC AV #E","New Haven","CT",""
5508,"1421 QUINNIPIAC AV #F","New Haven","CT",""
5509,"1421 QUINNIPIAC AV #G","New Haven","CT",""
5510,"1423 QUINNIPIAC AV #101","New Haven","CT",""
5511,"1423 QUINNIPIAC AV #102","New Haven","CT",""
5512,"1423 QUINNIPIAC AV #103","New Haven","CT",""
5513,"1423 QUINNIPIAC AV #104","New Haven","CT",""
5514,"1423 QUINNIPIAC AV #105","New Haven","CT",""
