"pid","location","city","state","zip"
12339,"24 CLIFF ST","New Haven","CT",""
12340,"794 WHITNEY AV","New Haven","CT",""
12341,"45 OGDEN ST","New Haven","CT",""
12342,"63 OGDEN ST","New Haven","CT",""
12343,"87 OGDEN ST","New Haven","CT",""
12344,"107 OGDEN ST","New Haven","CT",""
12345,"123 OGDEN ST","New Haven","CT",""
12346,"OGDEN ST","New Haven","CT",""
12347,"3 LOOMIS PL","New Haven","CT",""
12348,"15 LOOMIS PL","New Haven","CT",""
12349,"29 LOOMIS PL","New Haven","CT",""
12350,"31 LOOMIS PL","New Haven","CT",""
12351,"37 LOOMIS PL","New Haven","CT",""
12352,"55 LOOMIS PL","New Haven","CT",""
12353,"61 LOOMIS PL","New Haven","CT",""
12354,"77 LOOMIS PL","New Haven","CT",""
12355,"85 LOOMIS PL","New Haven","CT",""
12356,"97 LOOMIS PL","New Haven","CT",""
12357,"LOOMIS PL","New Haven","CT",""
12358,"460 SAINT RONAN ST","New Haven","CT",""
12359,"450 SAINT RONAN ST","New Haven","CT",""
12360,"436 SAINT RONAN ST","New Haven","CT",""
12361,"424 SAINT RONAN ST","New Haven","CT",""
12362,"408 SAINT RONAN ST","New Haven","CT",""
12363,"396 SAINT RONAN ST","New Haven","CT",""
12364,"386 SAINT RONAN ST","New Haven","CT",""
12365,"376 SAINT RONAN ST","New Haven","CT",""
12366,"352 SAINT RONAN ST","New Haven","CT",""
12367,"363 SAINT RONAN ST","New Haven","CT",""
12368,"20 AUTUMN ST","New Haven","CT",""
12369,"AUTUMN ST","New Haven","CT",""
12370,"AUTUMN ST","New Haven","CT",""
12371,"377 SAINT RONAN ST","New Haven","CT",""
12372,"389 SAINT RONAN ST","New Haven","CT",""
12373,"395 SAINT RONAN ST","New Haven","CT",""
12374,"401 SAINT RONAN ST","New Haven","CT",""
12375,"403 SAINT RONAN ST","New Haven","CT",""
12376,"421 SAINT RONAN ST","New Haven","CT",""
12377,"70 AUTUMN ST","New Haven","CT",""
12378,"425 SAINT RONAN ST","New Haven","CT",""
12379,"86 AUTUMN ST","New Haven","CT",""
12380,NA,"New Haven","CT",""
12381,"427 SAINT RONAN ST","New Haven","CT",""
12382,"445 SAINT RONAN ST","New Haven","CT",""
12383,NA,"New Haven","CT",""
12384,"459 SAINT RONAN ST","New Haven","CT",""
12385,"44 HIGHLAND ST","New Haven","CT",""
12386,"32 HIGHLAND ST","New Haven","CT",""
12387,"AUTUMN ST","New Haven","CT",""
12388,"50 AUTUMN ST","New Haven","CT",""
12389,"AUTUMN ST","New Haven","CT",""
12390,"40 AUTUMN ST","New Haven","CT",""
12391,"36 AUTUMN ST","New Haven","CT",""
12392,"34 AUTUMN ST","New Haven","CT",""
12393,"269 CANNER ST","New Haven","CT",""
12394,"11 AUTUMN ST","New Haven","CT",""
12395,"21 AUTUMN ST","New Haven","CT",""
12396,"27 AUTUMN ST","New Haven","CT",""
12397,"35 AUTUMN ST","New Haven","CT",""
12398,"37 AUTUMN ST","New Haven","CT",""
12399,"43 AUTUMN ST","New Haven","CT",""
12400,"49 AUTUMN ST","New Haven","CT",""
12401,"55 AUTUMN ST","New Haven","CT",""
12402,"71 AUTUMN ST","New Haven","CT",""
12403,"75 AUTUMN ST","New Haven","CT",""
12404,"85 AUTUMN ST","New Haven","CT",""
12405,"107 AUTUMN ST","New Haven","CT",""
12406,"24 HIGHLAND ST","New Haven","CT",""
12407,"22 HIGHLAND ST","New Haven","CT",""
12408,"640 WHITNEY AV","New Haven","CT",""
12409,"630 WHITNEY AV","New Haven","CT",""
12410,"618 WHITNEY AV","New Haven","CT",""
12411,"WHITNEY AV","New Haven","CT",""
12412,"608 WHITNEY AV","New Haven","CT",""
12413,"600 WHITNEY AV","New Haven","CT",""
12414,"592 WHITNEY AV","New Haven","CT",""
12415,"590 WHITNEY AV","New Haven","CT",""
12416,"570 WHITNEY AV #A1","New Haven","CT",""
12417,"570 WHITNEY AV #A2","New Haven","CT",""
12418,"570 WHITNEY AV #B1","New Haven","CT",""
12419,"570 WHITNEY AV #B2","New Haven","CT",""
12420,"570 WHITNEY AV #C1","New Haven","CT",""
12421,"570 WHITNEY AV #C2","New Haven","CT",""
12422,"570 WHITNEY AV #D1","New Haven","CT",""
12423,"570 WHITNEY AV #D2","New Haven","CT",""
12424,"570 WHITNEY AV #D3","New Haven","CT",""
12425,"570 WHITNEY AV #E1","New Haven","CT",""
12426,"570 WHITNEY AV #E2","New Haven","CT",""
12427,"570 WHITNEY AV #E3","New Haven","CT",""
12428,"570 WHITNEY AV #F1","New Haven","CT",""
12429,"570 WHITNEY AV #F2","New Haven","CT",""
12430,"570 WHITNEY AV #F3","New Haven","CT",""
12431,"570 WHITNEY AV #G1","New Haven","CT",""
12432,"570 WHITNEY AV #G2","New Haven","CT",""
12433,"570 WHITNEY AV #G3","New Haven","CT",""
12434,"570 WHITNEY AV #H1","New Haven","CT",""
12435,"570 WHITNEY AV #H2","New Haven","CT",""
12436,"570 WHITNEY AV #H3","New Haven","CT",""
12437,"570 WHITNEY AV #J1","New Haven","CT",""
12438,"570 WHITNEY AV #J2","New Haven","CT",""
12439,"570 WHITNEY AV #J3","New Haven","CT",""
12440,"570 WHITNEY AV #K1","New Haven","CT",""
12441,"570 WHITNEY AV #K2","New Haven","CT",""
12442,"570 WHITNEY AV #K3","New Haven","CT",""
12443,"570 WHITNEY AV #L1","New Haven","CT",""
12444,"570 WHITNEY AV #L2","New Haven","CT",""
12445,"570 WHITNEY AV #L3","New Haven","CT",""
12446,"570 WHITNEY AV #M1","New Haven","CT",""
12447,"570 WHITNEY AV #M2","New Haven","CT",""
12448,"570 WHITNEY AV #N1","New Haven","CT",""
12449,"570 WHITNEY AV #N2","New Haven","CT",""
12450,"570 WHITNEY AV #O1","New Haven","CT",""
12451,"570 WHITNEY AV #O2","New Haven","CT",""
12452,"570 WHITNEY AV #S","New Haven","CT",""
12453,"570 WHITNEY AV #A","New Haven","CT",""
12454,"570 WHITNEY AV #B","New Haven","CT",""
12455,"570 WHITNEY AV #G-1","New Haven","CT",""
12456,"570 WHITNEY AV #G-2","New Haven","CT",""
12457,"570 WHITNEY AV #G-3","New Haven","CT",""
12458,"570 WHITNEY AV #G-4","New Haven","CT",""
12459,"570 WHITNEY AV #G-5","New Haven","CT",""
12460,"570 WHITNEY AV #G-6","New Haven","CT",""
12461,"570 WHITNEY AV #G-7","New Haven","CT",""
12462,"570 WHITNEY AV #G-8","New Haven","CT",""
12463,"570 WHITNEY AV #G-9","New Haven","CT",""
12464,"570 WHITNEY AV #G-10","New Haven","CT",""
12465,"570 WHITNEY AV #C-11","New Haven","CT",""
12466,"570 WHITNEY AV #G-12","New Haven","CT",""
12467,"570 WHITNEY AV #G-13","New Haven","CT",""
12468,"570 WHITNEY AV #G-14","New Haven","CT",""
12469,"570 WHITNEY AV #G-15","New Haven","CT",""
12470,"570 WHITNEY AV #G-16","New Haven","CT",""
12471,"562 WHITNEY AV","New Haven","CT",""
12472,"558 WHITNEY AV","New Haven","CT",""
12473,"550 WHITNEY AV","New Haven","CT",""
12474,"544 WHITNEY AV","New Haven","CT",""
12475,"540 WHITNEY AV","New Haven","CT",""
12476,"532 WHITNEY AV","New Haven","CT",""
12477,"524 WHITNEY AV","New Haven","CT",""
12478,"520 WHITNEY AV","New Haven","CT",""
12479,"259 CANNER ST","New Haven","CT",""
12480,"307 LAWRENCE ST","New Haven","CT",""
12481,"211 SAINT RONAN ST","New Haven","CT",""
12482,"217 SAINT RONAN ST","New Haven","CT",""
12483,"225 SAINT RONAN ST","New Haven","CT",""
12484,"247 SAINT RONAN ST","New Haven","CT",""
12485,"253 SAINT RONAN ST","New Haven","CT",""
12486,"257 SAINT RONAN ST","New Haven","CT",""
12487,"261 SAINT RONAN ST","New Haven","CT",""
12488,"305 SAINT RONAN ST","New Haven","CT",""
12489,"WHITNEY AV","New Haven","CT",""
12490,"313 SAINT RONAN ST #A-1","New Haven","CT",""
12491,"313 SAINT RONAN ST #A-2","New Haven","CT",""
12492,"311 SAINT RONAN ST #A-3","New Haven","CT",""
12493,"311 SAINT RONAN ST #A-4","New Haven","CT",""
12494,"309 SAINT RONAN ST #A-5","New Haven","CT",""
12495,"309 SAINT RONAN ST #A-6","New Haven","CT",""
12496,"307 SAINT RONAN ST #A-7","New Haven","CT",""
12497,"313 SAINT RONAN ST #B-1","New Haven","CT",""
12498,"313 SAINT RONAN ST #B-2","New Haven","CT",""
12499,"311 SAINT RONAN ST #B-3","New Haven","CT",""
12500,"311 SAINT RONAN ST #B-4","New Haven","CT",""
12501,"309 SAINT RONAN ST #B-5","New Haven","CT",""
12502,"309 SAINT RONAN ST #B-6","New Haven","CT",""
12503,"307 SAINT RONAN ST #B-7","New Haven","CT",""
12504,"315 SAINT RONAN ST #1","New Haven","CT",""
12505,"315 SAINT RONAN ST #2","New Haven","CT",""
12506,"315 SAINT RONAN ST #3","New Haven","CT",""
12507,"315 SAINT RONAN ST #0004","New Haven","CT",""
12508,"317 SAINT RONAN ST","New Haven","CT",""
12509,"325 SAINT RONAN ST","New Haven","CT",""
12510,"331 SAINT RONAN ST","New Haven","CT",""
12511,"339 SAINT RONAN ST","New Haven","CT",""
12512,"278 CANNER ST","New Haven","CT",""
12513,"345 SAINT RONAN ST","New Haven","CT",""
12514,"270 CANNER ST","New Haven","CT",""
12515,"266 CANNER ST","New Haven","CT",""
12516,"262 CANNER ST","New Haven","CT",""
12517,"512 WHITNEY AV","New Haven","CT",""
12518,"506 WHITNEY AV","New Haven","CT",""
12519,"504 WHITNEY AV","New Haven","CT",""
12520,"484 WHITNEY AV #A1","New Haven","CT",""
12521,"484 WHITNEY AV #A2","New Haven","CT",""
12522,"484 WHITNEY AV #1B","New Haven","CT",""
12523,"484 WHITNEY AV #2B","New Haven","CT",""
12524,"484 WHITNEY AV #A3","New Haven","CT",""
12525,"484 WHITNEY AV #A4","New Haven","CT",""
12526,"484 WHITNEY AV #3B","New Haven","CT",""
12527,"484 WHITNEY AV #4B","New Haven","CT",""
12528,"484 WHITNEY AV #A5","New Haven","CT",""
12529,"484 WHITNEY AV #A6","New Haven","CT",""
12530,"484 WHITNEY AV #5B","New Haven","CT",""
12531,"484 WHITNEY AV #6B","New Haven","CT",""
12532,"492 WHITNEY AV #C7","New Haven","CT",""
12533,"492 WHITNEY AV #1A","New Haven","CT",""
12534,"492 WHITNEY AV #1B","New Haven","CT",""
12535,"492 WHITNEY AV #2B","New Haven","CT",""
12536,"492 WHITNEY AV #1C","New Haven","CT",""
12537,"492 WHITNEY AV #2C","New Haven","CT",""
12538,"492 WHITNEY AV #1D","New Haven","CT",""
12539,"492 WHITNEY AV #2A","New Haven","CT",""
12540,"492 WHITNEY AV #3B","New Haven","CT",""
12541,"492 WHITNEY AV #4B","New Haven","CT",""
12542,"492 WHITNEY AV #3C","New Haven","CT",""
12543,"492 WHITNEY AV #4C","New Haven","CT",""
12544,"492 WHITNEY AV #2D","New Haven","CT",""
