"pid","location","city","state","zip"
25001,"1083 WHALLEY AV","New Haven","CT",""
25002,"1089 WHALLEY AV","New Haven","CT",""
25003,"1097 WHALLEY AV","New Haven","CT",""
25004,"1101 WHALLEY AV","New Haven","CT",""
25005,"1155 WHALLEY AV","New Haven","CT",""
25006,"WHALLEY AV","New Haven","CT",""
25007,"210 VALLEY ST","New Haven","CT",""
25008,"1159 WHALLEY AV","New Haven","CT",""
25009,"1175 WHALLEY AV","New Haven","CT",""
25010,"1185 WHALLEY AV","New Haven","CT",""
25011,"1201 WHALLEY AV","New Haven","CT",""
25012,"199 VALLEY ST","New Haven","CT",""
25013,"195 VALLEY ST","New Haven","CT",""
25014,"191 VALLEY ST","New Haven","CT",""
25015,"185 VALLEY ST","New Haven","CT",""
25016,"177 VALLEY ST","New Haven","CT",""
25017,"173 VALLEY ST","New Haven","CT",""
25018,"169 VALLEY ST","New Haven","CT",""
25019,"263 FOUNTAIN ST","New Haven","CT",""
25020,"15 DAYTON ST","New Haven","CT",""
25021,"19 DAYTON ST","New Haven","CT",""
25022,"27 DAYTON ST","New Haven","CT",""
25023,"35 DAYTON ST","New Haven","CT",""
25024,NA,"New Haven","CT",""
25025,NA,"New Haven","CT",""
25026,NA,"New Haven","CT",""
25027,"1150 WHALLEY AV","New Haven","CT",""
25028,NA,"New Haven","CT",""
25029,NA,"New Haven","CT",""
25030,NA,"New Haven","CT",""
25031,NA,"New Haven","CT",""
25032,NA,"New Haven","CT",""
25033,"1116 WHALLEY AV","New Haven","CT",""
25034,"1112 WHALLEY AV","New Haven","CT",""
25035,"WHALLEY AV","New Haven","CT",""
25036,"1094 WHALLEY AV","New Haven","CT",""
25037,"1086 WHALLEY AV","New Haven","CT",""
25038,"1076 WHALLEY AV","New Haven","CT",""
25039,"1070 WHALLEY AV","New Haven","CT",""
25040,"64 EMERSON ST","New Haven","CT",""
25041,"60 EMERSON ST","New Haven","CT",""
25042,"56 EMERSON ST","New Haven","CT",""
25043,"52 EMERSON ST","New Haven","CT",""
25044,"48 EMERSON ST","New Haven","CT",""
25045,"46 EMERSON ST","New Haven","CT",""
25046,"42 EMERSON ST","New Haven","CT",""
25047,"38 EMERSON ST","New Haven","CT",""
25048,"34 EMERSON ST","New Haven","CT",""
25049,"191 FOUNTAIN ST","New Haven","CT",""
25050,"211 FOUNTAIN ST","New Haven","CT",""
25051,"225 FOUNTAIN ST","New Haven","CT",""
25052,"227 FOUNTAIN ST","New Haven","CT",""
25053,"231 FOUNTAIN ST","New Haven","CT",""
25054,"235 FOUNTAIN ST","New Haven","CT",""
25055,"243 FOUNTAIN ST","New Haven","CT",""
25056,NA,"New Haven","CT",""
25057,"251 FOUNTAIN ST","New Haven","CT",""
25058,"257 FOUNTAIN ST","New Haven","CT",""
25059,"79 VISTA TER","New Haven","CT",""
25060,"85 VISTA TER","New Haven","CT",""
25061,"93 VISTA TER","New Haven","CT",""
25062,"101 VISTA TER","New Haven","CT",""
25063,"107 VISTA TER","New Haven","CT",""
25064,"115 VISTA TER","New Haven","CT",""
25065,"119 VISTA TER","New Haven","CT",""
25066,"125 VISTA TER","New Haven","CT",""
25067,"133 VISTA TER","New Haven","CT",""
25068,"139 VISTA TER","New Haven","CT",""
25069,"143 VISTA TER","New Haven","CT",""
25070,"147 VISTA TER","New Haven","CT",""
25071,"151 VISTA TER","New Haven","CT",""
25072,"157 VISTA TER","New Haven","CT",""
25073,"280 FOUNTAIN ST","New Haven","CT",""
25074,"272 FOUNTAIN ST","New Haven","CT",""
25075,"264 FOUNTAIN ST","New Haven","CT",""
25076,"1274 FOREST RD","New Haven","CT",""
25077,"1270 FOREST RD","New Haven","CT",""
25078,"1266 FOREST RD","New Haven","CT",""
25079,"1262 FOREST RD","New Haven","CT",""
25080,"1246 FOREST RD","New Haven","CT",""
25081,"1244 FOREST RD","New Haven","CT",""
25082,"1238 FOREST RD","New Haven","CT",""
25083,"1232 FOREST RD","New Haven","CT",""
25084,"1226 FOREST RD","New Haven","CT",""
25085,"1224 FOREST RD","New Haven","CT",""
25086,"1218 FOREST RD","New Haven","CT",""
25087,"1210 FOREST RD","New Haven","CT",""
25088,"1206 FOREST RD","New Haven","CT",""
25089,"1202 FOREST RD","New Haven","CT",""
25090,"1196 FOREST RD","New Haven","CT",""
25091,"293 WEST ELM ST","New Haven","CT",""
25092,"1205 FOREST RD","New Haven","CT",""
25093,"265 WEST ELM ST #1","New Haven","CT",""
25094,"1217 FOREST RD #2","New Haven","CT",""
25095,"1219 FOREST RD #3","New Haven","CT",""
25096,"1221 FOREST RD #4","New Haven","CT",""
25097,"1223 FOREST RD #5","New Haven","CT",""
25098,"1215 FOREST RD #6","New Haven","CT",""
25099,"1213 FOREST RD #7","New Haven","CT",""
25100,"1225 FOREST RD #8","New Haven","CT",""
25101,"1227 FOREST RD #9","New Haven","CT",""
25102,"1211 FOREST RD #10","New Haven","CT",""
25103,"1229 FOREST RD","New Haven","CT",""
25104,"1235 FOREST RD","New Haven","CT",""
25105,"1239 FOREST RD","New Haven","CT",""
25106,"196 WILLARD ST","New Haven","CT",""
25107,"190 WILLARD ST","New Haven","CT",""
25108,"186 WILLARD ST","New Haven","CT",""
25109,"182 WILLARD ST","New Haven","CT",""
25110,"176 WILLARD ST","New Haven","CT",""
25111,"174 WILLARD ST","New Haven","CT",""
25112,"168 WILLARD ST","New Haven","CT",""
25113,"162 WILLARD ST","New Haven","CT",""
25114,"156 WILLARD ST","New Haven","CT",""
25115,"152 WILLARD ST","New Haven","CT",""
25116,"140 WILLARD ST","New Haven","CT",""
25117,"50 BARNETT ST","New Haven","CT",""
25118,"44 BARNETT ST","New Haven","CT",""
25119,"38 BARNETT ST","New Haven","CT",""
25120,"26 BARNETT ST","New Haven","CT",""
25121,"22 BARNETT ST","New Haven","CT",""
25122,"12 BARNETT ST","New Haven","CT",""
25123,"6 BARNETT ST","New Haven","CT",""
25124,"2 BARNETT ST","New Haven","CT",""
25125,"235 WEST ELM ST","New Haven","CT",""
25126,"241 WEST ELM ST","New Haven","CT",""
25127,"253 WEST ELM ST","New Haven","CT",""
25128,"259 WEST ELM ST","New Haven","CT",""
25129,"275 WEST ELM ST","New Haven","CT",""
25130,"281 WEST ELM ST","New Haven","CT",""
25131,"287 WEST ELM ST","New Haven","CT",""
25132,"3 BARNETT ST","New Haven","CT",""
25133,"11 BARNETT ST","New Haven","CT",""
25134,"13 BARNETT ST","New Haven","CT",""
25135,"19 BARNETT ST","New Haven","CT",""
25136,"31 BARNETT ST","New Haven","CT",""
25137,"37 BARNETT ST","New Haven","CT",""
25138,"43 BARNETT ST","New Haven","CT",""
25139,"132 WILLARD ST","New Haven","CT",""
25140,"126 WILLARD ST","New Haven","CT",""
25141,"120 WILLARD ST","New Haven","CT",""
25142,"310 MCKINLEY AV","New Haven","CT",""
25143,"300 MCKINLEY AV","New Haven","CT",""
25144,"296 MCKINLEY AV","New Haven","CT",""
25145,"290 MCKINLEY AV","New Haven","CT",""
25146,"288 MCKINLEY AV","New Haven","CT",""
25147,"280 MCKINLEY AV","New Haven","CT",""
25148,"270 MCKINLEY AV","New Haven","CT",""
25149,"256 MCKINLEY AV","New Haven","CT",""
25150,"209 WILLARD ST","New Haven","CT",""
25151,"1253 FOREST RD","New Haven","CT",""
25152,"1259 FOREST RD","New Haven","CT",""
25153,"1267 FOREST RD","New Haven","CT",""
25154,"1269 FOREST RD","New Haven","CT",""
25155,"1275 FOREST RD","New Haven","CT",""
25156,"250 FOUNTAIN ST","New Haven","CT",""
