"pid","location","city","state","zip"
14001,"191 MANSFIELD ST","New Haven","CT",""
14002,"197 MANSFIELD ST","New Haven","CT",""
14003,"203 MANSFIELD ST","New Haven","CT",""
14004,"211 MANSFIELD ST","New Haven","CT",""
14005,"217 MANSFIELD ST","New Haven","CT",""
14006,"56 HILLSIDE PL","New Haven","CT",""
14007,"54 HILLSIDE PL","New Haven","CT",""
14008,"52 HILLSIDE PL","New Haven","CT",""
14009,"PROSPECT ST","New Haven","CT",""
14010,"314 PROSPECT ST","New Haven","CT",""
14011,"MANSFIELD ST","New Haven","CT",""
14012,NA,"New Haven","CT",""
14013,"310 PROSPECT ST","New Haven","CT",""
14014,"300 PROSPECT ST","New Haven","CT",""
14015,"282 PROSPECT ST","New Haven","CT",""
14016,"276 PROSPECT ST","New Haven","CT",""
14017,"MANSFIELD ST","New Haven","CT",""
14018,NA,"New Haven","CT",""
14019,NA,"New Haven","CT",""
14020,NA,"New Haven","CT",""
14021,NA,"New Haven","CT",""
14022,NA,"New Haven","CT",""
14023,NA,"New Haven","CT",""
14024,NA,"New Haven","CT",""
14025,NA,"New Haven","CT",""
14026,NA,"New Haven","CT",""
14027,NA,"New Haven","CT",""
14028,"313 MANSFIELD ST","New Haven","CT",""
14029,"426 PROSPECT ST","New Haven","CT",""
14030,NA,"New Haven","CT",""
14031,"406 PROSPECT ST","New Haven","CT",""
14032,"400 PROSPECT ST","New Haven","CT",""
14033,"386 PROSPECT ST","New Haven","CT",""
14034,"360 PROSPECT ST","New Haven","CT",""
14035,"227 MANSFIELD ST","New Haven","CT",""
14036,"265 MANSFIELD ST","New Haven","CT",""
14037,"295 MANSFIELD ST","New Haven","CT",""
14038,"339 PROSPECT ST","New Haven","CT",""
14039,"12 SAINT RONAN TER","New Haven","CT",""
14040,"9 SAINT RONAN TER","New Haven","CT",""
14041,"SAINT RONAN TER","New Haven","CT",""
14042,"5 SAINT RONAN TER","New Haven","CT",""
14043,"258 SAINT RONAN ST","New Haven","CT",""
14044,"240 SAINT RONAN ST","New Haven","CT",""
14045,"10 SAINT RONAN TER","New Haven","CT",""
14046,"8 SAINT RONAN TER","New Haven","CT",""
14047,"6 SAINT RONAN TER","New Haven","CT",""
14048,"4 SAINT RONAN TER","New Haven","CT",""
14049,"224 SAINT RONAN ST","New Haven","CT",""
14050,"210 SAINT RONAN ST","New Haven","CT",""
14051,"216 SAINT RONAN ST","New Haven","CT",""
14052,"208 SAINT RONAN ST","New Haven","CT",""
14053,NA,"New Haven","CT",""
14054,"190 SAINT RONAN ST","New Haven","CT",""
14055,"176 SAINT RONAN ST","New Haven","CT",""
14056,"160 SAINT RONAN ST","New Haven","CT",""
14057,"335 PROSPECT ST","New Haven","CT",""
14058,"341 SAINT RONAN ST","New Haven","CT",""
14059,"341 SAINT RONAN ST","New Haven","CT",""
14060,"319 MANSFIELD ST","New Haven","CT",""
14061,"325 MANSFIELD ST","New Haven","CT",""
14062,"460 PROSPECT ST","New Haven","CT",""
14063,"PROSPECT ST","New Haven","CT",""
14064,"329 MANSFIELD ST","New Haven","CT",""
14065,"436 PROSPECT ST","New Haven","CT",""
14066,"440 PROSPECT ST #1","New Haven","CT",""
14067,"440 PROSPECT ST #2","New Haven","CT",""
14068,"440 PROSPECT ST #3","New Haven","CT",""
14069,"440 PROSPECT ST #4","New Haven","CT",""
14070,"440 PROSPECT ST #5","New Haven","CT",""
14071,"440 PROSPECT ST #6","New Haven","CT",""
14072,"440 PROSPECT ST #7","New Haven","CT",""
14073,"440 PROSPECT ST #8","New Haven","CT",""
14074,"440 PROSPECT ST #9","New Haven","CT",""
14075,"440 PROSPECT ST #10","New Haven","CT",""
14076,"440 PROSPECT ST #11","New Haven","CT",""
14077,"440 PROSPECT ST #12","New Haven","CT",""
14078,"370 CANNER ST","New Haven","CT",""
14079,"477 PROSPECT ST","New Haven","CT",""
14080,"CANNER ST","New Haven","CT",""
14081,"352 CANNER ST","New Haven","CT",""
14082,"341 SAINT RONAN ST","New Haven","CT",""
14083,"423 PROSPECT ST","New Haven","CT",""
14084,"459 PROSPECT ST","New Haven","CT",""
14085,"346 SAINT RONAN ST","New Haven","CT",""
14086,"CANNER ST","New Haven","CT",""
14087,"320 CANNER ST","New Haven","CT",""
14088,"340 SAINT RONAN ST","New Haven","CT",""
14089,"490 PROSPECT ST","New Haven","CT",""
14090,"470 PROSPECT ST","New Haven","CT",""
14091,"SHELDON TER","New Haven","CT",""
14092,"71 SHELDON TER","New Haven","CT",""
14093,"63 SHELDON TER","New Haven","CT",""
14094,"SHELDON TER","New Haven","CT",""
14095,"51 SHELDON TER","New Haven","CT",""
14096,"45 SHELDON TER","New Haven","CT",""
14097,"43 SHELDON TER","New Haven","CT",""
14098,"35 SHELDON TER","New Haven","CT",""
14099,"31 SHELDON TER","New Haven","CT",""
14100,"25 SHELDON TER","New Haven","CT",""
14101,"21 SHELDON TER","New Haven","CT",""
14102,"15 SHELDON TER","New Haven","CT",""
14103,"11 SHELDON TER","New Haven","CT",""
14104,"5 SHELDON TER","New Haven","CT",""
14105,"594 PROSPECT ST #A-1","New Haven","CT",""
14106,"594 PROSPECT ST #A-2","New Haven","CT",""
14107,"596 PROSPECT ST #A-3","New Haven","CT",""
14108,"596 PROSPECT ST #A-4","New Haven","CT",""
14109,"598 PROSPECT ST #A-5","New Haven","CT",""
14110,"598 PROSPECT ST #A-6","New Haven","CT",""
14111,"600 PROSPECT ST #A-7","New Haven","CT",""
14112,"600 PROSPECT ST #A-8","New Haven","CT",""
14113,"594 PROSPECT ST #B-1","New Haven","CT",""
14114,"594 PROSPECT ST #B-2","New Haven","CT",""
14115,"596 PROSPECT ST #B-3","New Haven","CT",""
14116,"596 PROSPECT ST #B-4","New Haven","CT",""
14117,"598 PROSPECT ST #B-5","New Haven","CT",""
14118,"598 PROSPECT ST #B-6","New Haven","CT",""
14119,"600 PROSPECT ST #B-7","New Haven","CT",""
14120,"600 PROSPECT ST #B-8","New Haven","CT",""
14121,"594 PROSPECT ST #C-1","New Haven","CT",""
14122,"594 PROSPECT ST #C-2","New Haven","CT",""
14123,"596 PROSPECT ST #C-3","New Haven","CT",""
14124,"596 PROSPECT ST #C-4","New Haven","CT",""
14125,"598 PROSPECT ST #C-5","New Haven","CT",""
14126,"598 PROSPECT ST #C-6","New Haven","CT",""
14127,"600 PROSPECT ST #C-7","New Haven","CT",""
14128,"600 PROSPECT ST #C-8","New Haven","CT",""
14129,"584 PROSPECT ST","New Haven","CT",""
14130,"570 PROSPECT ST","New Haven","CT",""
14131,NA,"New Haven","CT",""
14132,"550 PROSPECT ST #1","New Haven","CT",""
14133,"550 PROSPECT ST #2","New Haven","CT",""
14134,"550 PROSPECT ST #3","New Haven","CT",""
14135,"550 PROSPECT ST #4","New Haven","CT",""
14136,"550 PROSPECT ST #5","New Haven","CT",""
14137,"550 PROSPECT ST #6","New Haven","CT",""
14138,"550 PROSPECT ST #7","New Haven","CT",""
14139,"550 PROSPECT ST #8","New Haven","CT",""
14140,"550 PROSPECT ST #9","New Haven","CT",""
14141,"550 PROSPECT ST #10","New Haven","CT",""
14142,"550 PROSPECT ST #11","New Haven","CT",""
14143,"550 PROSPECT ST #12","New Haven","CT",""
14144,"550 PROSPECT ST #13","New Haven","CT",""
14145,"550 PROSPECT ST #14","New Haven","CT",""
14146,"550 PROSPECT ST #15","New Haven","CT",""
14147,"550 PROSPECT ST #16","New Haven","CT",""
14148,"550 PROSPECT ST #17","New Haven","CT",""
14149,"550 PROSPECT ST #18","New Haven","CT",""
14150,"550 PROSPECT ST #19","New Haven","CT",""
14151,"550 PROSPECT ST #20","New Haven","CT",""
14152,"550 PROSPECT ST #21","New Haven","CT",""
14153,"550 PROSPECT ST #22","New Haven","CT",""
14154,"500 PROSPECT ST #2A","New Haven","CT",""
14155,"500 PROSPECT ST #2B","New Haven","CT",""
14156,"500 PROSPECT #3A","New Haven","CT",""
14157,"500 PROSPECT ST #3B","New Haven","CT",""
14158,"500 PROSPECT ST #4A","New Haven","CT",""
14159,"500 PROSPECT ST #4B","New Haven","CT",""
14160,"500 PROSPECT ST #C","New Haven","CT",""
14161,"500 PROSPECT ST #D","New Haven","CT",""
14162,"500 PROSPECT ST #E","New Haven","CT",""
14163,"500 PROSPECT ST #F","New Haven","CT",""
14164,"500 PROSPECT ST #G","New Haven","CT",""
14165,"500 PROSPECT ST #C","New Haven","CT",""
14166,"500 PROSPECT ST #D","New Haven","CT",""
14167,"500 PROSPECT ST #E","New Haven","CT",""
14168,"500 PROSPECT ST #2F","New Haven","CT",""
14169,"500 PROSPECT ST #G","New Haven","CT",""
14170,"500 PROSPECT ST #C","New Haven","CT",""
14171,"500 PROSPECT ST #D","New Haven","CT",""
14172,"500 PROSPECT ST #E","New Haven","CT",""
14173,"500 PROSPECT ST #F","New Haven","CT",""
14174,"500 PROSPECT ST #G","New Haven","CT",""
14175,"500 PROSPECT ST #F","New Haven","CT",""
14176,"500 PROSPECT ST #4-D","New Haven","CT",""
14177,"500 PROSPECT ST #E","New Haven","CT",""
14178,"500 PROSPECT ST #F","New Haven","CT",""
14179,"500 PROSPECT ST #G","New Haven","CT",""
14180,NA,"New Haven","CT",""
14181,NA,"New Haven","CT",""
14182,"567 PROSPECT ST","New Haven","CT",""
14183,"150 HIGHLAND ST","New Haven","CT",""
14184,"50 LOOMIS PL","New Haven","CT",""
14185,"LOOMIS PL","New Haven","CT",""
14186,"375 CANNER ST","New Haven","CT",""
14187,"511 PROSPECT ST","New Haven","CT",""
14188,"533 PROSPECT ST","New Haven","CT",""
14189,"246 HUNTINGTON ST","New Haven","CT",""
14190,"236 HUNTINGTON ST","New Haven","CT",""
14191,"228 HUNTINGTON ST","New Haven","CT",""
14192,"224 HUNTINGTON ST","New Haven","CT",""
14193,"682 PROSPECT ST","New Haven","CT",""
14194,"670 PROSPECT ST","New Haven","CT",""
14195,"656 PROSPECT ST","New Haven","CT",""
14196,"652 PROSPECT ST","New Haven","CT",""
14197,"648 PROSPECT ST","New Haven","CT",""
14198,"644 PROSPECT ST","New Haven","CT",""
14199,"640 PROSPECT ST","New Haven","CT",""
14200,"PROSPECT ST","New Haven","CT",""
14201,"638 PROSPECT ST","New Haven","CT",""
14202,"634 PROSPECT ST","New Haven","CT",""
14203,"630 PROSPECT ST","New Haven","CT",""
14204,"616 PROSPECT ST","New Haven","CT",""
14205,"211 HIGHLAND ST","New Haven","CT",""
14206,"215 HIGHLAND ST","New Haven","CT",""
14207,"221 HIGHLAND ST","New Haven","CT",""
14208,"227 HIGHLAND ST","New Haven","CT",""
14209,"233 HIGHLAND ST","New Haven","CT",""
14210,"101 SHELDON TER","New Haven","CT",""
14211,"107 SHELDON TER","New Haven","CT",""
14212,"111 SHELDON TER","New Haven","CT",""
14213,"117 SHELDON TER","New Haven","CT",""
14214,"123 SHELDON TER","New Haven","CT",""
14215,"129 SHELDON TER","New Haven","CT",""
14216,"135 SHELDON TER","New Haven","CT",""
14217,"166 HUNTINGTON ST","New Haven","CT",""
14218,"162 HUNTINGTON ST","New Haven","CT",""
14219,"150 HUNTINGTON ST","New Haven","CT",""
14220,"142 HUNTINGTON ST","New Haven","CT",""
14221,"130 HUNTINGTON ST","New Haven","CT",""
14222,"120 HUNTINGTON ST","New Haven","CT",""
14223,"112 HUNTINGTON ST","New Haven","CT",""
14224,"108 HUNTINGTON ST","New Haven","CT",""
14225,"104 HUNTINGTON ST","New Haven","CT",""
14226,"24 EDGEHILL RD","New Haven","CT",""
14227,"20 EDGEHILL RD","New Haven","CT",""
14228,"12 EDGEHILL RD","New Haven","CT",""
14229,"651 PROSPECT ST","New Haven","CT",""
14230,"HIGHLAND ST","New Haven","CT",""
14231,"2 EDGEHILL RD","New Haven","CT",""
14232,"4 EDGEHILL RD","New Haven","CT",""
14233,"EDGEHILL RD","New Haven","CT",""
14234,"661 PROSPECT ST","New Haven","CT",""
14235,"671 PROSPECT ST","New Haven","CT",""
14236,"175 HUNTINGTON ST","New Haven","CT",""
14237,"711 PROSPECT ST","New Haven","CT",""
14238,"300 EAST ROCK RD","New Haven","CT",""
14239,"123 HUNTINGTON ST","New Haven","CT",""
14240,"64 EDGEHILL RD","New Haven","CT",""
14241,"50 EDGEHILL RD","New Haven","CT",""
14242,"34 EDGEHILL RD","New Haven","CT",""
14243,"165 HUNTINGTON ST","New Haven","CT",""
14244,"755 PROSPECT ST","New Haven","CT",""
14245,"765 PROSPECT ST","New Haven","CT",""
14246,"340 OGDEN ST","New Haven","CT",""
14247,"316 OGDEN ST","New Haven","CT",""
14248,"300 OGDEN ST","New Haven","CT",""
14249,"288 OGDEN ST","New Haven","CT",""
14250,"274 OGDEN ST","New Haven","CT",""
14251,"248 OGDEN ST","New Haven","CT",""
14252,"OGDEN ST","New Haven","CT",""
14253,"82 EDGEHILL RD","New Haven","CT",""
14254,"72 EDGEHILL RD","New Haven","CT",""
14255,"237 EAST ROCK RD","New Haven","CT",""
14256,"245 EAST ROCK RD","New Haven","CT",""
14257,"251 EAST ROCK RD","New Haven","CT",""
14258,"265 EAST ROCK RD","New Haven","CT",""
14259,"275 EAST ROCK RD","New Haven","CT",""
14260,"787 PROSPECT ST","New Haven","CT",""
14261,"2 RESERVOIR ST","New Haven","CT",""
14262,"317 OGDEN ST","New Haven","CT",""
14263,"301 OGDEN ST","New Haven","CT",""
14264,"797 PROSPECT ST","New Haven","CT",""
14265,"11 BEECHWOOD LA","New Haven","CT",""
14266,"19 BEECHWOOD LA","New Haven","CT",""
14267,"25 BEECHWOOD LA","New Haven","CT",""
14268,"8 RESERVOIR ST","New Haven","CT",""
14269,"33 BEECHWOOD LA","New Haven","CT",""
14270,"RESERVOIR ST","New Haven","CT",""
14271,"20 BEECHWOOD LA","New Haven","CT",""
14272,"8 BEECHWOOD LA","New Haven","CT",""
14273,"100 EDGEHILL RD","New Haven","CT",""
14274,"45 RESERVOIR ST","New Haven","CT",""
14275,"120 CLIFF ST","New Haven","CT",""
14276,"130 EDGEHILL RD","New Haven","CT",""
14277,"OGDEN ST","New Haven","CT",""
14278,"OGDEN ST","New Haven","CT",""
14279,"OGDEN ST","New Haven","CT",""
14280,"255 OGDEN ST","New Haven","CT",""
14281,"269 OGDEN ST","New Haven","CT",""
14282,"1 RESERVOIR ST","New Haven","CT",""
14283,"1 RESERVOIR ST","New Haven","CT",""
14284,"9 RESERVOIR ST","New Haven","CT",""
14285,"140 EDGEHILL RD","New Haven","CT",""
14286,"135 CLIFF ST","New Haven","CT",""
14287,"145 CLIFF ST","New Haven","CT",""
14288,"700 PROSPECT ST","New Haven","CT",""
14289,"700 PROSPECT ST","New Haven","CT",""
14290,"810 PROSPECT ST","New Haven","CT",""
14291,"451 HUNTINGTON ST","New Haven","CT",""
14292,"39 SHEPARD ST","New Haven","CT",""
14293,"43 SHEPARD ST","New Haven","CT",""
14294,"86 READ ST","New Haven","CT",""
14295,"82 READ ST","New Haven","CT",""
14296,"78 READ ST","New Haven","CT",""
14297,"74 READ ST","New Haven","CT",""
14298,"66 READ ST","New Haven","CT",""
14299,"70 READ ST","New Haven","CT",""
14300,"326 NEWHALL ST","New Haven","CT",""
14301,"322 NEWHALL ST","New Haven","CT",""
14302,"320 NEWHALL ST","New Haven","CT",""
14303,"316 NEWHALL ST","New Haven","CT",""
14304,"312 NEWHALL ST","New Haven","CT",""
14305,"304 NEWHALL ST","New Haven","CT",""
14306,"300 NEWHALL ST","New Haven","CT",""
14307,"425 HUNTINGTON ST","New Haven","CT",""
14308,"429 HUNTINGTON ST","New Haven","CT",""
14309,"431 HUNTINGTON ST","New Haven","CT",""
14310,"441 HUNTINGTON ST","New Haven","CT",""
14311,"445 HUNTINGTON ST","New Haven","CT",""
14312,"407 HUNTINGTON ST","New Haven","CT",""
14313,"311 NEWHALL ST","New Haven","CT",""
14314,"315 NEWHALL ST","New Haven","CT",""
14315,"319 NEWHALL ST","New Haven","CT",""
14316,"323 NEWHALL ST","New Haven","CT",""
14317,"327 NEWHALL ST","New Haven","CT",""
14318,"44 READ ST","New Haven","CT",""
14319,"42 READ ST","New Haven","CT",""
14320,"40 READ ST","New Haven","CT",""
14321,"38 READ ST","New Haven","CT",""
14322,"36 READ ST","New Haven","CT",""
14323,"34 READ ST","New Haven","CT",""
14324,"32 READ ST","New Haven","CT",""
14325,"30 READ ST","New Haven","CT",""
14326,"28 READ ST","New Haven","CT",""
14327,"24 READ ST","New Haven","CT",""
14328,"20 READ ST","New Haven","CT",""
14329,"16 READ ST","New Haven","CT",""
14330,"12 READ ST","New Haven","CT",""
14331,"10 READ ST","New Haven","CT",""
14332,"6 READ ST","New Haven","CT",""
14333,"2 READ ST","New Haven","CT",""
14334,"798 WINCHESTER AV","New Haven","CT",""
14335,"794 WINCHESTER AV","New Haven","CT",""
14336,"780 WINCHESTER AV","New Haven","CT",""
14337,"357 HUNTINGTON ST","New Haven","CT",""
14338,"365 HUNTINGTON ST","New Haven","CT",""
14339,"373 HUNTINGTON ST","New Haven","CT",""
14340,"377 HUNTINGTON ST","New Haven","CT",""
14341,"381 HUNTINGTON ST","New Haven","CT",""
14342,"385 HUNTINGTON ST","New Haven","CT",""
14343,"389 HUNTINGTON ST","New Haven","CT",""
14344,"393 HUNTINGTON ST","New Haven","CT",""
14345,"397 HUNTINGTON ST","New Haven","CT",""
14346,"401 HUNTINGTON ST","New Haven","CT",""
14347,"83 READ ST","New Haven","CT",""
14348,"71 SHEPARD ST","New Haven","CT",""
14349,"73 SHEPARD ST","New Haven","CT",""
14350,"77 SHEPARD ST","New Haven","CT",""
14351,"81 SHEPARD ST","New Haven","CT",""
14352,"83 SHEPARD ST","New Haven","CT",""
14353,"87 SHEPARD ST","New Haven","CT",""
14354,"91 SHEPARD ST","New Haven","CT",""
14355,"93 SHEPARD ST","New Haven","CT",""
14356,"97 SHEPARD ST","New Haven","CT",""
14357,"101 SHEPARD ST","New Haven","CT",""
14358,"105 SHEPARD ST","New Haven","CT",""
14359,"109 SHEPARD ST","New Haven","CT",""
14360,"113 SHEPARD ST","New Haven","CT",""
14361,"119 SHEPARD ST","New Haven","CT",""
14362,"121 SHEPARD ST","New Haven","CT",""
14363,"400 NEWHALL ST","New Haven","CT",""
14364,"396 NEWHALL ST","New Haven","CT",""
14365,"392 NEWHALL ST","New Haven","CT",""
14366,"388 NEWHALL ST","New Haven","CT",""
14367,"384 NEWHALL ST","New Haven","CT",""
14368,"380 NEWHALL ST","New Haven","CT",""
14369,"376 NEWHALL ST","New Haven","CT",""
14370,"374 NEWHALL ST","New Haven","CT",""
14371,"370 NEWHALL ST","New Haven","CT",""
14372,"362 NEWHALL ST","New Haven","CT",""
14373,"358 NEWHALL ST","New Haven","CT",""
14374,"350 NEWHALL ST","New Haven","CT",""
14375,"348 NEWHALL ST","New Haven","CT",""
14376,"344 NEWHALL ST","New Haven","CT",""
14377,"332 NEWHALL ST","New Haven","CT",""
14378,"65 READ ST","New Haven","CT",""
14379,"67 READ ST","New Haven","CT",""
14380,"71 READ ST","New Haven","CT",""
14381,"75 READ ST","New Haven","CT",""
14382,"79 READ ST","New Haven","CT",""
14383,"53 READ ST","New Haven","CT",""
14384,"45 READ ST","New Haven","CT",""
14385,"39 READ ST","New Haven","CT",""
14386,"40 CAVE ST","New Haven","CT",""
14387,"31 READ ST","New Haven","CT",""
14388,"25 READ ST","New Haven","CT",""
14389,"19 READ ST","New Haven","CT",""
14390,"15 READ ST","New Haven","CT",""
14391,"13 READ ST","New Haven","CT",""
14392,"828 WINCHESTER AV","New Haven","CT",""
14393,"838 WINCHESTER AV","New Haven","CT",""
14394,"18 CAVE ST","New Haven","CT",""
14395,"347 NEWHALL ST","New Haven","CT",""
14396,"351 NEWHALL ST","New Haven","CT",""
14397,"355 NEWHALL ST","New Haven","CT",""
14398,"359 NEWHALL ST","New Haven","CT",""
14399,"365 NEWHALL ST","New Haven","CT",""
14400,"369 NEWHALL ST","New Haven","CT",""
14401,"373 NEWHALL ST","New Haven","CT",""
14402,"38 LANDER ST","New Haven","CT",""
14403,"34 LANDER ST","New Haven","CT",""
14404,"30 LANDER ST","New Haven","CT",""
14405,"26 LANDER ST","New Haven","CT",""
14406,"22 LANDER ST","New Haven","CT",""
14407,"18 LANDER ST","New Haven","CT",""
14408,"14 LANDER ST","New Haven","CT",""
14409,"886 WINCHESTER AV","New Haven","CT",""
14410,"878 WINCHESTER AV","New Haven","CT",""
14411,"872 WINCHESTER AV","New Haven","CT",""
14412,"866 WINCHESTER AV","New Haven","CT",""
14413,"860 WINCHESTER AV","New Haven","CT",""
14414,"850 WINCHESTER AV","New Haven","CT",""
14415,"23 CAVE ST","New Haven","CT",""
14416,"25 CAVE ST","New Haven","CT",""
14417,"27 CAVE ST","New Haven","CT",""
14418,"29 CAVE ST","New Haven","CT",""
14419,"33 CAVE ST","New Haven","CT",""
14420,"35 CAVE ST","New Haven","CT",""
14421,"41 CAVE ST","New Haven","CT",""
14422,"383 NEWHALL ST","New Haven","CT",""
14423,"387 NEWHALL ST","New Haven","CT",""
14424,"393 NEWHALL ST","New Haven","CT",""
14425,"NEWHALL ST","New Haven","CT",""
14426,"922 WINCHESTER AV","New Haven","CT",""
14427,"916 WINCHESTER AV","New Haven","CT",""
14428,"912 WINCHESTER AV","New Haven","CT",""
14429,"908 WINCHESTER AV","New Haven","CT",""
14430,"13 LANDER ST","New Haven","CT",""
14431,"17 LANDER ST","New Haven","CT",""
14432,"21 LANDER ST","New Haven","CT",""
14433,"25 LANDER ST","New Haven","CT",""
14434,"29 LANDER ST","New Haven","CT",""
14435,"33 LANDER ST","New Haven","CT",""
14436,"39 LANDER ST","New Haven","CT",""
14437,"GOODRICH ST","New Haven","CT",""
14438,"GOODRICH ST","New Haven","CT",""
14439,"GOODRICH ST","New Haven","CT",""
14440,"GOODRICH ST","New Haven","CT",""
14441,"767 WINCHESTER AV","New Haven","CT",""
14442,"312 HUNTINGTON ST","New Haven","CT",""
14443,"306 HUNTINGTON ST","New Haven","CT",""
14444,"300 HUNTINGTON ST","New Haven","CT",""
14445,"278 SHEFFIELD AV","New Haven","CT",""
14446,"270 SHEFFIELD AV","New Haven","CT",""
14447,"264 SHEFFIELD AV","New Haven","CT",""
14448,"258 SHEFFIELD AV","New Haven","CT",""
