"pid","location","city","state","zip"
11068,"SAINT JOHN ST","New Haven","CT",""
11069,"319 SAINT JOHN ST","New Haven","CT",""
11070,"325 SAINT JOHN ST","New Haven","CT",""
11071,"329 SAINT JOHN ST","New Haven","CT",""
11072,"335 SAINT JOHN ST","New Haven","CT",""
11073,"337 SAINT JOHN ST","New Haven","CT",""
11074,"JEFFERSON ST","New Haven","CT",""
11075,"782 GRAND AV","New Haven","CT",""
11076,"776 GRAND AV","New Haven","CT",""
11077,"770 GRAND AV","New Haven","CT",""
11078,"762 GRAND AV","New Haven","CT",""
11079,"187 SAINT JOHN ST","New Haven","CT",""
11080,"191 SAINT JOHN ST","New Haven","CT",""
11081,"197 SAINT JOHN ST","New Haven","CT",""
11082,NA,"New Haven","CT",""
11083,"935 GRAND AV","New Haven","CT",""
11084,"153 OLIVE ST","New Haven","CT",""
11085,"157 OLIVE ST","New Haven","CT",""
11086,"161 OLIVE ST","New Haven","CT",""
11087,"100 LYON ST","New Haven","CT",""
11088,"102 LYON ST","New Haven","CT",""
11089,"96 LYON ST","New Haven","CT",""
11090,"92 LYON ST","New Haven","CT",""
11091,"88 LYON ST","New Haven","CT",""
11092,"84 LYON ST","New Haven","CT",""
11093,"78 LYON ST","New Haven","CT",""
11094,"74 LYON ST","New Haven","CT",""
11095,"70 LYON ST","New Haven","CT",""
11096,"66 LYON ST","New Haven","CT",""
11097,"62 LYON ST","New Haven","CT",""
11098,"58 LYON ST","New Haven","CT",""
11099,"54 LYON ST","New Haven","CT",""
11100,"48 LYON ST","New Haven","CT",""
11101,"44 LYON ST","New Haven","CT",""
11102,"40 LYON ST","New Haven","CT",""
11103,"36 LYON ST","New Haven","CT",""
11104,NA,"New Haven","CT",""
11105,NA,"New Haven","CT",""
11106,NA,"New Haven","CT",""
11107,NA,"New Haven","CT",""
11108,"825 GRAND AV","New Haven","CT",""
11109,"829 GRAND AV","New Haven","CT",""
11110,"835 GRAND AV","New Haven","CT",""
11111,"847 GRAND AV","New Haven","CT",""
11112,"853 GRAND AV","New Haven","CT",""
11113,"863 GRAND AV","New Haven","CT",""
11114,"887 GRAND AV","New Haven","CT",""
11115,"873 GRAND AV","New Haven","CT",""
11116,"897 GRAND AV","New Haven","CT",""
11117,"801 GRAND AV","New Haven","CT",""
11118,"29 JEFFERSON ST","New Haven","CT",""
11119,"30 LYON ST","New Haven","CT",""
11120,"28 LYON ST","New Haven","CT",""
11121,"26 LYON ST","New Haven","CT",""
11122,"24 LYON ST","New Haven","CT",""
11123,"22 LYON ST","New Haven","CT",""
11124,"20 LYON ST","New Haven","CT",""
11125,"JEFFERSON ST","New Haven","CT",""
11126,"14 LYON ST","New Haven","CT",""
11127,"10 LYON ST","New Haven","CT",""
11128,"2 LYON ST","New Haven","CT",""
11129,"LYON ST","New Haven","CT",""
11130,"BRADLEY ST","New Haven","CT",""
11131,"771 GRAND AV","New Haven","CT",""
11132,"779 GRAND AV","New Haven","CT",""
11133,"783 GRAND AV","New Haven","CT",""
11134,"795 GRAND AV","New Haven","CT",""
11135,"LYON ST","New Haven","CT",""
11136,"12 BRADLEY ST","New Haven","CT",""
11137,"169 OLIVE ST","New Haven","CT",""
11138,"171 OLIVE ST","New Haven","CT",""
11139,"175 OLIVE ST","New Haven","CT",""
11140,"108 WILLIAM ST","New Haven","CT",""
11141,"106 WILLIAM ST","New Haven","CT",""
11142,"104 WILLIAM ST","New Haven","CT",""
11143,"100 WILLIAM ST","New Haven","CT",""
11144,"94 WILLIAM ST","New Haven","CT",""
11145,"92 WILLIAM ST","New Haven","CT",""
11146,"90 WILLIAM ST","New Haven","CT",""
11147,"86 WILLIAM ST","New Haven","CT",""
11148,"84 WILLIAM ST","New Haven","CT",""
11149,"80 WILLIAM ST","New Haven","CT",""
11150,"78 WILLIAM ST","New Haven","CT",""
11151,"74 WILLIAM ST","New Haven","CT",""
11152,"70 WILLIAM ST","New Haven","CT",""
11153,"66 WILLIAM ST","New Haven","CT",""
11154,"64 WILLIAM ST","New Haven","CT",""
11155,"60 WILLIAM ST","New Haven","CT",""
11156,"56 WILLIAM ST","New Haven","CT",""
11157,"54 WILLIAM ST","New Haven","CT",""
11158,"50 WILLIAM ST","New Haven","CT",""
11159,"46 WILLIAM ST","New Haven","CT",""
11160,"42 WILLIAM ST","New Haven","CT",""
11161,"58 BRADLEY ST","New Haven","CT",""
11162,"1 LYON ST","New Haven","CT",""
11163,"7 LYON ST","New Haven","CT",""
11164,"11 LYON ST","New Haven","CT",""
11165,"17 LYON ST","New Haven","CT",""
11166,"21 LYON ST","New Haven","CT",""
11167,"25 LYON ST","New Haven","CT",""
11168,"27 LYON ST","New Haven","CT",""
11169,"31 LYON ST","New Haven","CT",""
11170,NA,"New Haven","CT",""
11171,"33 LYON ST","New Haven","CT",""
11172,"37 LYON ST","New Haven","CT",""
11173,"45 LYON ST","New Haven","CT",""
11174,"51 LYON ST","New Haven","CT",""
11175,"55 LYON ST","New Haven","CT",""
11176,"61 LYON ST","New Haven","CT",""
11177,"65 LYON ST","New Haven","CT",""
11178,"69 LYON ST","New Haven","CT",""
11179,"73 LYON ST","New Haven","CT",""
11180,"79 LYON ST","New Haven","CT",""
11181,"83 LYON ST","New Haven","CT",""
11182,"87 LYON ST","New Haven","CT",""
11183,"91 LYON ST","New Haven","CT",""
11184,"93 LYON ST","New Haven","CT",""
11185,"95 LYON ST","New Haven","CT",""
11186,"113 WILLIAM ST","New Haven","CT",""
11187,"667 STATE ST #A","New Haven","CT",""
11188,"669 STATE ST #B","New Haven","CT",""
11189,"671 STATE ST #C","New Haven","CT",""
11190,"673 STATE ST #D","New Haven","CT",""
11191,"675 STATE ST #E","New Haven","CT",""
11192,"677 STATE ST #F","New Haven","CT",""
11193,"679 STATE ST #G","New Haven","CT",""
11194,"681 STATE ST #H","New Haven","CT",""
11195,"683 STATE ST #I","New Haven","CT",""
11196,"685 STATE ST #J","New Haven","CT",""
11197,"687 STATE ST","New Haven","CT",""
11198,"STATE ST","New Haven","CT",""
11199,"OSBORN ST","New Haven","CT",""
11200,"53 WILLIAM ST","New Haven","CT",""
11201,"57 WILLIAM ST","New Haven","CT",""
11202,"61 WILLIAM ST","New Haven","CT",""
11203,"65 WILLIAM ST","New Haven","CT",""
11204,"67 WILLIAM ST","New Haven","CT",""
11205,"71 WILLIAM ST","New Haven","CT",""
11206,"73 WILLIAM ST","New Haven","CT",""
11207,"77 WILLIAM ST","New Haven","CT",""
11208,"79 WILLIAM ST","New Haven","CT",""
11209,"81 WILLIAM ST","New Haven","CT",""
11210,"91 WILLIAM ST","New Haven","CT",""
11211,"47 WILLIAM ST","New Haven","CT",""
11212,"47 WILLIAM ST","New Haven","CT",""
11213,"OSBORN ST","New Haven","CT",""
11214,"33 WILLIAM ST","New Haven","CT",""
11215,"35 WILLIAM ST","New Haven","CT",""
11216,"37 WILLIAM ST","New Haven","CT",""
11217,"43 WILLIAM ST","New Haven","CT",""
11218,"335 ORANGE ST","New Haven","CT",""
11219,"367 ORANGE ST","New Haven","CT",""
11220,"630 STATE ST","New Haven","CT",""
11221,"463 ORANGE ST","New Haven","CT",""
11222,"467 ORANGE ST","New Haven","CT",""
11223,"475 ORANGE ST","New Haven","CT",""
11224,"479 ORANGE ST","New Haven","CT",""
11225,"481 ORANGE ST","New Haven","CT",""
11226,"487 ORANGE ST","New Haven","CT",""
11227,"42 ELD ST","New Haven","CT",""
11228,"38 ELD ST","New Haven","CT",""
11229,"36 ELD ST","New Haven","CT",""
11230,"34 ELD ST","New Haven","CT",""
11231,"30 ELD ST","New Haven","CT",""
11232,"28 ELD ST","New Haven","CT",""
11233,"26 ELD ST","New Haven","CT",""
11234,"24 ELD ST","New Haven","CT",""
11235,"22 ELD ST","New Haven","CT",""
11236,"20 ELD ST","New Haven","CT",""
11237,"18 ELD ST","New Haven","CT",""
11238,"16 ELD ST","New Haven","CT",""
11239,"14 ELD ST","New Haven","CT",""
11240,"12 ELD ST","New Haven","CT",""
11241,"8 ELD ST","New Haven","CT",""
11242,"6 ELD ST","New Haven","CT",""
11243,"4 ELD ST","New Haven","CT",""
11244,"780 STATE ST","New Haven","CT",""
11245,"776 STATE ST","New Haven","CT",""
11246,"774 STATE ST","New Haven","CT",""
11247,"770 STATE ST","New Haven","CT",""
11248,"762 STATE ST","New Haven","CT",""
11249,"758 STATE ST","New Haven","CT",""
11250,"754 STATE ST","New Haven","CT",""
11251,"131 BRADLEY ST","New Haven","CT",""
11252,"133 BRADLEY ST","New Haven","CT",""
11253,"139 BRADLEY ST","New Haven","CT",""
11254,"141 BRADLEY ST","New Haven","CT",""
11255,"143 BRADLEY ST","New Haven","CT",""
11256,"145 BRADLEY ST","New Haven","CT",""
11257,"147 BRADLEY ST","New Haven","CT",""
11258,"149 BRADLEY ST","New Haven","CT",""
11259,"151 BRADLEY ST","New Haven","CT",""
11260,"151 BRADLEY ST #.5","New Haven","CT",""
11261,"153 BRADLEY ST","New Haven","CT",""
11262,"155 BRADLEY ST","New Haven","CT",""
11263,"157 BRADLEY ST","New Haven","CT",""
11264,"159 BRADLEY ST","New Haven","CT",""
11265,"163 BRADLEY ST","New Haven","CT",""
11266,"167 BRADLEY ST","New Haven","CT",""
11267,"171 BRADLEY ST","New Haven","CT",""
11268,"175 BRADLEY ST","New Haven","CT",""
11269,"179 BRADLEY ST","New Haven","CT",""
11270,"183 BRADLEY ST","New Haven","CT",""
11271,"185 BRADLEY ST","New Haven","CT",""
11272,"189 BRADLEY ST","New Haven","CT",""
11273,"431 ORANGE ST","New Haven","CT",""
11274,"TRUMBULL ST","New Haven","CT",""
11275,"431 ORANGE ST","New Haven","CT",""
11276,"437 ORANGE ST","New Haven","CT",""
11277,"441 ORANGE ST","New Haven","CT",""
11278,"445 ORANGE ST","New Haven","CT",""
11279,"451 ORANGE ST","New Haven","CT",""
11280,"455 ORANGE ST","New Haven","CT",""
11281,"186 BRADLEY ST","New Haven","CT",""
11282,"184 BRADLEY ST","New Haven","CT",""
11283,"178 BRADLEY ST","New Haven","CT",""
11284,"174 BRADLEY ST","New Haven","CT",""
11285,"168 BRADLEY ST","New Haven","CT",""
11286,"BRADLEY ST","New Haven","CT",""
11287,"162 BRADLEY ST","New Haven","CT",""
11288,"156 BRADLEY ST","New Haven","CT",""
11289,"154 BRADLEY ST","New Haven","CT",""
11290,"150 BRADLEY ST","New Haven","CT",""
11291,"146 BRADLEY ST","New Haven","CT",""
11292,"144 BRADLEY ST","New Haven","CT",""
11293,"136 BRADLEY ST","New Haven","CT",""
11294,"126 BRADLEY ST","New Haven","CT",""
11295,"714 STATE ST","New Haven","CT",""
11296,NA,"New Haven","CT",""
11297,"702 STATE ST","New Haven","CT",""
11298,"3 TRUMBULL ST","New Haven","CT",""
11299,"7 TRUMBULL ST","New Haven","CT",""
11300,"TRUMBULL ST","New Haven","CT",""
11301,"STATE ST","New Haven","CT",""
11302,"375 ORANGE ST","New Haven","CT",""
11303,"383 ORANGE ST","New Haven","CT",""
11304,"385 ORANGE ST","New Haven","CT",""
11305,"389 ORANGE ST","New Haven","CT",""
11306,"393 ORANGE ST","New Haven","CT",""
11307,"399 ORANGE ST","New Haven","CT",""
11308,NA,"New Haven","CT",""
11309,"405 ORANGE ST","New Haven","CT",""
11310,"407 ORANGE ST","New Haven","CT",""
11311,"409 ORANGE ST","New Haven","CT",""
11312,"411 ORANGE ST","New Haven","CT",""
11313,"413 ORANGE ST","New Haven","CT",""
11314,"415 ORANGE ST","New Haven","CT",""
11315,"36 TRUMBULL ST","New Haven","CT",""
11316,"34 TRUMBULL ST","New Haven","CT",""
11317,"32 TRUMBULL ST","New Haven","CT",""
11318,"30 TRUMBULL ST","New Haven","CT",""
11319,"28 TRUMBULL ST","New Haven","CT",""
11320,"26 TRUMBULL ST","New Haven","CT",""
11321,"22 TRUMBULL ST","New Haven","CT",""
11322,"18 TRUMBULL ST","New Haven","CT",""
11323,"14 TRUMBULL ST","New Haven","CT",""
11324,"TRUMBULL ST","New Haven","CT",""
11325,"12 TRUMBULL ST","New Haven","CT",""
11326,"TRUMBULL ST","New Haven","CT",""
11327,"700 STATE ST","New Haven","CT",""
11328,"29 AUDUBON ST","New Haven","CT",""
11329,"15 AUDUBON ST","New Haven","CT",""
11330,"31 AUDUBON ST","New Haven","CT",""
11331,"35 AUDUBON ST","New Haven","CT",""
11332,"STATE ST","New Haven","CT",""
11333,"577 ORANGE ST","New Haven","CT",""
11334,"358 HUMPHREY ST","New Haven","CT",""
11335,"356 HUMPHREY ST","New Haven","CT",""
11336,"354 HUMPHREY ST","New Haven","CT",""
11337,"348 HUMPHREY ST","New Haven","CT",""
11338,"344 HUMPHREY ST","New Haven","CT",""
11339,"336 HUMPHREY ST","New Haven","CT",""
11340,"42 PLEASANT ST","New Haven","CT",""
11341,"40 PLEASANT ST","New Haven","CT",""
11342,"PLEASANT ST","New Haven","CT",""
11343,"75 CLARK ST","New Haven","CT",""
11344,"81 CLARK ST","New Haven","CT",""
11345,"85 CLARK ST","New Haven","CT",""
11346,"91 CLARK ST","New Haven","CT",""
11347,"95 CLARK ST","New Haven","CT",""
11348,"99 CLARK ST","New Haven","CT",""
11349,"559 ORANGE ST","New Haven","CT",""
11350,"563 ORANGE ST","New Haven","CT",""
11351,"565 ORANGE ST","New Haven","CT",""
11352,"567 ORANGE ST","New Haven","CT",""
11353,"569 ORANGE ST","New Haven","CT",""
11354,"573 ORANGE ST","New Haven","CT",""
11355,"328 HUMPHREY ST","New Haven","CT",""
11356,"324 HUMPHREY ST","New Haven","CT",""
11357,"318 HUMPHREY ST","New Haven","CT",""
11358,"314 HUMPHREY ST","New Haven","CT",""
11359,"308 HUMPHREY ST","New Haven","CT",""
11360,"304 HUMPHREY ST","New Haven","CT",""
11361,"300 HUMPHREY ST","New Haven","CT",""
11362,"294 HUMPHREY ST","New Haven","CT",""
11363,"290 HUMPHREY ST","New Haven","CT",""
11364,"286 HUMPHREY ST","New Haven","CT",""
11365,"280 HUMPHREY ST","New Haven","CT",""
11366,"276 HUMPHREY ST","New Haven","CT",""
11367,NA,"New Haven","CT",""
11368,"268 HUMPHREY ST","New Haven","CT",""
11369,"266 HUMPHREY ST","New Haven","CT",""
11370,"260 HUMPHREY ST","New Haven","CT",""
11371,"880 STATE ST","New Haven","CT",""
11372,"872 STATE ST","New Haven","CT",""
11373,"866 STATE ST","New Haven","CT",""
11374,"860 STATE ST","New Haven","CT",""
11375,"11 CLARK ST","New Haven","CT",""
11376,"13 CLARK ST","New Haven","CT",""
11377,"15 CLARK ST","New Haven","CT",""
11378,"17 CLARK ST","New Haven","CT",""
11379,"19 CLARK ST","New Haven","CT",""
11380,"21 CLARK ST","New Haven","CT",""
11381,"25 CLARK ST","New Haven","CT",""
11382,"31 CLARK ST","New Haven","CT",""
11383,"35 CLARK ST","New Haven","CT",""
11384,"39 CLARK ST","New Haven","CT",""
11385,"45 CLARK ST","New Haven","CT",""
11386,"47 CLARK ST","New Haven","CT",""
11387,"51 CLARK ST","New Haven","CT",""
11388,"55 CLARK ST","New Haven","CT",""
11389,"59 CLARK ST","New Haven","CT",""
11390,"61 CLARK ST","New Haven","CT",""
11391,"69 CLARK ST","New Haven","CT",""
11392,"37 PLEASANT ST","New Haven","CT",""
11393,"41 PLEASANT ST","New Haven","CT",""
11394,"551 ORANGE ST","New Haven","CT",""
11395,"96 CLARK ST","New Haven","CT",""
11396,"92 CLARK ST","New Haven","CT",""
11397,"88 CLARK ST","New Haven","CT",""
11398,"84 CLARK ST","New Haven","CT",""
11399,"80 CLARK ST","New Haven","CT",""
11400,"72 CLARK ST","New Haven","CT",""
11401,"14 PLEASANT ST","New Haven","CT",""
11402,"67 PEARL ST","New Haven","CT",""
11403,"69 PEARL ST","New Haven","CT",""
11404,"73 PEARL ST","New Haven","CT",""
11405,"79 PEARL ST","New Haven","CT",""
11406,"81 PEARL ST","New Haven","CT",""
11407,"83 PEARL ST","New Haven","CT",""
11408,"85 PEARL ST","New Haven","CT",""
11409,"87 PEARL ST","New Haven","CT",""
11410,"93 PEARL ST","New Haven","CT",""
11411,"527 ORANGE ST","New Haven","CT",""
11412,"531 ORANGE ST","New Haven","CT",""
11413,"535 ORANGE ST","New Haven","CT",""
11414,"539 ORANGE ST","New Haven","CT",""
11415,"545 ORANGE ST","New Haven","CT",""
11416,"547 ORANGE ST","New Haven","CT",""
11417,"549 ORANGE ST","New Haven","CT",""
11418,"68 CLARK ST","New Haven","CT",""
11419,"64 CLARK ST","New Haven","CT",""
11420,"62 CLARK ST","New Haven","CT",""
11421,"60 CLARK ST","New Haven","CT",""
11422,"56 CLARK ST","New Haven","CT",""
11423,"54 CLARK ST","New Haven","CT",""
11424,"46 CLARK ST","New Haven","CT",""
11425,"44 CLARK ST","New Haven","CT",""
11426,"38 CLARK ST","New Haven","CT",""
11427,"34 CLARK ST","New Haven","CT",""
11428,"30 CLARK ST","New Haven","CT",""
11429,"26 CLARK ST","New Haven","CT",""
11430,"24 CLARK ST","New Haven","CT",""
11431,"20 CLARK ST","New Haven","CT",""
11432,"14 CLARK ST","New Haven","CT",""
11433,"CLARK ST","New Haven","CT",""
11434,"852 STATE ST","New Haven","CT",""
11435,"850 STATE ST","New Haven","CT",""
11436,"846 STATE ST","New Haven","CT",""
11437,"842 STATE ST","New Haven","CT",""
11438,"834 STATE ST","New Haven","CT",""
11439,"832 STATE ST","New Haven","CT",""
11440,"830 STATE ST","New Haven","CT",""
11441,"822 STATE ST","New Haven","CT",""
11442,"9 PEARL ST","New Haven","CT",""
11443,"15 PEARL ST","New Haven","CT",""
11444,"17 PEARL ST","New Haven","CT",""
11445,"19 PEARL ST","New Haven","CT",""
11446,"27 PEARL ST","New Haven","CT",""
11447,"33 PEARL ST","New Haven","CT",""
11448,"37 PEARL ST","New Haven","CT",""
11449,"41 PEARL ST","New Haven","CT",""
11450,"47 PEARL ST","New Haven","CT",""
11451,"51 PEARL ST","New Haven","CT",""
11452,"53 PEARL ST","New Haven","CT",""
11453,"55 PEARL ST","New Haven","CT",""
11454,"57 PEARL ST","New Haven","CT",""
11455,"11 PLEASANT ST","New Haven","CT",""
11456,"13 PLEASANT ST","New Haven","CT",""
11457,"519 ORANGE ST","New Haven","CT",""
11458,"92 PEARL ST","New Haven","CT",""
11459,"90 PEARL ST","New Haven","CT",""
11460,"86 PEARL ST","New Haven","CT",""
11461,"82 PEARL ST","New Haven","CT",""
11462,"78 PEARL ST","New Haven","CT",""
11463,"76 PEARL ST","New Haven","CT",""
11464,"74 PEARL ST","New Haven","CT",""
11465,"68 PEARL ST","New Haven","CT",""
11466,"64 PEARL ST","New Haven","CT",""
11467,"60 PEARL ST","New Haven","CT",""
11468,"54 PEARL ST","New Haven","CT",""
11469,"52 PEARL ST","New Haven","CT",""
11470,"48 PEARL ST","New Haven","CT",""
11471,"44 PEARL ST","New Haven","CT",""
11472,"40 PEARL ST","New Haven","CT",""
11473,"38 PEARL ST","New Haven","CT",""
11474,"36 PEARL ST","New Haven","CT",""
11475,"32 PEARL ST","New Haven","CT",""
11476,"30 PEARL ST","New Haven","CT",""
11477,"28 PEARL ST","New Haven","CT",""
11478,"26 PEARL ST","New Haven","CT",""
11479,"PEARL ST","New Haven","CT",""
11480,"24 PEARL ST","New Haven","CT",""
11481,"20 PEARL ST","New Haven","CT",""
11482,"14 PEARL ST","New Haven","CT",""
11483,"4 PEARL ST","New Haven","CT",""
11484,"806 STATE ST","New Haven","CT",""
11485,"804 STATE ST","New Haven","CT",""
11486,"17 ELD ST","New Haven","CT",""
11487,"21 ELD ST","New Haven","CT",""
11488,"23 ELD ST","New Haven","CT",""
11489,"25 ELD ST","New Haven","CT",""
11490,"27 ELD ST","New Haven","CT",""
11491,"29 ELD ST","New Haven","CT",""
11492,"29 ELD ST","New Haven","CT",""
11493,"31 ELD ST","New Haven","CT",""
11494,"33 ELD ST","New Haven","CT",""
11495,"35 ELD ST","New Haven","CT",""
11496,"41 ELD ST","New Haven","CT",""
11497,"495 ORANGE ST","New Haven","CT",""
11498,"503 ORANGE ST","New Haven","CT",""
11499,"507 ORANGE ST","New Haven","CT",""
11500,"509 ORANGE ST","New Haven","CT",""
11501,"515 ORANGE ST","New Haven","CT",""
11502,"843 STATE ST","New Haven","CT",""
11503,"825 STATE ST","New Haven","CT",""
11504,"821 STATE ST","New Haven","CT",""
11505,"819 STATE ST","New Haven","CT",""
11506,"817 STATE ST","New Haven","CT",""
11507,"815 STATE ST","New Haven","CT",""
11508,"813 STATE ST","New Haven","CT",""
11509,"809 STATE ST","New Haven","CT",""
11510,"799 STATE ST","New Haven","CT",""
11511,"797 STATE ST","New Haven","CT",""
11512,"793 STATE ST","New Haven","CT",""
11513,"889 STATE ST","New Haven","CT",""
11514,"881 STATE ST","New Haven","CT",""
11515,"847 STATE ST","New Haven","CT",""
11516,"655 ORANGE ST #1","New Haven","CT",""
11517,"655 ORANGE ST #2","New Haven","CT",""
11518,"655 ORANGE ST #3","New Haven","CT",""
11519,"655 ORANGE ST #4","New Haven","CT",""
11520,"655 ORANGE ST #5","New Haven","CT",""
11521,"655 ORANGE ST #6","New Haven","CT",""
11522,"655 ORANGE ST #7","New Haven","CT",""
11523,"655 ORANGE ST #8","New Haven","CT",""
11524,"655 ORANGE ST #9","New Haven","CT",""
11525,"655 ORANGE ST #10","New Haven","CT",""
11526,"140 EDWARDS ST","New Haven","CT",""
11527,"136 EDWARDS ST","New Haven","CT",""
11528,"132 EDWARDS ST","New Haven","CT",""
11529,"126 EDWARDS ST","New Haven","CT",""
11530,NA,"New Haven","CT",""
11531,NA,"New Haven","CT",""
11532,"118 EDWARDS ST","New Haven","CT",""
11533,"114 EDWARDS ST","New Haven","CT",""
11534,"112 EDWARDS ST","New Haven","CT",""
11535,"108 EDWARDS ST","New Haven","CT",""
11536,"104 EDWARDS ST","New Haven","CT",""
11537,"98 EDWARDS ST","New Haven","CT",""
11538,"92 EDWARDS ST","New Haven","CT",""
11539,"90 EDWARDS ST","New Haven","CT",""
11540,"88.5 EDWARDS ST","New Haven","CT",""
11541,"86 EDWARDS ST","New Haven","CT",""
11542,"84 EDWARDS ST","New Haven","CT",""
11543,"80 EDWARDS ST","New Haven","CT",""
11544,"76 EDWARDS ST","New Haven","CT",""
11545,"72 EDWARDS ST","New Haven","CT",""
11546,"68 EDWARDS ST","New Haven","CT",""
11547,"60 EDWARDS ST","New Haven","CT",""
11548,"58 EDWARDS ST","New Haven","CT",""
11549,"54 EDWARDS ST","New Haven","CT",""
11550,"52 EDWARDS ST","New Haven","CT",""
11551,"48 EDWARDS ST","New Haven","CT",""
11552,"44 EDWARDS ST","New Haven","CT",""
11553,"42 EDWARDS ST","New Haven","CT",""
11554,"38 EDWARDS ST","New Haven","CT",""
11555,"34 EDWARDS ST","New Haven","CT",""
11556,"30 EDWARDS ST","New Haven","CT",""
11557,"28 EDWARDS ST","New Haven","CT",""
11558,"24 EDWARDS ST","New Haven","CT",""
11559,"20 EDWARDS ST","New Haven","CT",""
11560,"16 EDWARDS ST","New Haven","CT",""
11561,"12 EDWARDS ST","New Haven","CT",""
11562,"8 EDWARDS ST","New Haven","CT",""
11563,"978 STATE ST","New Haven","CT",""
11564,"974 STATE ST","New Haven","CT",""
11565,"972 STATE ST","New Haven","CT",""
11566,"966 STATE ST","New Haven","CT",""
11567,"960 STATE ST","New Haven","CT",""
11568,"956 STATE ST","New Haven","CT",""
11569,"1 HINE PL","New Haven","CT",""
11570,"3 HINE PL","New Haven","CT",""
11571,"5 HINE PL","New Haven","CT",""
11572,"7 HINE PL","New Haven","CT",""
11573,"9 HINE PL","New Haven","CT",""
11574,"11 HINE PL","New Haven","CT",""
11575,"13 HINE PL","New Haven","CT",""
11576,"15 HINE PL","New Haven","CT",""
11577,"952 STATE ST","New Haven","CT",""
11578,"944 STATE ST","New Haven","CT",""
11579,"942 STATE ST","New Haven","CT",""
11580,"938 STATE ST","New Haven","CT",""
11581,"11 BISHOP ST","New Haven","CT",""
11582,"15 BISHOP ST","New Haven","CT",""
11583,"19 BISHOP ST","New Haven","CT",""
11584,"23 BISHOP ST","New Haven","CT",""
11585,"27 BISHOP ST","New Haven","CT",""
11586,"33 BISHOP ST","New Haven","CT",""
11587,"37 BISHOP ST","New Haven","CT",""
