"pid","location","city","state","zip"
6001,"19 BARNES AV","New Haven","CT",""
6002,"MIDDLETOWN AV","New Haven","CT",""
6003,"MIDDLETOWN AV","New Haven","CT",""
6004,"163 MIDDLETOWN AV","New Haven","CT",""
6005,NA,"New Haven","CT",""
6006,"159 MIDDLETOWN AV","New Haven","CT",""
6007,"MIDDLETOWN AV","New Haven","CT",""
6008,"166 MIDDLETOWN AV","New Haven","CT",""
6009,"170 MIDDLETOWN AV","New Haven","CT",""
6010,"80 MIDDLETOWN AV","New Haven","CT",""
6011,"MIDDLETOWN AV","New Haven","CT",""
6012,"MIDDLETOWN AV","New Haven","CT",""
6013,"MIDDLETOWN AV","New Haven","CT",""
6014,"150 MIDDLETOWN AV","New Haven","CT",""
6015,"140 MIDDLETOWN AV","New Haven","CT",""
6016,"MIDDLETOWN AV","New Haven","CT",""
6017,"MIDDLETOWN AV","New Haven","CT",""
6018,"MIDDLETOWN AV","New Haven","CT",""
6019,"MIDDLETOWN AV","New Haven","CT",""
6020,"MIDDLETOWN AV","New Haven","CT",""
6021,"164 MIDDLETOWN AV","New Haven","CT",""
6022,"162 MIDDLETOWN AV","New Haven","CT",""
6023,"MIDDLETOWN AV","New Haven","CT",""
6024,"256 MIDDLETOWN AV","New Haven","CT",""
6025,"250 MIDDLETOWN AV","New Haven","CT",""
6026,"200 MIDDLETOWN AV","New Haven","CT",""
6027,"198 MIDDLETOWN AV","New Haven","CT",""
6028,"190 MIDDLETOWN AV","New Haven","CT",""
6029,"300 MIDDLETOWN AV","New Haven","CT",""
6030,"456 MIDDLETOWN AV","New Haven","CT",""
6031,"454 MIDDLETOWN AV #1A","New Haven","CT",""
6032,"454 MIDDLETOWN AV #2B","New Haven","CT",""
6033,"454 MIDDLETOWN AV #3C","New Haven","CT",""
6034,"454 MIDDLETOWN AV #4D","New Haven","CT",""
6035,"452 MIDDLETOWN AV","New Haven","CT",""
6036,"450 MIDDLETOWN AV","New Haven","CT",""
6037,"448 MIDDLETOWN AV","New Haven","CT",""
6038,"436 MIDDLETOWN AV","New Haven","CT",""
6039,"420 MIDDLETOWN AV","New Haven","CT",""
6040,"463 MIDDLETOWN AV #14","New Haven","CT",""
6041,"465 MIDDLETOWN AV #15","New Haven","CT",""
6042,"467 MIDDLETOWN AV #16","New Haven","CT",""
6043,"469 MIDDLETOWN AV #17","New Haven","CT",""
6044,"471 MIDDLETOWN AV #18","New Haven","CT",""
6045,"1 ELLIS ST #13","New Haven","CT",""
6046,"3 ELLIS ST #12","New Haven","CT",""
6047,"5 ELLIS ST #11","New Haven","CT",""
6048,"7 ELLIS ST #10","New Haven","CT",""
6049,"9 ELLIS ST #9","New Haven","CT",""
6050,"11 ELLIS ST #8","New Haven","CT",""
6051,"15 ELLIS ST #7","New Haven","CT",""
6052,"17 ELLIS ST #6","New Haven","CT",""
6053,"19 ELLIS ST #5","New Haven","CT",""
6054,"21 ELLIS ST #4","New Haven","CT",""
6055,"23 ELLIS ST #3","New Haven","CT",""
6056,"25 ELLIS ST #2","New Haven","CT",""
6057,"27 ELLIS ST #1","New Haven","CT",""
6058,"60 WEYBOSSET ST","New Haven","CT",""
6059,"457 MIDDLETOWN AV","New Haven","CT",""
6060,NA,"New Haven","CT",""
6061,"36 WEYBOSSET ST","New Haven","CT",""
6062,"439 MIDDLETOWN AV","New Haven","CT",""
6063,"30 WEYBOSSET ST","New Haven","CT",""
6064,"429 MIDDLETOWN AV","New Haven","CT",""
6065,"22 WEYBOSSET ST","New Haven","CT",""
6066,"423 MIDDLETOWN AV","New Haven","CT",""
6067,"14 WEYBOSSET ST","New Haven","CT",""
6068,"411 MIDDLETOWN AV","New Haven","CT",""
6069,"45 WEYBOSSET ST","New Haven","CT",""
6070,"41 WEYBOSSET ST","New Haven","CT",""
6071,"37 WEYBOSSET ST","New Haven","CT",""
6072,"33 WEYBOSSET ST","New Haven","CT",""
6073,"27 WEYBOSSET ST","New Haven","CT",""
6074,"21 WEYBOSSET ST","New Haven","CT",""
6075,"5 WEYBOSSET ST","New Haven","CT",""
6076,"341 SMITH AV","New Haven","CT",""
6077,"25 FLINT ST","New Haven","CT",""
6078,"53 WEYBOSSET ST #53A","New Haven","CT",""
6079,"53 WEYBOSSET ST #53B","New Haven","CT",""
6080,"53 WEYBOSSET ST #53C","New Haven","CT",""
6081,"53 WEYBOSSET ST #53D","New Haven","CT",""
6082,"55 WEYBOSSET ST #55A","New Haven","CT",""
6083,"55 WEYBOSSET ST #55B","New Haven","CT",""
6084,"55 WEYBOSSET ST #55C","New Haven","CT",""
6085,"55 WEYBOSSET ST #55D","New Haven","CT",""
6086,"61 WEYBOSSET ST #61A","New Haven","CT",""
6087,"61 WEYBOSSET ST #61B","New Haven","CT",""
6088,"63 WEYBOSSET ST #63A","New Haven","CT",""
6089,"63 WEYBOSSET ST #63B","New Haven","CT",""
6090,"63 WEYBOSSET ST #63C","New Haven","CT",""
6091,"63 WEYBOSSET ST #63D","New Haven","CT",""
6092,"65 WEYBOSSET ST #65A","New Haven","CT",""
6093,"65 WEYBOSSET ST #65B","New Haven","CT",""
6094,"65 WEYBOSSET ST #65C","New Haven","CT",""
6095,"65 WEYBOSSET ST #65D","New Haven","CT",""
6096,"71 WEYBOSSET ST #71A","New Haven","CT",""
6097,"71 WEYBOSSET ST #71B","New Haven","CT",""
6098,"71 WEYBOSSET ST #71C","New Haven","CT",""
6099,"71 WEYBOSSET ST #71D","New Haven","CT",""
6100,"73 WEYBOSSET ST #73A","New Haven","CT",""
6101,"73 WEYBOSSET ST #73B","New Haven","CT",""
6102,"73 WEYBOSSET ST #73C","New Haven","CT",""
6103,"73 WEYBOSSET ST #73D","New Haven","CT",""
6104,"1 HEMINGWAY PL","New Haven","CT",""
6105,"5 HEMINGWAY PL","New Haven","CT",""
6106,"7 HEMINGWAY PL","New Haven","CT",""
6107,"9 HEMINGWAY PL","New Haven","CT",""
6108,"HEMINGWAY PL","New Haven","CT",""
6109,"11 HEMINGWAY PL","New Haven","CT",""
6110,"HEMINGWAY PL","New Haven","CT",""
6111,"15 HEMINGWAY PL","New Haven","CT",""
6112,"19 HEMINGWAY PL","New Haven","CT",""
6113,"1500 QUINNIPIAC AV","New Haven","CT",""
6114,"1496 QUINNIPIAC AV","New Haven","CT",""
6115,"1492 QUINNIPIAC AV","New Haven","CT",""
6116,"1488 QUINNIPIAC AV","New Haven","CT",""
6117,"1480 QUINNIPIAC AV","New Haven","CT",""
6118,"1474 QUINNIPIAC AV","New Haven","CT",""
6119,"1470 QUINNIPIAC AV","New Haven","CT",""
6120,"1464 QUINNIPIAC AV","New Haven","CT",""
6121,"1462 QUINNIPIAC AV","New Haven","CT",""
6122,"1460 QUINNIPIAC AV","New Haven","CT",""
6123,"1454 QUINNIPIAC AV","New Haven","CT",""
6124,"1450 QUINNIPIAC AV","New Haven","CT",""
6125,"1440 QUINNIPIAC AV","New Haven","CT",""
6126,"1436 QUINNIPIAC AV","New Haven","CT",""
